office,candidate,party,state,incumbency,result,total money,district
State Representative,Joe Atkins,DEM,MN,Incumbent,Won-General,146642.46,39B
State Representative,Ron Erhardt,IND,MN,Incumbent,Lost-General,114569.0,41A
Supreme Court-P Anderson Seat,Paul Anderson,IND,MN,Incumbent,Won-General,90518.21,nan
State Representative,Keith Downey,REP,MN,Challenger,Won-General,83280.55,41A
State Representative,Kevin Staunton,DEM,MN,Challenger,Lost-General,76396.89,41A
State Representative,Margaret Anderson Kelliher,DEM,MN,Incumbent,Won-General,74506.51,60A
Supreme Court-Gildea Seat,Lorie Skjerven Gildea,IND,MN,Incumbent,Won-General,72522.28,nan
State Representative,Ann Lenczewski,DEM,MN,Incumbent,Won-General,64191.02,40B
State Representative,Anthony Cornish,REP,MN,Incumbent,Won-General,62653.13,24B
State Representative,Marty Seifert,REP,MN,Incumbent,Won-General,60635.17,21A
State Representative,Matthew Dean,REP,MN,Incumbent,Won-General,60097.18,52B
State Representative,Julie Bunn,DEM,MN,Incumbent,Won-General,58900.11,56A
State Representative,Jim Abeler,REP,MN,Incumbent,Won-General,58164.1,48B
State Representative,Dennis McNamara,REP,MN,Incumbent,Won-General,57068.7,57B
State Representative,Katherine Knuth,DEM,MN,Incumbent,Won-General,56178.23,50B
State Representative,Kurt Zellers,REP,MN,Incumbent,Won-General,55044.71,32B
State Representative,Patrick Garofalo,REP,MN,Incumbent,Won-General,54789.24,36B
State Representative,Bernhard Kent Eken,DEM,MN,Incumbent,Won-General,54216.76,2A
State Representative,Gregory Davids,REP,MN,Challenger,Won-General,54152.61,31B
State Representative,Torrey Norman Westrom,REP,MN,Incumbent,Won-General,52988.86,11A
State Representative,Marsha Swails,DEM,MN,Incumbent,Won-General,52788.09,56B
State Representative,Mindy Greiling,DEM,MN,Incumbent,Won-General,52362.98,54A
State Representative,Paul Thissen,DEM,MN,Incumbent,Won-General,52029.98,63A
State Representative,Jeremy Kalin,DEM,MN,Incumbent,Won-General,51153.97,17B
State Representative,Thomas Rukavina,DEM,MN,Incumbent,Won-General,51053.33,5A
State Representative,John Ward,DEM,MN,Incumbent,Won-General,50407.48,12A
State Representative,Steve Gottwalt,REP,MN,Incumbent,Won-General,49982.55,15A
State Representative,Andy Welti,DEM,MN,Incumbent,Won-General,49565.95,30B
State Representative,Al Doty,DEM,MN,Incumbent,Won-General,48117.65,12B
State Representative,Tara Mack,REP,MN,Challenger,Won-General,47364.37,37A
State Representative,Joyce Peppin,REP,MN,Incumbent,Won-General,47347.95,32A
State Representative,David Bly,DEM,MN,Incumbent,Won-General,47139.72,25B
State Representative,Laura Brod,REP,MN,Incumbent,Won-General,46949.22,25A
State Representative,Anthony Sertich,DEM,MN,Incumbent,Won-General,46249.56,5B
State Representative,Kathy Lohmer,REP,MN,Challenger,Lost-General,46231.0,56A
State Representative,Jenifer Loon,REP,MN,Open,Won-General,45802.0,42B
State Representative,Tina Liebling,DEM,MN,Incumbent,Won-General,45711.85,30A
State Representative,Paul Gardner,DEM,MN,Incumbent,Won-General,45507.38,53A
State Representative,Will Morgan,DEM,MN,Incumbent,Won-General,44749.55,40A
State Representative,Dan Severson,REP,MN,Incumbent,Won-General,44355.3,14A
State Representative,Melissa Hortman,DEM,MN,Incumbent,Won-General,44008.36,47B
State Representative,Rick Hansen,DEM,MN,Incumbent,Won-General,43970.74,39A
State Representative,Joe Mullery,DEM,MN,Incumbent,Won-General,43681.89,58A
State Representative,Steve Simon,DEM,MN,Incumbent,Won-General,43601.0,44A
