office,candidate,party,state,incumbency,result,total money,district
State Senator,Hannah-Beth Jackson,DEM,CA,Open,Lost-General,4346182.68,19
State Senator,Tony Strickland,REP,CA,Open,Won-General,4188702.01,19
State Representative,Marty Block,DEM,CA,Open,Won-General,2868704.51,78
State Representative,Fran Florez,DEM,CA,Open,Lost-General,2850158.62,30
State Representative,Manuel Perez,DEM,CA,Open,Won-General,2674314.51,80
State Representative,Joan Buchanan,DEM,CA,Open,Won-General,2503489.0,15
State Representative,Gary Jeandron,REP,CA,Open,Lost-General,2282579.79,80
State Senator,Lois Wolk,DEM,CA,Open,Won-General,2028913.55,5
State Senator,Abel Maldonado,REP,CA,Incumbent,Won-General,2003439.62,15
State Senator,Gregory Aghazarian,REP,CA,Open,Lost-General,1899528.74,5
State Representative,Michael Villines,REP,CA,Incumbent,Won-General,1816557.7,29
State Representative,Danny Gilmore,REP,CA,Open,Won-General,1777576.92,30
State Senator,Mark Leno,DEM,CA,Open,Won-General,1752396.25,3
State Representative,Karen Bass,DEM,CA,Incumbent,Won-General,1728251.57,47
State Senator,Joseph Simitian,DEM,CA,Incumbent,Won-General,1442274.41,11
State Representative,John McCann,REP,CA,Open,Lost-General,1388532.21,78
State Representative,Fiona Ma,DEM,CA,Incumbent,Won-General,1303851.03,12
State Senator,Loni Hancock,DEM,CA,Open,Won-General,1249927.82,9
State Senator,Mimi Walters,REP,CA,Open,Won-General,1233255.08,33
State Representative,Alberto Torrico,DEM,CA,Incumbent,Won-General,1209654.5,20
State Representative,Jack Sieglock,REP,CA,Open,Lost-General,1204349.55,10
State Representative,Alyson Huber,DEM,CA,Open,Won-General,1194801.06,10
State Representative,Anthony Portantino,DEM,CA,Incumbent,Won-General,1183303.78,44
State Representative,Kevin De Leon,DEM,CA,Incumbent,Won-General,1182646.32,45
State Representative,Ted Lieu,DEM,CA,Incumbent,Won-General,1168029.19,53
State Representative,Dave Jones,DEM,CA,Incumbent,Won-General,1160099.31,9
State Representative,Jerry Hill,DEM,CA,Open,Won-General,1107164.01,19
State Representative,John Eisenhut,DEM,CA,Open,Lost-General,1103839.5,26
State Senator,Alan Lowenthal,DEM,CA,Incumbent,Won-General,1092478.14,27
State Senator,Tom Harman,REP,CA,Incumbent,Won-General,1082422.25,35
State Senator,Fran Pavley,DEM,CA,Open,Won-General,1049013.33,23
State Representative,Bill Berryhill,REP,CA,Open,Won-General,1038271.22,26
State Senator,John Benoit,REP,CA,Open,Won-General,1030491.58,37
State Representative,Cathleen Galgiani,DEM,CA,Incumbent,Won-General,1023452.23,17
State Representative,Abram Wilson,REP,CA,Open,Lost-General,1002951.74,15
State Representative,John Perez,DEM,CA,Open,Won-General,965186.2,46
State Senator,Robert Huff,REP,CA,Open,Won-General,951283.39,29
State Senator,George Runner,REP,CA,Incumbent,Won-General,943424.9,17
State Senator,Bob Dutton,REP,CA,Incumbent,Won-General,925166.22,31
State Senator,Christine Kehoe,DEM,CA,Incumbent,Won-General,899216.33,39
State Representative,Jose Solorio,DEM,CA,Incumbent,Won-General,893028.49,69
State Representative,Isadore Hall III,DEM,CA,Open,Won-General,865049.1,52
State Representative,Joe Coto,DEM,CA,Incumbent,Won-General,863194.42,23
State Representative,Nathan Fletcher,REP,CA,Open,Won-General,860096.59,75
State Representative,Bonnie Lowenthal,DEM,CA,Open,Won-General,860092.63,54
State Representative,Charles Calderon,DEM,CA,Incumbent,Won-General,853216.99,58
State Senator,Dave Cox,REP,CA,Incumbent,Won-General,848190.75,1
State Representative,Hector De La Torre,DEM,CA,Incumbent,Won-General,833681.61,50
State Representative,Mike Eng,DEM,CA,Incumbent,Won-General,833655.09,49
State Senator,Mark Desaulnier,DEM,CA,Open,Won-General,794006.57,7
State Representative,Audra Strickland,REP,CA,Incumbent,Won-General,793024.85,37
State Representative,Robert Blumenfield,DEM,CA,Open,Won-General,771123.1,40
State Representative,Mary Hayashi,DEM,CA,Incumbent,Won-General,748967.55,18
State Representative,Felipe Fuentes,DEM,CA,Incumbent,Won-General,737422.06,39
State Representative,Bill Emmerson,REP,CA,Incumbent,Won-General,726119.93,63
State Senator,Elaine Alquist,DEM,CA,Incumbent,Won-General,725702.59,13
State Representative,Jeff Miller,REP,CA,Open,Won-General,685567.82,71
State Representative,Norma Torres,DEM,CA,Open,Won-General,652333.32,61
State Representative,Curren Price Jr.,DEM,CA,Incumbent,Won-General,647574.53,51
State Representative,Curt Hagman,REP,CA,Open,Won-General,631583.53,60
State Representative,Nancy Skinner,DEM,CA,Open,Won-General,617986.19,14
State Representative,Noreen Evans,DEM,CA,Incumbent,Won-General,603018.52,7
State Representative,Bill Monning,DEM,CA,Open,Won-General,598969.25,27
State Representative,Wilmer Amina Carter,DEM,CA,Incumbent,Won-General,594916.64,62
State Representative,Tony Mendoza,DEM,CA,Incumbent,Won-General,592451.62,56
State Representative,Jim Nielsen,REP,CA,Open,Won-General,586794.48,2
State Representative,Tom Torlakson,DEM,CA,Open,Won-General,578435.77,11
State Representative,Joel Anderson,REP,CA,Incumbent,Won-General,574051.82,77
State Representative,Paul Fong,DEM,CA,Open,Won-General,572778.0,22
State Representative,Diane Harkey,REP,CA,Open,Won-General,567376.08,73
State Senator,Roderick Wright,DEM,CA,Open,Won-General,566475.97,25
State Senator,Carol Liu,DEM,CA,Open,Won-General,556135.89,21
State Representative,Mike Feuer,DEM,CA,Incumbent,Won-General,548550.62,42
State Representative,Tom Ammiano,DEM,CA,Open,Won-General,544238.57,13
State Representative,Sam Blakeslee,REP,CA,Incumbent,Won-General,538562.25,33
State Representative,Ted Gaines,REP,CA,Incumbent,Won-General,537061.44,4
State Representative,Pedro Nava,DEM,CA,Incumbent,Won-General,532713.56,35
State Representative,Van Tran,REP,CA,Incumbent,Won-General,530015.21,68
State Representative,Tom Berryhill,REP,CA,Incumbent,Won-General,521643.31,25
State Representative,Cameron Smyth,REP,CA,Incumbent,Won-General,511371.87,38
State Representative,Roger Niello,REP,CA,Incumbent,Won-General,500831.31,5
State Representative,Jared Huffman,DEM,CA,Incumbent,Won-General,485023.11,6
State Representative,Ferial Masry,DEM,CA,Challenger,Lost-General,484441.25,37
State Representative,Ira Ruskin,DEM,CA,Incumbent,Won-General,476248.44,21
State Representative,Sandre Swanson,DEM,CA,Incumbent,Won-General,474269.34,16
State Representative,Connie Conway,REP,CA,Open,Won-General,463600.07,34
State Representative,Mariko Yamada,DEM,CA,Open,Won-General,463568.26,8
State Representative,Jim Silva,REP,CA,Incumbent,Won-General,458245.0,67
State Representative,Brian Nestande,REP,CA,Open,Won-General,443372.7,64
State Representative,Paul Cook,REP,CA,Incumbent,Won-General,424826.05,65
State Representative,Mary Salas,DEM,CA,Incumbent,Won-General,423683.61,79
State Representative,James Beall Jr.,DEM,CA,Incumbent,Won-General,407559.59,24
State Representative,Michael Duvall,REP,CA,Incumbent,Won-General,404421.0,72
State Representative,Anthony Adams,REP,CA,Incumbent,Won-General,371853.61,59
State Representative,Paul Krekorian,DEM,CA,Incumbent,Won-General,363257.06,43
State Representative,Anna Caballero,DEM,CA,Incumbent,Won-General,359716.0,28
State Representative,Martin Garrick,REP,CA,Incumbent,Won-General,357249.29,74
State Representative,Daniel Logue,REP,CA,Open,Won-General,353804.68,3
State Representative,Julia Brownley,DEM,CA,Incumbent,Won-General,335355.74,41
State Representative,Lori Saldana,DEM,CA,Incumbent,Won-General,334232.03,76
State Representative,Wesley Chesbro,DEM,CA,Open,Won-General,319641.09,1
State Representative,Jean Fuller,REP,CA,Incumbent,Won-General,296955.69,32
State Representative,Warren Furutani,DEM,CA,Incumbent,Won-General,277895.0,55
State Representative,Kevin Jeffries,REP,CA,Incumbent,Won-General,257793.68,66
State Representative,Steve Knight,REP,CA,Open,Won-General,252132.75,36
State Representative,Mike Davis,DEM,CA,Incumbent,Won-General,246040.41,48
State Representative,Gabriella Holt,REP,CA,Open,Lost-General,239808.14,54
State Representative,Juan Arambula,DEM,CA,Incumbent,Won-General,217218.07,31
State Representative,Carole Lutness,DEM,CA,Challenger,Lost-General,139823.38,38
State Representative,Edward Hernandez,DEM,CA,Incumbent,Won-General,117056.47,57
State Representative,Harmeet Dhillon,REP,CA,Open,Lost-General,116308.07,13
State Representative,Chuck Devore,REP,CA,Incumbent,Won-General,88800.0,70
State Representative,Grey Kenneth Frandsen,DEM,CA,Challenger,Lost-General,74682.46,66
State Senator,Jim Fitzgerald,IND,CA,Challenger,Lost-General,70360.0,15
State Representative,Carl Wood,DEM,CA,Challenger,Lost-General,68825.85,65
State Representative,Judith Jones,DEM,CA,Open,Lost-General,67761.55,73
State Representative,Linda Jones,DEM,CA,Open,Lost-General,67037.7,36
State Representative,Thomas Vidal,REP,CA,Challenger,Lost-General,63787.26,53
State Representative,Gwen Patrick,REP,CA,Open,Lost-General,63672.97,52
State Representative,Jack Mobley Jr.,REP,CA,Challenger,Lost-General,56984.16,17
State Representative,John Macmurray,DEM,CA,Challenger,Lost-General,44314.97,72
State Representative,Armineh Chelebian,REP,CA,Open,Lost-General,44127.32,40
State Representative,Michael Harrington,DEM,CA,Open,Lost-General,27760.82,3
State Senator,Virginia Mayer,DEM,CA,Challenger,Lost-General,25577.36,35
State Representative,Victor Saldana,REP,CA,Challenger,Lost-General,25359.08,57
State Representative,Manuel Cosme,REP,CA,Open,Lost-General,22894.73,8
State Representative,Mark David Westwood,DEM,CA,Challenger,Lost-General,21799.76,63
State Representative,Doris Gentry,REP,CA,Challenger,Lost-General,21031.08,7
State Representative,Gregory Gandrud,REP,CA,Challenger,Lost-General,19902.4,35
State Representative,Diane Singer,DEM,CA,Open,Lost-General,19579.08,60
State Representative,Raymond Lutz,DEM,CA,Challenger,Lost-General,19239.35,77
State Representative,Donald Williamson,DEM,CA,Challenger,Lost-General,19083.0,59
State Senator,Gary Pritchard,DEM,CA,Open,Lost-General,18838.25,33
State Senator,Lydia Gutierrez,REP,CA,Open,Lost-General,18741.82,25
State Representative,Wendy Maier,REP,CA,Open,Lost-General,17970.0,61
State Senator,Allen Wood,REP,CA,Challenger,Lost-General,17831.9,27
State Senator,Joseph Lyons,DEM,CA,Open,Lost-General,16838.17,29
State Senator,Jeffrey Perwin,REP,CA,Challenger,Lost-General,16142.76,39
State Representative,Robert Evan Cuthbert,DEM,CA,Challenger,Lost-General,15453.85,33
State Representative,Kenneth Arnold,DEM,CA,Challenger,Lost-General,15271.66,68
State Representative,Jane Barnett,REP,CA,Challenger,Lost-General,14154.25,43
State Senator,Teddy Choi,REP,CA,Open,Lost-General,13295.0,21
State Representative,Taylor White,DEM,CA,Challenger,Lost-General,12583.21,25
State Representative,Paul Lavery,REP,CA,Challenger,Lost-General,12320.0,6
State Representative,Robert Murray,REP,CA,Open,Lost-General,12025.54,27
State Representative,Jim Pell,REP,CA,Open,Lost-General,11488.0,1
State Representative,Michael Glover,DEM,CA,Challenger,Lost-General,10881.58,70
State Representative,Brett Deforest Maxfield,DEM,CA,Challenger,Lost-General,10217.97,74
State Senator,Arthur Bravo Guerrero,DEM,CA,Open,Lost-General,9139.78,37
State Representative,Douglas Adams McNea,REP,CA,Challenger,Lost-General,8983.15,24
State Representative,Ralph Denney,REP,CA,Challenger,Lost-General,8523.47,76
State Representative,Mark Bernsley,REP,CA,Challenger,Lost-General,8156.13,41
State Senator,Sashi McEntee,REP,CA,Open,Lost-General,7851.0,3
State Representative,Brian Fuller,REP,CA,Challenger,Lost-General,7257.08,44
State Senator,Blair Austin Nathan,REP,CA,Challenger,Lost-General,6911.83,11
State Representative,Roger Garrett,REP,CA,Challenger,Lost-General,6875.0,56
State Representative,Cam Mangels,REP,CA,Challenger,Lost-General,5826.08,69
State Representative,Desmond Farrelly,DEM,CA,Open,Lost-General,5568.04,34
State Representative,Steve Blount,DEM,CA,Challenger,Lost-General,5407.65,67
State Senator,Ameenah Fuller,DEM,CA,Challenger,Lost-General,5182.94,31
State Representative,Lady Cage-Barile,REP,CA,Challenger,Lost-General,5146.61,47
State Representative,Reece Pollack,REP,CA,Challenger,Lost-General,3724.16,51
State Representative,Manuel Aldana Jr.,REP,CA,Open,Lost-General,3600.0,46
State Representative,Darren Kasai,DEM,CA,Open,Lost-General,3179.54,75
State Representative,Paul Singh,DEM,CA,Open,Lost-General,3065.32,2
State Representative,Derrick Roach,REP,CA,Challenger,Lost-General,3045.62,79
State Representative,James Faison,REP,CA,Challenger,Lost-General,2777.08,16
State Representative,Jeffrey Wald,REP,CA,Challenger,Lost-General,2662.0,20
State Representative,Conchita Applegate,REP,CA,Challenger,Lost-General,2450.0,12
State Senator,Bruce David McFarland,DEM,CA,Challenger,Lost-General,2413.09,17
State Representative,Mark Patrosso,REP,CA,Challenger,Lost-General,2195.0,23
State Representative,John Paul Lindblad,GRN,CA,Challenger,Lost-General,2020.0,39
