office,candidate,party,state,incumbency,result,total money,district
State Senator,Martin Goldberg,DEM,CT,Challenger,Lost-General,184860.03,28
State Senator,John Fonfara,DEM,CT,Incumbent,Won-General,168379.81,1
State Senator,Anthony Musto,DEM,CT,Challenger,Won-General,157511.31,22
State Senator,Kevin Witkos,REP,CT,Open,Won-General,133772.21,8
State Senator,Duane Perkins,DEM,CT,Open,Lost-General,133376.82,24
State Senator,Gayle Slossberg,DEM,CT,Incumbent,Won-General,110179.01,14
State Senator,Mary Ann Handley,DEM,CT,Incumbent,Won-General,107648.86,4
State Senator,Cicero Booker Jr.,WORKING FAMILIES,CT,Challenger,Lost-General,104725.56,15
State Senator,Arthur House,DEM,CT,Open,Lost-General,104713.98,8
State Senator,Antonietta Boucher,REP,CT,Incumbent,Won-General,103021.01,26
State Senator,Toni Harp,DEM,CT,Incumbent,Won-General,102403.62,10
State Senator,John Hartwell,DEM,CT,Challenger,Lost-General,102024.31,26
State Senator,Paul Doyle,DEM,CT,Incumbent,Won-General,101688.94,9
State Senator,Edward Meyer,DEM,CT,Incumbent,Won-General,101019.01,12
State Senator,Thomas Simones,REP,CT,Challenger,Lost-General,100708.0,20
State Senator,Steve Papadakos,REP,CT,Challenger,Lost-General,100664.32,25
State Senator,Daniel Debicella,REP,CT,Incumbent,Won-General,100383.99,21
State Senator,David Blackwell,REP,CT,Challenger,Lost-General,100191.71,4
State Senator,Andrea Stillman,DEM,CT,Incumbent,Won-General,100178.04,20
State Senator,Joan Hartley,DEM,CT,Incumbent,Won-General,100141.04,15
State Senator,John McCarthy,DEM,CT,Challenger,Lost-General,100134.0,32
State Senator,Ralph Capenera,REP,CT,Challenger,Lost-General,100013.0,9
State Senator,Vincent Pacileo III,REP,CT,Challenger,Lost-General,100000.01,33
State Senator,John McKinney,REP,CT,Incumbent,Won-General,100000.0,28
State Senator,Michael McLachlan,REP,CT,Open,Won-General,100000.0,24
State Senator,Vincent Marino,REP,CT,Challenger,Lost-General,99705.0,14
State Senator,Thomas Gaffey,DEM,CT,Incumbent,Won-General,99582.04,13
State Senator,Eileen Daily,DEM,CT,Incumbent,Won-General,99505.01,33
State Senator,Veronica Airey-Wilson,REP,CT,Challenger,Lost-General,99464.99,2
State Senator,Edwin Gomes,DEM,CT,Incumbent,Won-General,99109.97,23
State Senator,Ryan Suerth,REP,CT,Challenger,Lost-General,98956.21,12
State Senator,Janice Andersen,DEM,CT,Challenger,Lost-General,98800.74,21
State Senator,Thomas Bozek,REP,CT,Challenger,Lost-General,98706.83,6
State Senator,Robert Kane,REP,CT,Incumbent,Won-General,98678.12,32
State Senator,Jonathan Harris,DEM,CT,Incumbent,Won-General,98669.42,5
State Senator,Robert Duff,DEM,CT,Incumbent,Won-General,98669.01,25
State Senator,Robert Russo III,REP,CT,Incumbent,Lost-General,98197.66,22
State Senator,Eric Coleman,DEM,CT,Incumbent,Won-General,97650.01,2
State Senator,Tamath Rossi,REP,CT,Challenger,Lost-General,96565.01,17
State Senator,Donald Williams Jr.,DEM,CT,Incumbent,Won-General,96324.36,29
State Senator,Leroy Scott Frantz,REP,CT,Open,Won-General,93427.6,36
State Senator,Joseph Crisco Jr.,DEM,CT,Incumbent,Won-General,92609.69,17
State Senator,Donald Defronzo,DEM,CT,Incumbent,Won-General,91909.01,6
State Senator,George Colli,DEM,CT,Challenger,Lost-General,91790.0,7
State Senator,John Kissel,REP,CT,Incumbent,Won-General,90982.98,7
State Senator,Andrew Maynard,DEM,CT,Incumbent,Won-General,87557.3,18
State Senator,Edwin Vargas Jr.,DEM,CT,Challenger,Withdrew-General,86548.43,1
State Senator,Sam F Caligiuri,REP,CT,Incumbent,Won-General,65182.01,16
State Representative,Christopher Caruso,DEM,CT,Incumbent,Won-General,56987.01,126
State Senator,Andrew Roraback,REP,CT,Incumbent,Won-General,55958.94,30
State Representative,Andres Ayala Jr.,DEM,CT,Incumbent,Won-General,54413.8,128
State Representative,Ezequiel Santiago,DEM,CT,Open,Won-General,54115.0,130
State Representative,Charles Clemons Jr.,DEM,CT,Incumbent,Won-General,54111.81,124
State Representative,Susan Johnson,DEM,CT,Open,Won-General,53003.25,49
State Representative,Auden Grogins,DEM,CT,Open,Won-General,46616.23,129
State Representative,Marie Kirkley-Bey,DEM,CT,Incumbent,Won-General,43711.91,5
State Representative,Deborah Heinrich,DEM,CT,Incumbent,Won-General,43263.11,101
State Senator,Thomas Colapietro,DEM,CT,Incumbent,Won-General,42276.51,31
