Candidate,Party,State,Office,Incumbency,Result,Total Money
"HALLEY, JAKE",REPUBLICAN,LA,HOUSE DISTRICT 012,Open,Pending-General,0.00
"TURNER, CHRISTOPHER (CHRIS)",REPUBLICAN,LA,HOUSE DISTRICT 012,Open,Pending-General,0.00
"GARCIA, ANTHONY",DEMOCRATIC,LA,HOUSE DISTRICT 017,Open,Pending-General,0.00
"MCFARLAND SR, RODNEY",DEMOCRATIC,LA,HOUSE DISTRICT 017,Open,Pending-General,0.00
"MOORE, PAT",DEMOCRATIC,LA,HOUSE DISTRICT 017,Open,Pending-General,0.00
"WELCH, RODNEY",DEMOCRATIC,LA,HOUSE DISTRICT 017,Open,Pending-General,0.00
"BENOIT, NATASHIA CARTER",DEMOCRATIC,LA,HOUSE DISTRICT 018,Open,Pending-General,0.00
"FABRE, TAMMI G",REPUBLICAN,LA,HOUSE DISTRICT 018,Open,Pending-General,0.00
"FOWLER JR, JASON LEE",REPUBLICAN,LA,HOUSE DISTRICT 018,Open,Pending-General,0.00
"LACOMBE, JEREMY S",DEMOCRATIC,LA,HOUSE DISTRICT 018,Open,Pending-General,0.00
"SPENCER, BILL",DEMOCRATIC,LA,HOUSE DISTRICT 018,Open,Pending-General,0.00
"SPILLMAN, GARY (SPROUT)",DEMOCRATIC,LA,HOUSE DISTRICT 018,Open,Pending-General,0.00
"FRANKLIN, SANDRA",DEMOCRATIC,LA,HOUSE DISTRICT 026,Open,Pending-General,0.00
"LARVADAIN III, ED",DEMOCRATIC,LA,HOUSE DISTRICT 026,Open,Pending-General,0.00
"JOHNSON, MIKE",REPUBLICAN,LA,HOUSE DISTRICT 027,Open,Pending-General,0.00
"KRETZSINGER, RICHARD",DEMOCRATIC,LA,HOUSE DISTRICT 027,Open,Pending-General,0.00
"BOURRIAQUE, RYAN",REPUBLICAN,LA,HOUSE DISTRICT 047,Open,Pending-General,0.00
"RIVERA JR, RUBEN (BEN)",REPUBLICAN,LA,HOUSE DISTRICT 047,Open,Pending-General,0.00
"ADAMS, ROY DARYL",INDEPENDENT,LA,HOUSE DISTRICT 062,Open,Pending-General,0.00
"AUCOIN, DENNIS",REPUBLICAN,LA,HOUSE DISTRICT 062,Open,Pending-General,0.00
"GIARRUSSO, JEREL",DEMOCRATIC,LA,HOUSE DISTRICT 062,Open,Pending-General,0.00
"GREENUP, TARRIES",DEMOCRATIC,LA,HOUSE DISTRICT 062,Open,Pending-General,0.00
"LOVEALL, JONATHAN",DEMOCRATIC,LA,HOUSE DISTRICT 062,Open,Pending-General,0.00
