Candidate,Party,State,Office,Incumbency,Result,Total Money
"NORMAN, RALPH W",REPUBLICAN,SC,US HOUSE DISTRICT SC 005,Open,Won-General,1958882.56
"PARNELL, ARCHIE",DEMOCRATIC,SC,US HOUSE DISTRICT SC 005,Open,Lost-General,1376545.53
"POPE, TOMMY",REPUBLICAN,SC,US HOUSE DISTRICT SC 005,Open,Lost-Primary Runoff,428663.81
"CASH, RICHARD J",REPUBLICAN,SC,SENATE DISTRICT 003,Open,Won-General,95985.00
"HILL SR, HEATH H",DEMOCRATIC,SC,HOUSE DISTRICT 070,Open,Lost-Primary Runoff,82999.81
"BURDETTE, CAROL",REPUBLICAN,SC,SENATE DISTRICT 003,Open,Lost-Primary Runoff,72006.32
"HENDERSON-MYERS, ROSALYN",DEMOCRATIC,SC,HOUSE DISTRICT 031,Open,Won-General,45615.00
"ABUSAFT, MO",DEMOCRATIC,SC,HOUSE DISTRICT 031,Open,Lost-Primary Runoff,39220.31
"PENDARVIS, MARVIN R",DEMOCRATIC,SC,HOUSE DISTRICT 113,Open,Won-General,34521.25
"YOUNG, RONALD (RONNIE)",REPUBLICAN,SC,HOUSE DISTRICT 084,Open,Won-General,31079.17
"CHORAK, BEBS BARRON",DEMOCRATIC,SC,HOUSE DISTRICT 048,Open,Lost-General,29952.51
"BRAWLEY, WENDY C",DEMOCRATIC,SC,HOUSE DISTRICT 070,Open,Won-General,27167.86
"BRYANT, BRUCE M",REPUBLICAN,SC,HOUSE DISTRICT 048,Open,Won-General,26325.00
"LARISCEY, JENNIFER",DEMOCRATIC,SC,HOUSE DISTRICT 084,Open,Lost-General,12634.03
"THORNTON, JOSH",AMERICAN,SC,US HOUSE DISTRICT SC 005,Open,Lost-General,5351.68
"FOWLER, MICHAEL A",REPUBLICAN,SC,HOUSE DISTRICT 031,Open,Lost-General,1417.12
"THERON II, W SANDY",REPUBLICAN,SC,HOUSE DISTRICT 113,Open,Lost-General,1074.73
"STRICKLAND, BILL",REPUBLICAN,SC,HOUSE DISTRICT 070,Open,Lost-General,265.10
"KOCHER, VICTOR",LIBERTARIAN,SC,US HOUSE DISTRICT SC 005,Open,Lost-General,0.00
"WEAVER, S LANCE",CONSTITUTION,SC,HOUSE DISTRICT 084,Open,Lost-General,0.00
"KULMA, DAVID",GREEN,SC,US HOUSE DISTRICT SC 005,Open,Lost-General,0.00
