Candidate,Party,State,Office,Incumbency,Result,Total Money
"NORTHAM, RALPH S",DEMOCRATIC,VA,GOVERNOR,Open,Won-General,37044906.82
"GILLESPIE, EDWARD W (ED)",REPUBLICAN,VA,GOVERNOR,Open,Lost-General,29317941.88
"HERRING, MARK RANKIN",DEMOCRATIC,VA,ATTORNEY GENERAL,Incumbent,Won-General,10047771.49
"ADAMS, JOHN D",REPUBLICAN,VA,ATTORNEY GENERAL,Challenger,Lost-General,9594647.58
"VOGEL, JILL HOLTZMAN",REPUBLICAN,VA,LIEUTENANT GOVERNOR,Open,Lost-General,4809467.43
"FAIRFAX, JUSTIN E",DEMOCRATIC,VA,LIEUTENANT GOVERNOR,Open,Won-General,4353778.15
"HURST, CHRIS L",DEMOCRATIC,VA,HOUSE DISTRICT 012,Challenger,Won-General,1252790.87
"YOST, JOSEPH R",REPUBLICAN,VA,HOUSE DISTRICT 012,Incumbent,Lost-General,1155622.96
"GUZMAN, ELIZABETH R",DEMOCRATIC,VA,HOUSE DISTRICT 031,Challenger,Won-General,1132609.25
"HUGO, TIMOTHY D",REPUBLICAN,VA,HOUSE DISTRICT 040,Incumbent,Won-General,1071605.42
"DELANEY, KARRIE K",DEMOCRATIC,VA,HOUSE DISTRICT 067,Challenger,Won-General,1008040.06
"BELL, JOHN JOSEPH",DEMOCRATIC,VA,HOUSE DISTRICT 087,Incumbent,Won-General,993583.32
"ROEM, DANICA A",DEMOCRATIC,VA,HOUSE DISTRICT 013,Challenger,Won-General,978781.63
"COX, M KIRKLAND (KIRK)",REPUBLICAN,VA,HOUSE DISTRICT 066,Incumbent,Won-General,952080.32
"LEMUNYON, JAMES M (JIM)",REPUBLICAN,VA,HOUSE DISTRICT 067,Incumbent,Lost-General,906798.78
"REID, DAVID A",DEMOCRATIC,VA,HOUSE DISTRICT 032,Challenger,Won-General,833850.99
"GREASON, THOMAS ALEXANDER (TAG)",REPUBLICAN,VA,HOUSE DISTRICT 032,Incumbent,Lost-General,781786.38
"AYALA, HALA S",DEMOCRATIC,VA,HOUSE DISTRICT 051,Challenger,Won-General,758437.91
"MULLIN, MICHAEL P",DEMOCRATIC,VA,HOUSE DISTRICT 093,Incumbent,Won-General,752557.67
"VILLANUEVA, RON A",REPUBLICAN,VA,HOUSE DISTRICT 021,Incumbent,Lost-General,741881.38
"TANNER, DONTE T",DEMOCRATIC,VA,HOUSE DISTRICT 040,Challenger,Lost-General,705815.70
"KOLLA, SUBBA R",REPUBLICAN,VA,HOUSE DISTRICT 087,Challenger,Lost-General,690360.01
"CORDASCO, HEATHER L",REPUBLICAN,VA,HOUSE DISTRICT 093,Challenger,Lost-General,689657.36
"JONES, S CHRIS",REPUBLICAN,VA,HOUSE DISTRICT 076,Incumbent,Won-General,680089.85
"LINGAMFELTER, LEE SCOTT",REPUBLICAN,VA,HOUSE DISTRICT 031,Incumbent,Lost-General,677316.75
"YANCEY, DAVID E",REPUBLICAN,VA,HOUSE DISTRICT 094,Incumbent,Won-General,663614.89
"TRAN, KATHY K L",DEMOCRATIC,VA,HOUSE DISTRICT 042,Open,Won-General,662147.19
"MURPHY, KATHLEEN JOHNSON",DEMOCRATIC,VA,HOUSE DISTRICT 034,Incumbent,Won-General,643306.92
