Candidate,Party,State,Office,Incumbency,Result,Total Money
"ENGLUND, JINYOUNG LEE",REPUBLICAN,WA,SENATE DISTRICT 045,Open,Lost-General,1625832.90
"DHINGRA, MANKA",DEMOCRATIC,WA,SENATE DISTRICT 045,Open,Won-General,1545490.70
"RYLANDS, MICHELLE",DEMOCRATIC,WA,SENATE DISTRICT 031,Challenger,Lost-General,164953.54
"FORTUNATO, PHILIP D (PHIL)",REPUBLICAN,WA,SENATE DISTRICT 031,Incumbent,Won-General,151022.90
"SHORT, SHELLY A",REPUBLICAN,WA,SENATE DISTRICT 007,Incumbent,Won-General,125177.50
"SALDANA, REBECCA J",DEMOCRATIC,WA,SENATE DISTRICT 037,Incumbent,Won-General,117659.23
"IRWIN, MORGAN",REPUBLICAN,WA,HOUSE DISTRICT 031-POSITION 2,Incumbent,Won-General,102951.96
"KUDERER, PATRICIA E (PATTY)",DEMOCRATIC,WA,SENATE DISTRICT 048,Incumbent,Won-General,95194.55
"SLATTER, VANDANA",DEMOCRATIC,WA,HOUSE DISTRICT 048-POSITION 1,Incumbent,Won-General,88737.90
"MAYCUMBER, JACQUELIN",REPUBLICAN,WA,HOUSE DISTRICT 007-POSITION 1,Incumbent,Won-General,87871.70
"HARDY, KAREN",DEMOCRATIC,WA,SENATE DISTRICT 007,Challenger,Lost-General,49560.66
"SWANSON, SUSAN",DEMOCRATIC,WA,HOUSE DISTRICT 007-POSITION 1,Challenger,Lost-General,39319.62
"LOWRY, NATHANIEL T (NATE)",DEMOCRATIC,WA,HOUSE DISTRICT 031-POSITION 2,Challenger,Lost-General,37135.35
"KNIERIM, RICHARD",INDEPENDENT DEMOCRATIC,WA,SENATE DISTRICT 048,Challenger,Lost-Top Two Primary,28094.18
"MANN, DAVID",NONPARTISAN,WA,APPELLATE COURT DISTRICT DIVISION I 001-005,Incumbent,Won-General,20081.46
"DARNELL, MICHELLE",LIBERTARIAN,WA,SENATE DISTRICT 048,Challenger,Lost-General,12889.90
"HARRIS, PARKER",NO PARTY PREFERENCE,WA,SENATE DISTRICT 045,Open,Lost-Top Two Primary,3282.00
"DOUGHERTY, CIARAN",LIBERTARIAN,WA,HOUSE DISTRICT 048-POSITION 1,Challenger,Lost-General,0.00
"SPEARMAN, MICHAEL S",NONPARTISAN,WA,APPELLATE COURT DISTRICT DIVISION I 001-002,Incumbent,Won-General,0.00
"CHOI, NATHAN WS",NONPARTISAN,WA,APPELLATE COURT DISTRICT DIVISION I 001-002,Challenger,Lost-General,0.00
