,State,Year,Position,District,Candidate,Party,Actual Vote Share
0,NE,2018,U.S. Representative,1,Jeff Fortenberry,REP,
1,NE,2018,U.S. Representative,1,Jessica McClure,DEM,
2,NE,2018,U.S. Representative,2,Donald Bacon,REP,
3,NE,2018,U.S. Representative,2,Kara Eastman,DEM,
4,NE,2018,U.S. Representative,3,Adrian Smith,REP,
5,NE,2018,U.S. Representative,3,Paul Gilbert Theobald,DEM,
