,State,Year,Position,District,Candidate,Party,Actual Vote Share
0,ME,2018,U.S. Representative,1,Rochelle Pingree,DEM,
1,ME,2018,U.S. Representative,1,Mark Irving Holbrook,REP,
2,ME,2018,U.S. Representative,1,Martin Grohman,IND,
3,ME,2018,U.S. Representative,2,Bruce Poliquin,REP,
4,ME,2018,U.S. Representative,2,Jared Golden,DEM,
5,ME,2018,U.S. Representative,2,Brian Phillip Kresge,LIB,
