,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Oklahoma,Attorney General,0,Scott Pruitt,REP,2010,2014,1,No,Yes,No
1,Oklahoma,Governor,0,Mary Copeland Fallin,REP,2010,2014,1,No,No,No
2,Oklahoma,Lieutenant Governor,0,Todd Lamb,REP,2010,2014,1,No,No,No
3,Oklahoma,State Representative,1,Curtis McDaniel,DEM,2012,0,1,No,Yes,Yes
4,Oklahoma,State Representative,2,John Bennett,REP,2012,0,2,No,Yes,Yes
5,Oklahoma,State Representative,3,James Lockhart,DEM,2012,0,2,No,Yes,No
6,Oklahoma,State Representative,4,Mike Brown,DEM,2010,0,3,No,Yes,Yes
7,Oklahoma,State Representative,5,Doug Cox,REP,2008,0,2,No,Yes,No
8,Oklahoma,State Representative,9,Marty Quinn,REP,2010,0,1,No,Yes,Yes
9,Oklahoma,State Representative,10,Steve Martin,REP,2010,0,4,No,Yes,No
10,Oklahoma,State Representative,12,Wade Rousselot,DEM,2012,0,2,No,Yes,No
11,Oklahoma,State Representative,13,Jerry McPeak,DEM,2008,0,2,No,Yes,Yes
12,Oklahoma,State Representative,14,Arthur Hulbert,REP,2012,0,1,No,No,No
13,Oklahoma,State Representative,15,Ed Cannaday,DEM,2010,0,2,No,No,No
14,Oklahoma,State Representative,16,Jerry Ray Shoemake,DEM,2012,0,2,No,Yes,Yes
15,Oklahoma,State Representative,17,Brian Renegar,DEM,2010,0,1,No,No,No
16,Oklahoma,State Representative,18,Donald Condit,DEM,2010,0,1,No,Yes,No
17,Oklahoma,State Representative,20,Bobby Cleveland,REP,2012,0,1,No,Yes,No
18,Oklahoma,State Representative,21,Dustin Roberts,REP,2012,0,2,No,Yes,Yes
19,Oklahoma,State Representative,22,Charles McCall,REP,2012,0,1,No,No,No
20,Oklahoma,State Representative,23,Terry Odonnell,REP,2012,0,1,No,No,Yes
21,Oklahoma,State Representative,25,Todd Thomsen,REP,2008,0,2,No,Yes,No
22,Oklahoma,State Representative,26,Justin Freeland Wood,REP,2012,0,1,No,No,No
23,Oklahoma,State Representative,27,Josh Cockroft,REP,2012,0,2,No,Yes,No
24,Oklahoma,State Representative,28,Tom Newell,REP,2012,0,2,No,No,Yes
25,Oklahoma,State Representative,29,Skye Deann McNiel,REP,2012,0,3,No,No,Yes
26,Oklahoma,State Representative,30,Mark Everett McCullough,REP,2010,0,3,No,Yes,No
27,Oklahoma,State Representative,31,Jason Murphey,REP,2008,0,2,No,No,No
28,Oklahoma,State Representative,32,Jason Smalley,REP,2012,0,1,No,No,Yes
29,Oklahoma,State Representative,33,Lee Denney,REP,2008,0,3,No,Yes,No
30,Oklahoma,State Representative,34,Cory Williams,DEM,2010,0,2,No,Yes,Yes
31,Oklahoma,State Representative,35,Dennis Casey,REP,2010,0,1,No,Yes,No
32,Oklahoma,State Representative,36,Sean Roberts,REP,2012,0,2,No,Yes,No
33,Oklahoma,State Representative,37,Steve Vaughan,REP,2012,0,2,No,Yes,No
34,Oklahoma,State Representative,39,Marian Cooksey,REP,2008,0,2,No,Yes,No
35,Oklahoma,State Representative,40,Michael Jackson,REP,2008,0,3,No,Yes,No
36,Oklahoma,State Representative,41,John Enns,REP,2008,0,2,No,No,No
37,Oklahoma,State Representative,42,Lisa Billy,REP,2012,0,3,No,No,No
38,Oklahoma,State Representative,43,Michael Colby Schwartz,REP,2010,0,2,No,No,No
39,Oklahoma,State Representative,44,Emily Virgin,DEM,2010,0,1,No,Yes,Yes
40,Oklahoma,State Representative,45,Aaron Stiles,REP,2012,0,2,No,No,Yes
41,Oklahoma,State Representative,46,Scott Martin,REP,2010,0,3,No,Yes,No
42,Oklahoma,State Representative,47,Leslie Osborn,REP,2012,0,2,No,No,No
43,Oklahoma,State Representative,48,Pat Ownbey,REP,2012,0,2,No,No,No
44,Oklahoma,State Representative,49,Tommy Hardin,REP,2010,0,1,No,No,Yes
45,Oklahoma,State Representative,50,Dennis Johnson,REP,2008,0,2,No,Yes,Yes
46,Oklahoma,State Representative,51,Scott Biggs,REP,2012,0,1,No,Yes,No
47,Oklahoma,State Representative,52,Charles Larry Ortega,REP,2008,0,1,No,Yes,Yes
48,Oklahoma,State Representative,53,Randy Terrill,REP,2010,0,4,No,No,No
49,Oklahoma,State Representative,56,David Perryman,DEM,2012,0,1,No,Yes,Yes
50,Oklahoma,State Representative,57,Harold Wright,REP,2008,0,1,No,Yes,No
51,Oklahoma,State Representative,58,Jeff Hickman,REP,2010,0,2,No,Yes,Yes
52,Oklahoma,State Representative,59,Mike Sanders,REP,2008,0,1,No,Yes,Yes
53,Oklahoma,State Representative,60,Dan Fisher,REP,2012,0,1,No,Yes,No
54,Oklahoma,State Representative,61,Gus Ray Blackwell,REP,2010,0,4,No,Yes,No
55,Oklahoma,State Representative,62,Tahrohon Wayne Shannon,REP,2008,0,2,No,No,Yes
56,Oklahoma,State Representative,64,Ann Coody,REP,2010,0,3,No,Yes,Yes
57,Oklahoma,State Representative,66,Jadine Nollan,REP,2012,0,2,No,No,No
58,Oklahoma,State Representative,67,Pamela Lynn Peterson,REP,2008,0,2,No,Yes,No
59,Oklahoma,State Representative,68,Glen Mulready,REP,2010,0,1,No,No,No
60,Oklahoma,State Representative,71,Katie Henke,REP,2012,0,1,No,Yes,No
61,Oklahoma,State Representative,72,Seneca Scott,DEM,2012,0,3,No,No,Yes
62,Oklahoma,State Representative,76,David Brumbaugh,REP,2012,0,1,No,Yes,No
63,Oklahoma,State Representative,78,Jeannie McDaniel,DEM,2012,0,5,No,Yes,Yes
64,Oklahoma,State Representative,79,Weldon Watson,REP,2008,0,1,No,No,No
65,Oklahoma,State Representative,82,Guy Liebmann,REP,2008,0,2,No,Yes,No
66,Oklahoma,State Representative,83,Randy McDaniel,REP,2012,0,3,No,No,No
67,Oklahoma,State Representative,84,Sally Kern,REP,2010,0,3,No,No,Yes
68,Oklahoma,State Representative,85,David Dank,REP,2010,0,3,No,Yes,Yes
69,Oklahoma,State Representative,86,William Fourkiller,DEM,2012,0,1,No,No,No
70,Oklahoma,State Representative,87,Jason Nelson,REP,2012,0,3,No,Yes,Yes
71,Oklahoma,State Representative,88,Kay Floyd,DEM,2012,0,1,No,Yes,Yes
72,Oklahoma,State Representative,89,Rebecca Hamilton,DEM,2010,0,3,Yes,Yes,Yes
73,Oklahoma,State Representative,90,Charles Key,REP,2008,0,1,No,Yes,Yes
74,Oklahoma,State Representative,91,Mike Reynolds,REP,2010,0,3,No,No,No
75,Oklahoma,State Representative,93,Mike Christian,REP,2010,0,2,No,Yes,Yes
76,Oklahoma,State Representative,94,Scott Michael Inman,DEM,2010,0,3,No,Yes,No
77,Oklahoma,State Representative,95,Charles Joyner,REP,2010,0,3,No,No,Yes
78,Oklahoma,State Representative,96,Lewis Moore,REP,2008,0,1,No,No,No
79,Oklahoma,State Representative,97,Mike Shelton,DEM,2010,0,3,No,Yes,Yes
80,Oklahoma,State Representative,98,John Trebilcock,REP,2010,0,5,No,No,No
81,Oklahoma,State Representative,99,Anastasia Pittman,DEM,2012,0,3,No,No,Yes
82,Oklahoma,State Representative,100,Mike Thompson,REP,2008,0,2,No,No,No
83,Oklahoma,State Representative,101,Sean McGary,REP,2012,0,4,No,No,No
84,Oklahoma,State Senator,3,Wayne Shaw,REP,2012,0,1,No,Yes,Yes
85,Oklahoma,State Senator,4,Mark Allen,REP,2010,0,1,No,No,No
86,Oklahoma,State Senator,5,Jerry Ellis,DEM,2012,0,2,No,Yes,Yes
87,Oklahoma,State Senator,6,Josh Brecheen,REP,2010,0,1,No,Yes,No
88,Oklahoma,State Senator,7,Larry Boggs,REP,2012,0,1,No,Yes,Yes
89,Oklahoma,State Senator,8,Roger Ballenger,DEM,2010,0,1,No,Yes,Yes
90,Oklahoma,State Senator,9,Earl Garrison,DEM,2012,0,2,No,Yes,Yes
91,Oklahoma,State Senator,10,Eddie Jay Fields,REP,2010,0,1,No,Yes,No
92,Oklahoma,State Senator,11,Jabar Shumate,DEM,2012,0,1,No,Yes,Yes
93,Oklahoma,State Senator,13,Susan Paddack,DEM,2012,0,2,No,Yes,Yes
94,Oklahoma,State Senator,14,Frank Simpson,REP,2010,0,1,No,Yes,No
95,Oklahoma,State Senator,15,Robert Standridge,REP,2012,0,1,No,Yes,Yes
96,Oklahoma,State Senator,16,John Sparks,DEM,2010,0,2,No,No,No
97,Oklahoma,State Senator,17,Charles Laster,DEM,2008,0,2,No,Yes,Yes
98,Oklahoma,State Senator,18,Kim David,REP,2010,0,1,No,Yes,No
99,Oklahoma,State Senator,20,Ann Griffin,REP,2012,0,1,No,Yes,No
100,Oklahoma,State Senator,21,Jim Halligan,REP,2008,0,1,No,Yes,Yes
101,Oklahoma,State Senator,27,Bryce Marlatt,REP,2012,0,2,No,Yes,No
102,Oklahoma,State Senator,31,Don Barrington,REP,2012,0,3,No,Yes,Yes
103,Oklahoma,State Senator,32,Randy Bass,DEM,2008,0,3,Yes,No,Yes
104,Oklahoma,State Senator,33,Thomas Adelson,DEM,2008,0,2,No,Yes,Yes
105,Oklahoma,State Senator,37,Dan Newberry,REP,2008,0,1,No,Yes,Yes
106,Oklahoma,State Senator,39,Brian Crain,REP,2012,0,2,No,Yes,Yes
107,Oklahoma,State Senator,41,Clark Jolley,REP,2012,0,3,No,Yes,Yes
108,Oklahoma,State Senator,42,Clifford Aldridge,REP,2010,0,2,No,Yes,Yes
109,Oklahoma,State Senator,43,Corey Brooks,REP,2012,0,1,No,Yes,Yes
110,Oklahoma,State Senator,44,Ralph Shortey,REP,2010,0,1,No,Yes,Yes
111,Oklahoma,State Senator,46,Al McAffrey,DEM,2012,0,1,No,Yes,Yes
112,Oklahoma,Superintendent Of Public Instruction,0,Janet Costello Barresi,REP,2010,2014,1,No,Yes,No
113,Oklahoma,U.S. Representative,1,Jim Bridenstine,REP,2012,2014,1,No,No,No
114,Oklahoma,U.S. Representative,2,Markwayne Mullin,REP,2012,2014,1,No,No,No
115,Oklahoma,U.S. Representative,3,Frank Lucas,REP,2012,2014,2,No,No,Yes
116,Oklahoma,U.S. Representative,4,Tom Cole,REP,2012,2014,2,No,No,No
117,Oklahoma,U.S. Representative,5,James Paul Lankford,REP,2012,2014,2,No,No,No
118,Oklahoma,U.S. Senator,0,Tom Coburn,REP,2010,2016,1,No,Yes,Yes
119,Oklahoma,U.S. Senator,0,Tom Coburn,REP,2010,2016,1,No,Yes,Yes
