,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Massachusetts,Attorney General,0,Martha Coakley,DEM,2010,2014,2,No,Yes,No
1,Massachusetts,Governor,0,Patrick Deval,DEM,2010,2014,2,No,No,No
2,Massachusetts,Secretary Of State,0,William Galvin,DEM,2010,2014,3,No,No,Yes
3,Massachusetts,State Representative,10th Bristol,William Straus,DEM,2012,2014,7,Yes,Yes,Yes
4,Massachusetts,State Representative,10th Essex,Robert Fennell,DEM,2012,2014,7,No,Yes,Yes
5,Massachusetts,State Representative,10th Hampden,Cheryl Coakley-Rivera,DEM,2012,2014,7,Yes,Yes,Yes
6,Massachusetts,State Representative,10th Middlesex,John Lawn Jr.,DEM,2012,2014,2,No,Yes,Yes
7,Massachusetts,State Representative,10th Norfolk,Jeffrey Roy,DEM,2012,2014,1,No,Yes,Yes
8,Massachusetts,State Representative,10th Plymouth,Christine Canavan,DEM,2012,2014,7,Yes,Yes,Yes
9,Massachusetts,State Representative,10th Suffolk,Edward Coppinger,DEM,2012,2014,2,Yes,Yes,Yes
10,Massachusetts,State Representative,10th Worcester,John Fernandes,DEM,2012,2014,4,Yes,Yes,Yes
11,Massachusetts,State Representative,11th Bristol,Robert Koczera,DEM,2012,2014,7,Yes,No,Yes
12,Massachusetts,State Representative,11th Essex,Steven Walsh,DEM,2012,2014,6,Yes,No,Yes
13,Massachusetts,State Representative,11th Hampden,Benjamin Swan,DEM,2012,2014,6,No,Yes,Yes
14,Massachusetts,State Representative,11th Middlesex,Kay Khan,DEM,2012,2014,6,No,Yes,Yes
15,Massachusetts,State Representative,11th Norfolk,Paul McMurtry,DEM,2012,2014,3,Yes,Yes,Yes
16,Massachusetts,State Representative,11th Plymouth,Claire Cronin,DEM,2012,2014,1,No,Yes,Yes
17,Massachusetts,State Representative,11th Suffolk,Elizabeth Malia,DEM,2012,2014,7,Yes,No,Yes
18,Massachusetts,State Representative,11th Worcester,Matthew Beaton,REP,2012,2014,2,Yes,Yes,Yes
19,Massachusetts,State Representative,12th Bristol,Keiko Orrall,REP,2012,2014,2,No,Yes,Yes
20,Massachusetts,State Representative,12th Essex,Leah Cole,REP,2013,2014,1,No,Yes,Yes
21,Massachusetts,State Representative,12th Hampden,Angelo Puppolo Jr.,DEM,2012,2014,4,No,Yes,Yes
22,Massachusetts,State Representative,12th Middlesex,Ruth Balser,DEM,2012,2014,6,Yes,Yes,Yes
23,Massachusetts,State Representative,12th Norfolk,John Rogers,DEM,2012,2014,7,No,Yes,Yes
24,Massachusetts,State Representative,12th Plymouth,Thomas Calter III,DEM,2012,2014,4,No,Yes,No
25,Massachusetts,State Representative,12th Suffolk,Dan Cullinane,DEM,2013,2014,1,No,No,Yes
26,Massachusetts,State Representative,12th Worcester,Harold Naughton Jr.,DEM,2012,2014,7,Yes,Yes,Yes
27,Massachusetts,State Representative,13th Bristol,Antonio D Cabral,DEM,2012,2014,7,Yes,Yes,Yes
28,Massachusetts,State Representative,13th Essex,Theodore Speliotis,DEM,2012,2014,7,No,Yes,Yes
29,Massachusetts,State Representative,13th Middlesex,Thomas Conroy,DEM,2012,2014,4,Yes,Yes,Yes
30,Massachusetts,State Representative,13th Norfolk,Denise Garlick,DEM,2012,2014,2,Yes,No,Yes
31,Massachusetts,State Representative,13th Suffolk,Martin Walsh,DEM,2012,2014,7,Yes,Yes,Yes
32,Massachusetts,State Representative,13th Worcester,John Mahoney,DEM,2012,2014,2,Yes,Yes,Yes
33,Massachusetts,State Representative,14th Bristol,Elizabeth Poirier,REP,2012,2014,7,Yes,Yes,Yes
34,Massachusetts,State Representative,14th Essex,Diana Dizoglio,DEM,2012,2014,1,No,No,Yes
35,Massachusetts,State Representative,14th Middlesex,Cory Atkins,DEM,2012,2014,7,No,No,Yes
36,Massachusetts,State Representative,14th Norfolk,Alice Hanlon Peisch,DEM,2012,2014,6,Yes,Yes,Yes
37,Massachusetts,State Representative,14th Suffolk,Angelo Scaccia,DEM,2012,2014,7,Yes,No,Yes
38,Massachusetts,State Representative,14th Worcester,James Oday,DEM,2012,2014,3,No,Yes,Yes
39,Massachusetts,State Representative,15th Essex,Linda Dean Campbell,DEM,2012,2014,4,Yes,Yes,Yes
40,Massachusetts,State Representative,15th Middlesex,Jay Kaufman,DEM,2012,2014,7,Yes,No,Yes
41,Massachusetts,State Representative,15th Norfolk,Frank Smizik,DEM,2012,2014,7,Yes,No,Yes
42,Massachusetts,State Representative,15th Suffolk,Jeffrey Sanchez,DEM,2012,2014,6,Yes,No,Yes
43,Massachusetts,State Representative,15th Worcester,Mary Keefe,DEM,2012,2014,1,No,Yes,Yes
44,Massachusetts,State Representative,16th Essex,Marcos Devers,DEM,2012,2014,2,No,No,Yes
45,Massachusetts,State Representative,16th Middlesex,Thomas Golden Jr.,DEM,2012,2014,6,Yes,Yes,Yes
46,Massachusetts,State Representative,16th Suffolk,Kathi-Anne Reinstein,DEM,2012,2014,7,Yes,Yes,Yes
47,Massachusetts,State Representative,16th Worcester,Daniel Donahue,DEM,2013,2014,1,No,Yes,Yes
48,Massachusetts,State Representative,17th Essex,Frank Moran,DEM,2012,2014,1,No,Yes,Yes
49,Massachusetts,State Representative,17th Middlesex,David Nangle,DEM,2012,2014,6,No,Yes,Yes
50,Massachusetts,State Representative,17th Suffolk,Kevin Honan,DEM,2012,2014,7,Yes,Yes,Yes
51,Massachusetts,State Representative,17th Worcester,John Binienda Sr.,DEM,2012,2014,7,No,No,Yes
52,Massachusetts,State Representative,18th Essex,James Lyons Jr.,REP,2012,2014,2,No,Yes,Yes
53,Massachusetts,State Representative,18th Middlesex,Kevin Murphy,DEM,2012,2014,6,Yes,No,Yes
54,Massachusetts,State Representative,18th Suffolk,Michael Moran,DEM,2012,2014,4,Yes,Yes,Yes
55,Massachusetts,State Representative,18th Worcester,Ryan Fattman,REP,2012,2014,2,No,Yes,Yes
56,Massachusetts,State Representative,19th Middlesex,James Miceli,DEM,2012,2014,6,No,No,No
57,Massachusetts,State Representative,19th Suffolk,Robert Deleo,DEM,2012,2014,7,No,Yes,Yes
58,Massachusetts,State Representative,1st Barnstable,Cleon Turner,DEM,2012,2014,5,Yes,No,Yes
59,Massachusetts,State Representative,1st Berkshire,Gailanne Cariddi,DEM,2012,2014,2,Yes,Yes,Yes
60,Massachusetts,State Representative,1st Bristol,Jay Barrows,REP,2012,2014,4,Yes,Yes,Yes
61,Massachusetts,State Representative,1st Essex,Michael Costello,DEM,2012,2014,6,Yes,Yes,Yes
62,Massachusetts,State Representative,1st Franklin,Stephen Kulik,DEM,2012,2014,7,Yes,No,Yes
63,Massachusetts,State Representative,1st Hampden,Todd Smola,REP,2012,2014,5,Yes,Yes,Yes
64,Massachusetts,State Representative,1st Hampshire,Peter Kocot,DEM,2012,2014,5,Yes,No,Yes
65,Massachusetts,State Representative,1st Middlesex,Sheila Harrington,REP,2012,2014,2,Yes,Yes,Yes
66,Massachusetts,State Representative,1st Norfolk,Bruce Ayers,DEM,2012,2014,7,Yes,Yes,Yes
67,Massachusetts,State Representative,1st Plymouth,Vinny Manuel Demacedo,REP,2012,2014,7,Yes,Yes,Yes
68,Massachusetts,State Representative,1st Suffolk,Carlo Basile,DEM,2012,2014,3,Yes,Yes,Yes
69,Massachusetts,State Representative,1st Worcester,Kimberly Ferguson,REP,2012,2014,2,Yes,Yes,Yes
70,Massachusetts,State Representative,20th Middlesex,Bradley Jones Jr.,REP,2012,2014,6,Yes,Yes,Yes
71,Massachusetts,State Representative,21st Middlesex,Kenneth Gordon,DEM,2012,2014,1,No,Yes,Yes
72,Massachusetts,State Representative,22nd Middlesex,Marc Lombardo,REP,2012,2014,2,No,Yes,Yes
73,Massachusetts,State Representative,23rd Middlesex,Sean Garballey,DEM,2012,2014,3,No,No,Yes
74,Massachusetts,State Representative,24th Middlesex,David Rogers,DEM,2012,2014,1,No,Yes,Yes
75,Massachusetts,State Representative,25th Middlesex,Marjorie Decker,DEM,2012,2014,1,Yes,No,Yes
76,Massachusetts,State Representative,26th Middlesex,Timothy Toomey Jr.,DEM,2012,2014,6,No,Yes,Yes
77,Massachusetts,State Representative,27th Middlesex,Denise Provost,DEM,2012,2014,4,Yes,Yes,Yes
78,Massachusetts,State Representative,28th Middlesex,Wayne Matewsky,DEM,2013,2014,1,No,No,Yes
79,Massachusetts,State Representative,29th Middlesex,Jonathan Hecht,DEM,2012,2014,3,Yes,Yes,Yes
80,Massachusetts,State Representative,2nd Barnstable,Brian Richard Mannal,DEM,2012,2014,1,Yes,Yes,Yes
81,Massachusetts,State Representative,2nd Berkshire,Paul Mark,DEM,2012,2014,2,Yes,Yes,Yes
82,Massachusetts,State Representative,2nd Bristol,Paul Heroux,DEM,2012,2014,1,No,No,No
83,Massachusetts,State Representative,2nd Essex,Leonard Mirra,REP,2012,2014,1,No,Yes,Yes
84,Massachusetts,State Representative,2nd Franklin,Denise Andrews,DEM,2012,2014,2,No,Yes,Yes
85,Massachusetts,State Representative,2nd Hampden,Brian Michael Ashe,DEM,2012,2014,3,No,Yes,Yes
86,Massachusetts,State Representative,2nd Hampshire,John Scibak,DEM,2012,2014,6,Yes,No,Yes
87,Massachusetts,State Representative,2nd Middlesex,James Arciero,DEM,2012,2014,3,No,Yes,Yes
88,Massachusetts,State Representative,2nd Norfolk,Tackey Chan,DEM,2012,2014,2,Yes,Yes,Yes
89,Massachusetts,State Representative,2nd Plymouth,Susan Gifford,REP,2012,2014,6,Yes,Yes,Yes
90,Massachusetts,State Representative,2nd Suffolk,Eugene Oflaherty,DEM,2012,2014,7,No,Yes,Yes
91,Massachusetts,State Representative,2nd Worcester,Jonathan Zlotnik,DEM,2012,2014,1,No,Yes,Yes
92,Massachusetts,State Representative,30th Middlesex,James Dwyer,DEM,2012,2014,3,Yes,No,Yes
93,Massachusetts,State Representative,31st Middlesex,Jason Lewis,DEM,2012,2014,3,No,Yes,Yes
94,Massachusetts,State Representative,32nd Middlesex,Paul Brodeur,DEM,2012,2014,2,Yes,Yes,Yes
95,Massachusetts,State Representative,33rd Middlesex,Christopher Fallon,DEM,2012,2014,6,Yes,Yes,Yes
96,Massachusetts,State Representative,34th Middlesex,Carl Sciortino Jr.,DEM,2012,2014,5,No,Yes,Yes
97,Massachusetts,State Representative,35th Middlesex,Paul Donato,DEM,2012,2014,6,Yes,Yes,Yes
98,Massachusetts,State Representative,36th Middlesex,Colleen Garry,DEM,2012,2014,6,No,No,Yes
99,Massachusetts,State Representative,37th Middlesex,Jennifer Benson,DEM,2012,2014,3,Yes,Yes,Yes
100,Massachusetts,State Representative,3rd Barnstable,David Vieira,REP,2012,2014,2,Yes,Yes,Yes
101,Massachusetts,State Representative,3rd Berkshire,Tricia Farley-Bouvier,DEM,2012,2014,2,Yes,Yes,Yes
102,Massachusetts,State Representative,3rd Bristol,Shaunna Oconnell,REP,2012,2014,2,No,Yes,Yes
103,Massachusetts,State Representative,3rd Essex,Brian Dempsey,DEM,2012,2014,7,Yes,Yes,Yes
104,Massachusetts,State Representative,3rd Hampden,Nick Boldyga,REP,2012,2014,2,No,Yes,Yes
105,Massachusetts,State Representative,3rd Hampshire,Ellen Story,DEM,2012,2014,7,Yes,No,Yes
106,Massachusetts,State Representative,3rd Middlesex,Kate Hogan,DEM,2012,2014,3,No,No,Yes
107,Massachusetts,State Representative,3rd Norfolk,Ronald Mariano,DEM,2012,2014,7,Yes,Yes,Yes
108,Massachusetts,State Representative,3rd Plymouth,Garrett James Bradley,DEM,2012,2014,7,Yes,Yes,Yes
109,Massachusetts,State Representative,3rd Suffolk,Aaron Michlewitz,DEM,2012,2014,2,Yes,Yes,Yes
110,Massachusetts,State Representative,3rd Worcester,Stephen Dinatale,DEM,2012,2014,4,Yes,Yes,Yes
111,Massachusetts,State Representative,4th Barnstable,Sarah Peake,DEM,2012,2014,4,Yes,Yes,Yes
112,Massachusetts,State Representative,4th Berkshire,Smitty Pignatelli,DEM,2012,2014,6,No,Yes,Yes
113,Massachusetts,State Representative,4th Bristol,Steven Howitt,REP,2012,2014,2,No,Yes,Yes
114,Massachusetts,State Representative,4th Essex,Bradford Hill,REP,2012,2014,7,Yes,Yes,Yes
115,Massachusetts,State Representative,4th Hampden,Donald Humason Jr.,REP,2012,2014,6,Yes,Yes,Yes
116,Massachusetts,State Representative,4th Middlesex,Danielle Gregoire,DEM,2012,2014,1,No,Yes,Yes
117,Massachusetts,State Representative,4th Norfolk,James Murphy,DEM,2012,2014,6,No,Yes,Yes
118,Massachusetts,State Representative,4th Plymouth,James Cantwell,DEM,2012,2014,3,No,No,No
119,Massachusetts,State Representative,4th Suffolk,Nicholas Patrick Collins Sr.,DEM,2012,2014,2,Yes,No,Yes
120,Massachusetts,State Representative,4th Worcester,Dennis Rosa,DEM,2012,2014,3,No,Yes,Yes
121,Massachusetts,State Representative,5th Barnstable,Randy Hunt,REP,2012,2014,2,No,Yes,No
122,Massachusetts,State Representative,5th Bristol,Patricia Haddad,DEM,2012,2014,7,Yes,Yes,Yes
123,Massachusetts,State Representative,5th Essex,Ann-Margaret Ferrante,DEM,2012,2014,3,Yes,Yes,Yes
124,Massachusetts,State Representative,5th Hampden,Aaron Vega,DEM,2012,2014,1,No,Yes,Yes
125,Massachusetts,State Representative,5th Middlesex,David Paul Linsky,DEM,2012,2014,7,No,Yes,Yes
126,Massachusetts,State Representative,5th Norfolk,Mark James Cusack,DEM,2012,2014,2,Yes,Yes,Yes
127,Massachusetts,State Representative,5th Plymouth,Rhonda Nyman,DEM,2012,2014,2,No,Yes,Yes
128,Massachusetts,State Representative,5th Suffolk,Carlos Tony Henriquez,DEM,2012,2014,2,No,No,Yes
129,Massachusetts,State Representative,5th Worcester,Anne Gobi,DEM,2012,2014,6,No,Yes,Yes
130,Massachusetts,State Representative,6th Bristol,Carole Fiola,DEM,2013,2014,1,No,Yes,Yes
131,Massachusetts,State Representative,6th Essex,Jerald Parisella,DEM,2012,2014,2,Yes,No,Yes
132,Massachusetts,State Representative,6th Hampden,Michael Finn,DEM,2012,2014,2,No,Yes,Yes
133,Massachusetts,State Representative,6th Middlesex,Chris Walsh,DEM,2012,2014,2,Yes,Yes,Yes
134,Massachusetts,State Representative,6th Norfolk,William Galvin,DEM,2012,2014,7,Yes,Yes,Yes
135,Massachusetts,State Representative,6th Plymouth,Josh Cutler,DEM,2012,2014,1,No,Yes,Yes
136,Massachusetts,State Representative,6th Suffolk,Russell Holmes,DEM,2012,2014,2,Yes,Yes,Yes
137,Massachusetts,State Representative,6th Worcester,Peter Durant,REP,2012,2014,2,No,Yes,Yes
138,Massachusetts,State Representative,7th Bristol,Alan Silvia,DEM,2012,2014,1,Yes,Yes,Yes
139,Massachusetts,State Representative,7th Essex,John Keenan,DEM,2012,2014,5,Yes,Yes,Yes
140,Massachusetts,State Representative,7th Hampden,Thomas Petrolati,DEM,2012,2014,7,Yes,Yes,Yes
141,Massachusetts,State Representative,7th Middlesex,Tom Sannicandro,DEM,2012,2014,5,No,Yes,Yes
142,Massachusetts,State Representative,7th Norfolk,Walter Timilty,DEM,2012,2014,7,Yes,Yes,Yes
143,Massachusetts,State Representative,7th Plymouth,Geoff Diehl,REP,2012,2014,2,No,No,No
144,Massachusetts,State Representative,7th Suffolk,Gloria Fox,DEM,2012,2014,7,Yes,Yes,Yes
145,Massachusetts,State Representative,7th Worcester,Paul Frost,REP,2012,2014,7,Yes,Yes,Yes
146,Massachusetts,State Representative,8th Bristol,Paul Schmid III,DEM,2012,2014,2,Yes,Yes,Yes
147,Massachusetts,State Representative,8th Essex,Lori Ehrlich,DEM,2012,2014,3,Yes,Yes,Yes
148,Massachusetts,State Representative,8th Hampden,Joseph Wagner,DEM,2012,2014,7,Yes,Yes,Yes
149,Massachusetts,State Representative,8th Middlesex,Carolyn Dykema,DEM,2012,2014,3,No,Yes,Yes
150,Massachusetts,State Representative,8th Norfolk,Louis Kafka,DEM,2012,2014,7,Yes,Yes,Yes
151,Massachusetts,State Representative,8th Plymouth,Angelo Demilia,REP,2012,2014,2,No,Yes,Yes
152,Massachusetts,State Representative,8th Suffolk,Jay Livingstone,DEM,2013,2014,1,Yes,Yes,Yes
153,Massachusetts,State Representative,8th Worcester,Kevin Kuros,REP,2012,2014,2,No,No,No
154,Massachusetts,State Representative,9th Bristol,Christopher Markey,DEM,2012,2014,2,Yes,Yes,Yes
155,Massachusetts,State Representative,9th Essex,Donald Wong,REP,2012,2014,2,Yes,Yes,Yes
156,Massachusetts,State Representative,9th Hampden,Sean Curran,DEM,2012,2014,5,No,No,Yes
157,Massachusetts,State Representative,9th Middlesex,Thomas Stanley,DEM,2012,2014,7,Yes,Yes,Yes
158,Massachusetts,State Representative,9th Norfolk,Daniel Winslow,REP,2012,2014,2,Yes,Yes,Yes
159,Massachusetts,State Representative,9th Plymouth,Michael Brady,DEM,2012,2014,3,Yes,Yes,Yes
160,Massachusetts,State Representative,9th Suffolk,Byron Rushing,DEM,2012,2014,7,Yes,No,Yes
161,Massachusetts,State Representative,9th Worcester,George Peterson Jr.,REP,2012,2014,7,Yes,Yes,Yes
162,Massachusetts,State Representative,"Barnstable, Dukes And Nantucket",Timothy Madden,DEM,2012,2014,3,Yes,Yes,Yes
163,Massachusetts,State Senator,1st Bristol And Plymouth,Michael Rodrigues,DEM,2012,2014,2,Yes,Yes,Yes
164,Massachusetts,State Senator,1st Essex,Kathleen Oconnor Ives,DEM,2012,2014,1,No,Yes,Yes
165,Massachusetts,State Senator,1st Essex And Middlesex,Bruce Tarr,REP,2012,2014,7,Yes,Yes,Yes
166,Massachusetts,State Senator,1st Hampden And Hampshire,Gale Candaras,DEM,2012,2014,4,Yes,Yes,Yes
167,Massachusetts,State Senator,1st Middlesex,Eileen Donoghue,DEM,2012,2014,2,No,No,Yes
168,Massachusetts,State Senator,1st Middlesex And Norfolk,Cynthia Stone Creem,DEM,2012,2014,7,Yes,Yes,Yes
169,Massachusetts,State Senator,1st Plymouth And Bristol,Marc Richard Pacheco,DEM,2012,2014,7,Yes,Yes,Yes
170,Massachusetts,State Senator,1st Suffolk,Linda Dorcena Forry,DEM,2013,2014,1,No,No,Yes
171,Massachusetts,State Senator,1st Suffolk And Middlesex,Anthony Petruccelli,DEM,2012,2014,3,No,Yes,Yes
172,Massachusetts,State Senator,1st Worcester,Harriette Chandler,DEM,2012,2014,7,Yes,Yes,Yes
173,Massachusetts,State Senator,2nd Bristol And Plymouth,Mark Montigny,DEM,2012,2014,6,Yes,Yes,Yes
