,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Indiana,Attorney General,0,Greg Zoeller,REP,2012,2016,2,No,Yes,Yes
1,Indiana,Governor,0,Michael Pence,REP,2012,2016,1,No,Yes,Yes
2,Indiana,Secretary Of State,0,Charlie White,REP,2010,2012,1,No,Yes,Yes
3,Indiana,State Representative,1,Linda Lawson,DEM,2012,2014,7,Yes,Yes,Yes
4,Indiana,State Representative,2,Earl Harris Jr.,DEM,2012,2014,7,Yes,No,Yes
5,Indiana,State Representative,3,Charlie Brown,DEM,2012,2014,7,Yes,No,Yes
6,Indiana,State Representative,4,Edmund Soliday,REP,2012,2014,4,No,Yes,Yes
7,Indiana,State Representative,5,Dale Devon,REP,2012,2014,1,No,Yes,Yes
8,Indiana,State Representative,6,Patrick Bauer,DEM,2012,2014,7,Yes,Yes,Yes
9,Indiana,State Representative,7,David Niezgodski,DEM,2012,2014,4,No,Yes,Yes
10,Indiana,State Representative,8,Ryan Michael Dvorak,DEM,2012,2014,6,No,Yes,Yes
11,Indiana,State Representative,9,Scott Douglas Pelath,DEM,2012,2014,7,No,No,Yes
12,Indiana,State Representative,10,Charles Moseley,DEM,2012,2014,3,Yes,Yes,Yes
13,Indiana,State Representative,11,Rick Niemeyer,REP,2012,2014,1,No,Yes,Yes
14,Indiana,State Representative,12,Mara Candelaria Reardon,DEM,2012,2014,4,No,No,Yes
15,Indiana,State Representative,13,Sharon Negele,REP,2012,2014,1,No,Yes,Yes
16,Indiana,State Representative,14,Vernon Smith,DEM,2012,2014,7,Yes,Yes,Yes
17,Indiana,State Representative,15,Harold Slager,REP,2012,2014,1,No,Yes,Yes
18,Indiana,State Representative,16,Douglas Gutwein,REP,2012,2014,3,No,No,Yes
19,Indiana,State Representative,17,Timothy Harman,REP,2012,2014,1,Yes,Yes,No
20,Indiana,State Representative,18,David Alan Wolkins,REP,2012,2014,7,No,Yes,No
21,Indiana,State Representative,19,Rochelle Vandenburgh,DEM,2012,2014,3,No,Yes,Yes
22,Indiana,State Representative,20,Tom Dermody,REP,2012,2014,4,No,Yes,Yes
23,Indiana,State Representative,21,Timothy Wesco,REP,2012,2014,2,Yes,Yes,Yes
24,Indiana,State Representative,22,Rebecca Kubacki,REP,2012,2014,2,No,Yes,No
25,Indiana,State Representative,23,William Friend,REP,2012,2014,7,No,Yes,Yes
26,Indiana,State Representative,24,Steven Braun,REP,2012,2014,1,Yes,Yes,Yes
27,Indiana,State Representative,25,Donald Lehe,REP,2012,2014,1,No,No,Yes
28,Indiana,State Representative,26,Randy Truitt,REP,2012,2014,3,No,Yes,Yes
29,Indiana,State Representative,27,Sheila Klinker,DEM,2012,2014,7,No,Yes,Yes
30,Indiana,State Representative,28,Jeffrey Thompson,REP,2012,2014,7,No,Yes,Yes
31,Indiana,State Representative,29,Kathy Kreag Richardson,REP,2012,2014,7,Yes,Yes,No
