office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Lindsey Olin Graham,REP,SC,Incumbent,Won-General,12518908.98,nan
Governor,Nikki Haley,REP,SC,Incumbent,Won-General,8411693.25,nan
Governor,Vincent Sheheen,DEM,SC,Challenger,Lost-General,3634380.69,nan
Governor,Tom Ervin,IND,SC,Challenger,Lost-General,3284862.22,nan
U.S. Senator,Timothy Eugene Scott,REP,SC,Incumbent,Won-General,2923372.48,nan
U.S. Representative,James Clyburn,DEM,SC,Incumbent,Won-General,2192216.25,6
U.S. Representative,Addison Graves Wilson,REP,SC,Incumbent,Won-General,1164679.76,2
U.S. Representative,John Michael Mulvaney,REP,SC,Incumbent,Won-General,1159135.35,5
U.S. Representative,Tom Rice Jr.,REP,SC,Incumbent,Won-General,1148056.0,7
Lieutenant Governor,Patrick McKinney,REP,SC,Open,Withdrew-Primary Runoff,1097946.39,nan
Lieutenant Governor,Henry McMaster,REP,SC,Open,Won-General,925644.79,nan
Attorney General,Michael Alan Wilson,REP,SC,Incumbent,Won-General,874675.51,nan
U.S. Representative,Harold Gowdy III,REP,SC,Incumbent,Won-General,669496.46,4
U.S. Representative,Jeff Duncan,REP,SC,Incumbent,Won-General,609680.07,3
Adjutant General,Robert Livingston Jr.,REP,SC,Incumbent,Won-General,504670.42,nan
U.S. Senator,Bradley Hutto,DEM,SC,Challenger,Lost-General,502226.31,nan
Lieutenant Governor,Bakari Sellers,DEM,SC,Open,Lost-General,492977.14,nan
Agriculture Commissioner,Hugh Weathers,REP,SC,Incumbent,Won-General,418276.0,nan
Superintendent Of Public Instruction,Molly Mitchell Spearman,REP,SC,Open,Won-General,352323.4,nan
Treasurer,Curtis Loftis Jr.,REP,SC,Incumbent,Won-General,349979.02,nan
U.S. Representative,Marshall Sanford Jr.,REP,SC,Incumbent,Won-General,302081.0,1
Superintendent Of Public Instruction,Sally Atwater,REP,SC,Open,Lost-Primary Runoff,257068.66,nan
State Representative,Robert Harrell Jr.,REP,SC,Incumbent,Withdrew-General,234585.12,114
State Representative,Kirkman Finlay III,REP,SC,Incumbent,Won-General,230133.65,75
U.S. Representative,Gloria Bromell-Tinubu,DEM,SC,Challenger,Lost-General,228081.31,7
Comptroller,Richard Eckstrom,REP,SC,Incumbent,Won-General,186982.14,nan
State Senator,Ronnie Sabb,DEM,SC,Open,Won-General,131300.86,32
State Representative,Brian Keith White,REP,SC,Incumbent,Won-General,123104.5,6
State Representative,William Sandifer III,REP,SC,Incumbent,Won-General,121349.14,2
State Representative,Joe McCulloch,DEM,SC,Challenger,Lost-General,117950.81,75
State Representative,Leon Stavrinakis,DEM,SC,Incumbent,Won-General,116181.85,119
State Representative,Jenny Horne,REP,SC,Incumbent,Won-General,110136.92,94
State Representative,Beth Bernstein,DEM,SC,Incumbent,Won-General,104646.89,78
State Representative,Paul Michael Forrester,REP,SC,Incumbent,Won-General,93523.9,34
State Senator,Sam Floyd,DEM,SC,Open,Lost-Primary Runoff,91671.23,32
