office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Kevin Cramer,REP,ND,Incumbent,Won-General,1511970.45,1
U.S. Representative,George Sinner,DEMOCRATIC-NPL,ND,Challenger,Lost-General,932410.04,1
Agriculture Commissioner,Doug Goehring,REP,ND,Incumbent,Won-General,612112.5,nan
Agriculture Commissioner,Ryan Taylor,DEMOCRATIC-NPL,ND,Challenger,Lost-General,456916.74,nan
Attorney General,Wayne Stenehjem,REP,ND,Incumbent,Won-General,293804.0,nan
Tax Commissioner,Ryan Rauschenberger,REP,ND,Incumbent,Won-General,258966.0,nan
Public Service Commissioner,Brian Kalk,REP,ND,Incumbent,Won-General,236611.5,nan
Public Service Commissioner,Julie Liffrig-Fedorchak,REP,ND,Open,Won-General,158137.15,nan
State Senator,Erin Oban,DEMOCRATIC-NPL,ND,Challenger,Won-General,76672.07,35
Secretary Of State,Alvin Jaeger,REP,ND,Incumbent,Won-General,76538.0,nan
Public Service Commissioner,Tyler Axness,DEM,ND,Open,Lost-General,70619.75,nan
Tax Commissioner,Jason Astrup,DEMOCRATIC-NPL,ND,Challenger,Lost-General,68585.31,nan
Secretary Of State,April Fairfield,DEMOCRATIC-NPL,ND,Challenger,Lost-General,63944.67,nan
State Senator,Margaret Sitte,REP,ND,Incumbent,Lost-General,54468.52,35
State Representative,Roscoe Keith Streyle,REP,ND,Incumbent,Won-General,50625.0,3
Public Service Commissioner,Todd Reisenauer,DEMOCRATIC-NPL,ND,Challenger,Lost-General,43430.0,nan
State Senator,Lonnie Laffen,REP,ND,Incumbent,Won-General,39545.42,43
State Representative,Al Carlson,REP,ND,Incumbent,Won-General,28700.0,41
State Representative,Pamela Anderson,DEMOCRATIC-NPL,ND,Challenger,Won-General,26635.0,41
State Senator,Rich Wardner,REP,ND,Incumbent,Won-General,24400.0,37
State Senator,Jon Casper,REP,ND,Open,Won-General,23775.0,27
State Representative,Scott Louser,REP,ND,Incumbent,Won-General,22676.0,5
State Senator,Ray Holmberg,REP,ND,Incumbent,Won-General,21575.0,17
State Senator,Oley Larsen,REP,ND,Incumbent,Won-General,19450.0,3
State Representative,Bette Grande,REP,ND,Incumbent,Lost-General,19450.0,41
State Senator,Bradley Bergstad,DEMOCRATIC-NPL,ND,Challenger,Lost-General,18200.0,47
State Representative,William Devlin,REP,ND,Incumbent,Won-General,17800.0,23
State Representative,Donald Vigesaa,REP,ND,Incumbent,Won-General,17000.0,23
State Senator,Ronald Sorvaag,REP,ND,Incumbent,Won-General,16874.72,45
State Representative,Lois Delmore,DEMOCRATIC-NPL,ND,Incumbent,Won-General,16850.0,43
State Representative,Bob Martinson,REP,ND,Incumbent,Won-General,16450.0,35
State Representative,Darrell Miller,DEMOCRATIC-NPL,ND,Challenger,Lost-General,15216.0,35
State Representative,Robert Lauf,REP,ND,Challenger,Lost-General,14578.67,21
State Senator,Judy Lee,REP,ND,Incumbent,Won-General,14400.0,13
State Senator,Jeff Piehl,DEMOCRATIC-NPL,ND,Challenger,Lost-General,14040.0,29
State Senator,Lisa Wolf,DEMOCRATIC-NPL,ND,Challenger,Lost-General,13750.0,3
State Representative,Mark Owens,REP,ND,Incumbent,Won-General,13600.0,17
State Senator,Evelyn Quigley,DEMOCRATIC-NPL,ND,Open,Lost-General,13300.0,41
State Senator,Randy Burckhard,REP,ND,Incumbent,Won-General,12151.0,5
State Senator,Larry Luick,REP,ND,Incumbent,Won-General,11800.0,25
State Representative,Tracy Potter,DEMOCRATIC-NPL,ND,Challenger,Lost-General,11700.0,35
State Representative,Lucas Paper,REP,ND,Challenger,Lost-General,11237.0,21
State Representative,Christopher Olson,REP,ND,Challenger,Won-General,11000.0,13
State Representative,Kim Koppelman,REP,ND,Incumbent,Won-General,11000.0,13
State Senator,John Jacobson,REP,ND,Challenger,Lost-General,10950.0,23
State Representative,Mark Sanford,REP,ND,Incumbent,Won-General,10700.0,17
State Senator,Perry Miller,DEMOCRATIC-NPL,ND,Challenger,Lost-General,10690.0,25
Attorney General,Kiara Kraus-Parr,DEMOCRATIC-NPL,ND,Challenger,Lost-General,10425.0,nan
State Representative,Richard Becker,REP,ND,Challenger,Won-General,9900.0,43
State Senator,Kyle Davison,REP,ND,Open,Won-General,9836.0,41
State Senator,Tom Campbell,REP,ND,Incumbent,Won-General,8700.0,19
U.S. Representative,Robert Seaman,LIB,ND,Challenger,Lost-General,8293.0,1
State Senator,Joan Heckaman,DEMOCRATIC-NPL,ND,Incumbent,Won-General,8150.0,23
State Representative,Karen Karls,REP,ND,Incumbent,Won-General,7950.0,35
State Senator,Donald Schaible,REP,ND,Incumbent,Won-General,7650.0,31
State Representative,George Keiser,REP,ND,Incumbent,Won-General,7550.0,47
State Senator,Brad Bekkedahl,REP,ND,Open,Won-General,7400.0,1
State Representative,Craig Headland,REP,ND,Incumbent,Won-General,7250.0,29
State Representative,Chet Pollert,REP,ND,Incumbent,Won-General,7250.0,29
State Representative,Mary Schneider,DEMOCRATIC-NPL,ND,Challenger,Won-General,7103.39,21
State Senator,Jessica Kaye Unruh,REP,ND,Incumbent,Won-General,6950.0,33
State Representative,Roger Brabandt,REP,ND,Incumbent,Won-General,6801.0,5
State Representative,Kyle Thorson,DEMOCRATIC-NPL,ND,Challenger,Lost-General,6800.0,43
State Representative,Tom Kading,REP,ND,Challenger,Won-General,6800.0,45
State Representative,Thomas Beadle,REP,ND,Incumbent,Won-General,6650.0,27
State Representative,Gary Sukut,REP,ND,Incumbent,Won-General,6600.0,1
State Representative,Ed Gruchalla,DEMOCRATIC-NPL,ND,Incumbent,Lost-General,6550.0,45
State Representative,Andrew Maragos,REP,ND,Incumbent,Won-General,6250.0,3
State Representative,Richard Grosz,DEMOCRATIC-NPL,ND,Open,Lost-General,6050.0,25
State Representative,Shelby Wood,REP,ND,Challenger,Lost-General,6000.0,43
State Senator,Terry Wanzek,REP,ND,Incumbent,Won-General,5950.0,29
State Senator,Bill Bowman,REP,ND,Incumbent,Won-General,5850.0,39
State Representative,Jess Roscoe,DEMOCRATIC-NPL,ND,Challenger,Lost-General,5809.16,27
State Representative,Alisa Mitskog,DEMOCRATIC-NPL,ND,Open,Won-General,5800.0,25
State Representative,Vicky Steiner,REP,ND,Incumbent,Won-General,5600.0,37
State Senator,Carolyn Nelson,DEMOCRATIC-NPL,ND,Incumbent,Won-General,5550.0,21
State Representative,Denton Zubke,REP,ND,Challenger,Won-General,5400.0,39
State Representative,James Schmidt,REP,ND,Incumbent,Won-General,5300.0,31
State Representative,Patrick Hatlestad,REP,ND,Incumbent,Won-General,5200.0,1
State Representative,Karen Rohr,REP,ND,Incumbent,Won-General,5150.0,31
State Representative,Keith Kempenich,REP,ND,Incumbent,Won-General,5050.0,39
State Representative,Kathy Hogan,DEMOCRATIC-NPL,ND,Incumbent,Won-General,5000.0,21
State Senator,Dave Oehlke,REP,ND,Incumbent,Won-General,4750.0,15
State Representative,Gary Kreidt,REP,ND,Incumbent,Won-General,4651.0,33
State Senator,Jonell Bakke,DEMOCRATIC-NPL,ND,Challenger,Lost-General,4600.0,43
State Representative,Gary Paur,REP,ND,Incumbent,Won-General,4350.0,19
State Representative,Mandy Kubik,DEMOCRATIC-NPL,ND,Challenger,Lost-General,4100.0,37
State Representative,Scott Brand,DEMOCRATIC-NPL,ND,Challenger,Lost-General,4060.5,13
State Representative,Rick Becker,REP,ND,Incumbent,Won-General,4000.0,7
State Representative,Mike Lefor,REP,ND,Challenger,Won-General,3953.5,37
State Representative,Tracy Boe,DEMOCRATIC-NPL,ND,Incumbent,Won-General,3650.0,9
State Representative,Ben Vig,DEMOCRATIC-NPL,ND,Challenger,Lost-General,3600.0,23
State Senator,Stephanie Pretzer,DEMOCRATIC-NPL,ND,Challenger,Lost-General,3500.0,39
State Representative,Wayne Trottier,REP,ND,Incumbent,Won-General,3450.0,19
State Representative,Randy Boehning,REP,ND,Incumbent,Won-General,3450.0,27
State Senator,Warren Solberg,DEMOCRATIC-NPL,ND,Open,Lost-General,3300.0,27
State Representative,Mary Johnson,REP,ND,Challenger,Won-General,3250.0,45
State Senator,Cindy Pfeiffer,REP,ND,Challenger,Lost-General,3210.0,21
State Representative,Brenda Warren,DEMOCRATIC-NPL,ND,Challenger,Lost-General,3200.0,45
State Representative,Lori Carlson,DEMOCRATIC-NPL,ND,Challenger,Lost-General,3050.0,29
State Senator,Ralph Kilzer,REP,ND,Incumbent,Won-General,3050.0,47
State Representative,Austin Langley,DEMOCRATIC-NPL,ND,Challenger,Lost-General,3000.0,23
State Senator,Tim Mathern,DEMOCRATIC-NPL,ND,Incumbent,Won-General,3000.0,11
State Representative,Marvin Nelson,DEMOCRATIC-NPL,ND,Incumbent,Won-General,2900.0,9
State Representative,Jason Dockter,REP,ND,Incumbent,Won-General,2800.0,7
State Representative,Curt Hofstad,REP,ND,Incumbent,Won-General,2650.0,15
