office,candidate,party,state,incumbency,result,total money,district
Governor,Charles Baker,REP,MA,Open,Won-General,10046479.11,nan
Governor,Martha Coakley,DEM,MA,Open,Lost-General,6880288.21,nan
U.S. Representative,Seth Moulton,DEM,MA,Open,Won-General,5269486.47,6
U.S. Senator,Edward Markey,DEM,MA,Incumbent,Won-General,3103495.59,nan
Governor,Evan Falchuk,OTHER,MA,Open,Lost-General,2950089.4,nan
Treasurer,Deborah Goldberg,DEM,MA,Open,Won-General,2854162.7,nan
U.S. Representative,Joseph Kennedy III,DEM,MA,Incumbent,Won-General,2630757.59,4
Attorney General,Maura Healey,DEM,MA,Open,Won-General,1917059.44,nan
U.S. Representative,Richard Tisei,REP,MA,Open,Lost-General,1782773.6,6
U.S. Representative,Richard Neal,DEM,MA,Incumbent,Won-General,1769386.93,1
Governor,Juliette Kayyem,DEM,MA,Open,Lost-Convention,1615091.56,nan
Governor,Jeffrey McCormick,OTHER,MA,Open,Lost-General,1263012.71,nan
U.S. Representative,Nicola Tsongas,DEM,MA,Incumbent,Won-General,1216012.18,3
U.S. Representative,William Richard Keating,DEM,MA,Incumbent,Won-General,1181280.43,9
Governor,Joseph Avellone,DEM,MA,Open,Lost-Convention,1066662.08,nan
Attorney General,John Miller,REP,MA,Open,Lost-General,1047498.1,nan
U.S. Representative,John Chapman,REP,MA,Challenger,Lost-General,1016618.52,9
Representative Nineteenth Suffolk,Robert Deleo,DEM,MA,Incumbent,Won-General,908804.82,nan
U.S. Representative,Michael Capuano,DEM,MA,Incumbent,Won-General,864836.11,7
U.S. Representative,James McGovern,DEM,MA,Incumbent,Won-General,862709.74,2
U.S. Representative,Stephen Lynch,DEM,MA,Incumbent,Won-General,837917.03,8
Secretary Of State,William Galvin,DEM,MA,Incumbent,Won-General,773496.52,nan
U.S. Representative,Katherine Clark,DEM,MA,Incumbent,Won-General,673547.65,5
Senator Cape And Islands,Daniel Wolf,DEM,MA,Incumbent,Won-General,641840.52,nan
Auditor,Suzanne Bump,DEM,MA,Incumbent,Won-General,562087.68,nan
Treasurer,Michael Heffernan,REP,MA,Open,Lost-General,459875.34,nan
Senator First Hampden And Hampshire,Eric Philip Lesser,DEM,MA,Open,Won-General,438443.8,nan
Representative Fourth Suffolk,Nick Collins,DEM,MA,Incumbent,Won-General,367385.43,nan
Representative Third Essex,Brian Dempsey,DEM,MA,Incumbent,Won-General,339560.5,nan
Representative Twelfth Worcester,Harold Naughton Jr.,DEM,MA,Incumbent,Won-General,321167.22,nan
"Senator Hampshire, Franklin And Worcester",Stanley Rosenberg,DEM,MA,Incumbent,Won-General,320416.06,nan
Senator Plymouth And Barnstable,Viriato Manuel Demacedo,REP,MA,Open,Won-General,259347.76,nan
Senator Worcester And Norfolk,Ryan Fattman,REP,MA,Challenger,Won-General,245177.28,nan
Senator Worcester And Norfolk,Richard Moore,DEM,MA,Incumbent,Lost-General,238073.36,nan
"Senator Norfolk, Bristol And Plymouth",Brian Joyce,DEM,MA,Incumbent,Won-General,216910.23,nan
