office,candidate,party,state,incumbency,result,total money,district
Governor,Greg Abbott,REP,TX,Open,Won-General,44333465.67,nan
Lieutenant Governor,Dan Goeb Patrick,REP,TX,Open,Won-General,18278278.01,nan
U.S. Senator,John Cornyn,REP,TX,Incumbent,Won-General,17439509.71,nan
Lieutenant Governor,David Dewhurst III,REP,TX,Incumbent,Lost-Primary Runoff,10743151.28,nan
U.S. Senator,David Alameel,DEM,TX,Challenger,Lost-General,10218123.0,nan
Governor,Wendy Davis,DEM,TX,Open,Lost-General,8762712.81,nan
State Representative,Joseph Straus III,REP,TX,Incumbent,Won-General,8663854.5,121
Attorney General,Kenneth Paxton Jr.,REP,TX,Open,Won-General,8337345.27,nan
Lieutenant Governor,Leticia Van De Putte,DEM,TX,Open,Lost-General,8263860.55,nan
Attorney General,Daniel Branch,REP,TX,Open,Lost-Primary Runoff,7904899.15,nan
Commissioner Of General Land Office,George Prescott Bush,REP,TX,Open,Won-General,5292153.59,nan
Comptroller,Glenn Hegar Jr.,REP,TX,Open,Won-General,5047916.69,nan
Railroad Commissioner,Ryan Sitton,REP,TX,Open,Won-General,4062683.85,nan
U.S. Representative,Jeb Hensarling,REP,TX,Incumbent,Won-General,3106312.5,5
State Senator,Konni Burton,REP,TX,Open,Won-General,2997405.47,10
U.S. Representative,Pete Sessions,REP,TX,Incumbent,Won-General,2845576.0,32
U.S. Representative,Pete Gallego,DEM,TX,Incumbent,Lost-General,2741790.41,23
U.S. Representative,Kevin Brady,REP,TX,Incumbent,Won-General,2523924.71,8
State Senator,Donald Blaine Huffines,REP,TX,Open,Won-General,2439572.32,16
State Senator,Elizabeth Willis,DEM,TX,Open,Lost-General,2316351.41,10
U.S. Representative,Michael Conaway,REP,TX,Incumbent,Won-General,2076833.0,11
State Senator,Donna Campbell,REP,TX,Incumbent,Won-General,1718752.91,25
State Representative,Chart Westcott,REP,TX,Open,Lost-Primary Runoff,1680643.22,108
U.S. Representative,Randy Neugebauer,REP,TX,Incumbent,Won-General,1655163.48,19
U.S. Representative,Roger Williams,REP,TX,Incumbent,Won-General,1641400.0,25
U.S. Representative,Michael McCaul,REP,TX,Incumbent,Won-General,1622965.67,10
U.S. Representative,Mac Thornberry,REP,TX,Incumbent,Won-General,1609180.67,13
State Senator,Charles Brandon Creighton,REP,TX,Open,Won-General Runoff,1563241.19,4
Comptroller,Michael Collier,DEM,TX,Open,Lost-General,1561941.58,nan
U.S. Representative,William Hurd,REP,TX,Challenger,Won-General,1505155.03,23
U.S. Representative,Enrique Cuellar,DEM,TX,Incumbent,Won-General,1473581.0,28
U.S. Representative,John Ratcliffe,REP,TX,Open,Won-General,1464680.3,4
Supreme Court-Chief Justice,Nathan Hecht,REP,TX,Incumbent,Won-General,1459496.99,nan
U.S. Representative,Pete Olson,REP,TX,Incumbent,Won-General,1437532.98,22
U.S. Representative,Lamar Smith,REP,TX,Incumbent,Won-General,1420463.2,21
U.S. Representative,Ben Streusand,REP,TX,Open,Lost-Primary Runoff,1419975.0,36
U.S. Representative,Marc Veasey,DEM,TX,Incumbent,Won-General,1395787.0,33
State Representative,Todd Hunter,REP,TX,Incumbent,Won-General,1386091.85,32
State Senator,John Whitmire,DEM,TX,Incumbent,Won-General,1360870.65,15
U.S. Representative,Kay Granger,REP,TX,Incumbent,Won-General,1308783.0,12
State Representative,Lois Kolkhorst,REP,TX,Incumbent,Won-General,1292925.9,13
State Senator,Robert Deuell,REP,TX,Incumbent,Lost-Primary Runoff,1271601.42,2
U.S. Representative,Joaquin Castro,DEM,TX,Incumbent,Won-General,1261437.19,20
State Representative,Wayne Faircloth,REP,TX,Open,Won-General,1232182.96,23
