office,candidate,party,state,incumbency,result,total money,district
Governor,Susana Martinez,REP,NM,Incumbent,Won-General,8529190.41,nan
U.S. Senator,Tom Udall,DEM,NM,Incumbent,Won-General,8286175.92,nan
U.S. Senator,Allen Weh,REP,NM,Challenger,Lost-General,3559184.55,nan
U.S. Representative,Stevan Pearce,REP,NM,Incumbent,Won-General,2058494.7,2
Governor,Gary Kenneth King,DEM,NM,Challenger,Lost-General,2010337.1,nan
U.S. Representative,Roxanne Lara,DEM,NM,Challenger,Lost-General,1437931.75,2
U.S. Representative,Ben Ray Lujan,DEM,NM,Incumbent,Won-General,1255394.59,3
Attorney General,Hector Balderas,DEM,NM,Open,Won-General,1181805.99,nan
U.S. Representative,Michelle Lujan Grisham,DEM,NM,Incumbent,Won-General,793269.44,1
Secretary Of State,Maggie Toulouse Oliver,DEM,NM,Challenger,Lost-General,624003.13,nan
Auditor,Timothy Keller,DEM,NM,Open,Won-General,467127.19,nan
Commissioner Of Public Lands,Aubrey Dunn,REP,NM,Challenger,Won-General,370900.0,nan
U.S. Representative,Michael Harry Frese,REP,NM,Challenger,Lost-General,343505.0,1
Secretary Of State,Dianna Duran,REP,NM,Incumbent,Won-General,339755.72,nan
Attorney General,Susan Riedel,REP,NM,Open,Lost-General,339633.69,nan
Commissioner Of Public Lands,Ray Bennett Powell,DEM,NM,Incumbent,Lost-General,271086.29,nan
Treasurer,Timothy Eichenberg,DEM,NM,Open,Won-General,266118.07,nan
State Representative,Nathaniel Gentry,REP,NM,Incumbent,Won-General,249438.14,30
Appellate Court-Hanisee Seat,Kerry Kiernan,DEM,NM,Challenger,Lost-General,242349.78,nan
Appellate Court-Hanisee Seat,Miles Hanisee,REP,NM,Incumbent,Won-General,220776.0,nan
State Representative,Elizabeth Thomson,DEM,NM,Incumbent,Lost-General,209950.2,24
State Representative,Emily Kane,DEM,NM,Incumbent,Lost-General,207398.61,15
State Representative,Sarah Maestas Barnes,REP,NM,Challenger,Won-General,159370.77,15
State Representative,Stephanie Garcia Richard,DEM,NM,Incumbent,Won-General,149377.62,43
State Representative,Joanne Jean Ferrary,DEM,NM,Incumbent,Lost-General,148051.58,37
State Representative,Kelly Fajardo,REP,NM,Incumbent,Won-General,140627.95,7
State Representative,Phillip Archuleta,DEM,NM,Incumbent,Lost-General,136827.6,36
State Representative,Catherine Begaye,DEM,NM,Challenger,Lost-General,135997.76,23
State Representative,Paul Pacheo,REP,NM,Incumbent,Won-General,128123.06,23
State Representative,Terry McMillan,REP,NM,Challenger,Won-General,127359.26,37
State Representative,Conrad James,REP,NM,Challenger,Won-General,124337.21,24
State Representative,Teresa Smith De Cherif,DEM,NM,Challenger,Lost-General,122632.82,7
State Representative,Matthew McQueen,DEM,NM,Open,Won-General,119771.17,50
State Representative,Walter Ken Martinez,DEM,NM,Incumbent,Won-General,111050.0,69
U.S. Representative,Jefferson Lee Byrd,REP,NM,Challenger,Lost-General,109140.11,3
State Representative,Sharon Clahchischilliage,REP,NM,Incumbent,Won-General,103540.18,4
State Representative,Carl Trujillo,DEM,NM,Incumbent,Won-General,103469.0,46
State Representative,Andrew Nunez,REP,NM,Challenger,Won-General,101914.4,36
State Representative,Vickie Perea,REP,NM,Open,Lost-General,94811.95,50
State Representative,Alonzo Baldonado,REP,NM,Incumbent,Won-General,90947.31,8
State Representative,Patricia Lundstrom,DEM,NM,Incumbent,Won-General,86971.16,9
State Representative,Geoff Rodgers,REP,NM,Challenger,Lost-General,81615.79,43
State Representative,Antonio Maestas,DEM,NM,Incumbent,Won-General,79342.88,16
Public Regulation Commission District 005,Sandy Jones,DEM,NM,Challenger,Won-General,78746.95,nan
State Representative,Josh Anderson,DEM,NM,Open,Lost-General,76609.53,20
State Representative,Brian Franklin Egolf Jr.,DEM,NM,Incumbent,Won-General,76360.0,47
State Representative,Ricky Little,REP,NM,Open,Won-General,74203.17,53
State Representative,James Townsend,REP,NM,Open,Won-General,72650.0,54
State Representative,Harrison Todacheene,DEM,NM,Challenger,Lost-General,69538.02,4
Public Regulation Commission District 005,Ben Hall,REP,NM,Incumbent,Lost-General,68274.28,nan
State Representative,Robert Coffey Jr.,DEM,NM,Challenger,Lost-General,65845.51,30
State Representative,James Mitchell Dines,REP,NM,Open,Won-General,64332.84,20
State Representative,Cathrynn Novich Brown,REP,NM,Incumbent,Won-General,61380.0,55
Public Regulation Commission District 004,Lynda Lovejoy,DEM,NM,Open,Won-General,59685.4,nan
State Representative,Debbie Rodella,DEM,NM,Incumbent,Won-General,57533.88,41
Treasurer,Rick Lopez,REP,NM,Open,Lost-General,57138.57,nan
State Representative,Jason Carl Harper,REP,NM,Incumbent,Won-General,55874.12,57
State Representative,Bealquin Bill Gomez,DEM,NM,Open,Won-General,55219.01,34
State Representative,Zachary Cook,REP,NM,Incumbent,Won-General,55195.21,56
State Representative,Nora Lee Espinoza,REP,NM,Incumbent,Won-General,54684.36,59
State Representative,Doreen Wonda Johnson,DEM,NM,Challenger,Won-General,48953.95,5
State Representative,Dianne Hamilton,REP,NM,Incumbent,Won-General,48151.81,38
State Representative,Rodney Montoya,REP,NM,Open,Won-General,47431.82,1
State Representative,James Roger Madalena,DEM,NM,Incumbent,Won-General,47407.07,65
State Representative,Rodolpho Martinez,DEM,NM,Incumbent,Lost-General,47258.28,39
State Representative,Mariaelena Johnson,DEM,NM,Open,Lost-General,46599.02,53
Public Regulation Commission District 002,Patrick Hiller Lyons,REP,NM,Incumbent,Won-General,44575.0,nan
State Representative,Dona Irwin,DEM,NM,Incumbent,Won-General,44525.0,32
State Representative,Javier Martinez,DEM,NM,Open,Won-General,43678.45,11
State Representative,Sandra Jeff,DEM,NM,Incumbent,Lost-General,43440.82,5
State Representative,David Edward Adkins,REP,NM,Open,Won-General,41319.19,29
State Representative,John Zimmerman,REP,NM,Challenger,Won-General,40707.07,39
State Representative,Johnny Luevano Jr.,REP,NM,Challenger,Lost-General,37606.53,16
State Representative,Deborah Armstrong,DEM,NM,Open,Won-General,36090.14,17
State Representative,James Smith,REP,NM,Incumbent,Won-General,35615.87,22
State Representative,Roberto Gonzales,DEM,NM,Incumbent,Won-General,33295.0,42
State Representative,Gail Chasey,DEM,NM,Incumbent,Won-General,32930.0,18
State Representative,Donald Tripp Jr.,REP,NM,Incumbent,Won-General,32370.0,49
State Representative,Timothy Dwight Lewis,REP,NM,Incumbent,Won-General,32125.62,60
State Representative,Georgene Louis,DEM,NM,Incumbent,Won-General,30945.0,26
State Representative,Nick Salazar,DEM,NM,Incumbent,Won-General,30475.0,40
State Representative,Luciano Varela,DEM,NM,Incumbent,Won-General,30129.72,48
State Representative,David Gallegos,REP,NM,Incumbent,Won-General,29087.08,61
State Representative,William McCamley,DEM,NM,Incumbent,Won-General,28918.0,33
State Representative,Mimi Stewart,DEM,NM,Incumbent,Won-General,28540.0,21
State Representative,Jim Trujillo,DEM,NM,Incumbent,Won-General,28442.46,45
State Representative,Monica Youngblood,REP,NM,Incumbent,Won-General,28170.83,68
State Representative,William Rehm,REP,NM,Incumbent,Won-General,27659.9,31
State Representative,James J) Strickler,REP,NM,Incumbent,Won-General,27575.0,2
State Representative,Dennis Roch,REP,NM,Incumbent,Won-General,27482.85,67
State Representative,Eliseo Alcon,DEM,NM,Incumbent,Won-General,26876.73,6
Auditor,Robert Aragon,REP,NM,Open,Lost-General,23570.0,nan
State Representative,Randal Crowder,REP,NM,Open,Won-General,22640.66,64
State Representative,Tomas Salazar,DEM,NM,Incumbent,Won-General,22608.5,70
State Representative,Lorenzo Larranaga,REP,NM,Incumbent,Won-General,22600.0,27
State Representative,Yvette Herrell,REP,NM,Incumbent,Won-General,22141.67,51
State Representative,Christine Trujillo,DEM,NM,Incumbent,Won-General,21795.0,25
State Representative,Frank Otero,DEM,NM,Challenger,Lost-General,21144.63,8
State Representative,Candy Spence Ezzell,REP,NM,Incumbent,Won-General,19851.17,58
State Representative,George Dodge Jr.,DEM,NM,Incumbent,Won-General,19350.0,63
