office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Pat Roberts,REP,KS,Incumbent,Won-General,8156156.39,nan
U.S. Senator,Gregory Orman,IND,KS,Challenger,Lost-General,5343706.5,nan
Governor,Sam Brownback,REP,KS,Incumbent,Won-General,4719807.21,nan
Governor,Paul Davis,DEM,KS,Challenger,Lost-General,4611363.6,nan
U.S. Representative,Michael Richard Pompeo,REP,KS,Incumbent,Won-General,2690264.73,4
U.S. Representative,Lynn Jenkins,REP,KS,Incumbent,Won-General,2622630.48,2
U.S. Representative,Kevin Yoder,REP,KS,Incumbent,Won-General,2258458.46,3
Attorney General,Derek Larkin Schmidt,REP,KS,Incumbent,Won-General,872021.91,nan
U.S. Representative,Timothy Huelskamp,REP,KS,Incumbent,Won-General,833990.45,1
U.S. Representative,Margie Wakefield,DEM,KS,Challenger,Lost-General,782956.85,2
Insurance Commissioner,Ken Selzer,REP,KS,Open,Won-General,439934.4,nan
Secretary Of State,Kris Kobach,REP,KS,Incumbent,Won-General,400158.3,nan
U.S. Representative,Kelly Kultala,DEM,KS,Challenger,Lost-General,384528.95,3
Secretary Of State,Jean Kurtis Schodorf,DEM,KS,Challenger,Lost-General,367532.85,nan
U.S. Senator,Chad Taylor,DEM,KS,Challenger,Withdrew-General,219379.0,nan
Insurance Commissioner,Dennis Anderson,DEM,KS,Open,Lost-General,214545.96,nan
U.S. Representative,James Sherow,DEM,KS,Challenger,Lost-General,171601.39,1
Treasurer,Ron Estes,REP,KS,Incumbent,Won-General,137794.25,nan
State Representative,Ray Merrick,REP,KS,Incumbent,Won-General,103970.88,27
State Representative,Jene Vickrey,REP,KS,Incumbent,Won-General,83220.41,6
Governor,Keen Umbehr,LIB,KS,Challenger,Lost-General,80464.8,nan
State Representative,John Carmichael,DEM,KS,Open,Won-General,74611.03,92
State Representative,Melissa Rooker,REP,KS,Incumbent,Won-General,74013.81,25
State Representative,Russell Jennings,REP,KS,Incumbent,Won-General,67947.67,122
State Representative,Julie Menghini,DEM,KS,Incumbent,Lost-General,67924.22,3
State Representative,Scott Schwab,REP,KS,Incumbent,Won-General,67305.36,49
State Representative,Peggy Mast,REP,KS,Incumbent,Won-General,65109.68,76
State Representative,Tom Burroughs,DEM,KS,Incumbent,Won-General,64553.46,33
State Representative,Kenneth Corbet,REP,KS,Incumbent,Won-General,64546.02,54
State Senator,Richard Wilborn,REP,KS,Open,Won-General,62765.0,35
State Representative,Ann Mah,DEM,KS,Incumbent,Lost-General,60307.68,54
State Representative,Mark Edward Hutton,REP,KS,Incumbent,Won-General,59850.0,105
State Representative,Fred Patton,REP,KS,Open,Won-General,59740.96,50
State Representative,Barbara Goolsbee Bollier,REP,KS,Incumbent,Won-General,57853.65,21
State Representative,Marc Rhoades,REP,KS,Incumbent,Won-General,57472.06,72
State Representative,Ed Trimmer,DEM,KS,Incumbent,Won-General,57011.63,79
State Representative,Blaine Finch,REP,KS,Incumbent,Won-General,54935.89,59
State Representative,Stephanie Sawyer Clayton,REP,KS,Incumbent,Won-General,54649.75,19
State Representative,Gene Suellentrop,REP,KS,Incumbent,Won-General,54500.0,91
State Representative,Marvin Kleeb,REP,KS,Incumbent,Won-General,53225.0,48
State Representative,Brandon Whipple,DEM,KS,Incumbent,Won-General,52482.35,96
State Representative,Dan Hawkins,REP,KS,Incumbent,Won-General,51327.0,100
State Representative,Stan Frownfelter,DEM,KS,Incumbent,Won-General,51012.92,37
State Representative,Ron Ryckman Jr.,REP,KS,Incumbent,Won-General,50455.36,78
State Representative,Brett Hildabrand,REP,KS,Incumbent,Won-General,50080.62,17
State Representative,Randy Garber,REP,KS,Incumbent,Won-General,49860.0,62
State Representative,Dennis Hedke,REP,KS,Incumbent,Won-General,47302.38,99
