office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Janet Kay Ruthven Hagan,DEM,NC,Incumbent,Lost-General,23006295.62,nan
U.S. Senator,Thomas Tillis,REP,NC,Challenger,Won-General,10117905.82,nan
State Senator,Philip Edward Berger Sr.,REP,NC,Incumbent,Won-General,1931558.02,26
U.S. Representative,Renee Ellmers,REP,NC,Incumbent,Won-General,1836601.9,2
U.S. Representative,Patrick Timothy McHenry,REP,NC,Incumbent,Won-General,1706110.95,10
U.S. Representative,Richard Lane Hudson Jr.,REP,NC,Incumbent,Won-General,1495228.27,8
U.S. Representative,David Cheston Rouzer,REP,NC,Open,Won-General,1455949.45,7
U.S. Representative,George Edward Bell Holding,REP,NC,Incumbent,Won-General,1401113.0,13
U.S. Representative,Virginia Foxx,REP,NC,Incumbent,Won-General,1260343.91,5
State Senator,John Chadwick Barefoot,REP,NC,Incumbent,Won-General,1222714.82,18
U.S. Representative,Clayton Holmes Aiken,DEM,NC,Challenger,Lost-General,1175297.84,2
State Senator,Thomas Bradshaw Jr.,DEM,NC,Open,Lost-General,1074198.58,15
State Senator,Wesley Alan Meredith,REP,NC,Incumbent,Won-General,1032162.33,19
State Senator,Sarah Randall Crawford,DEM,NC,Challenger,Lost-General,944886.65,18
State Senator,Joshua Stein,DEM,NC,Incumbent,Won-General,906347.18,16
U.S. Representative,Robert Pittenger,REP,NC,Incumbent,Won-General,881804.99,9
U.S. Representative,David Price,DEM,NC,Incumbent,Won-General,838258.93,4
U.S. Representative,Bradley Mark Walker,REP,NC,Open,Won-General,835991.71,6
U.S. Representative,Laura Bernstein Fjeld,DEM,NC,Open,Lost-General,824764.4,6
U.S. Representative,Alma Adams,DEM,NC,Open,Won-General,767315.93,12
State Representative,Thomas Murry,REP,NC,Incumbent,Lost-General,725814.89,41
State Senator,William Marvin Cook Jr.,REP,NC,Incumbent,Won-General,710509.08,1
Supreme Court-Open Seat,Samuel James Ervin IV,IND,NC,Open,Won-General,685951.58,nan
Supreme Court-Chief Justice,Mark Dean Martin,IND,NC,Incumbent,Won-General,661136.74,nan
Supreme Court-Hudson Seat,Robin Hudson,IND,NC,Incumbent,Won-General,660901.6,nan
State Representative,Larry Hall,DEM,NC,Incumbent,Won-General,644957.08,29
State Representative,Joseph Nelson Dollar,REP,NC,Incumbent,Won-General,602685.64,36
State Senator,Michael Vincent Lee,REP,NC,Open,Won-General,600818.37,9
State Senator,William Peter Rabon,REP,NC,Incumbent,Won-General,567357.05,8
U.S. Representative,Philip Edward Berger Jr.,REP,NC,Open,Lost-Primary Runoff,564855.0,6
Supreme Court-Hudson Seat,Eric Lee Levinson,IND,NC,Challenger,Lost-General,562794.41,nan
State Representative,Timothy Keith Moore,REP,NC,Incumbent,Won-General,542191.19,111
State Representative,Gale Brown Adcock,DEM,NC,Challenger,Won-General,537059.38,41
State Representative,Timothy Moffitt,REP,NC,Incumbent,Lost-General,533686.52,116
State Senator,Elizabeth Redenbaugh,DEM,NC,Open,Lost-General,533099.49,9
U.S. Representative,George Kenneth Butterfield Jr.,DEM,NC,Incumbent,Won-General,532059.0,1
State Senator,Harry Coolidge Brown,REP,NC,Incumbent,Won-General,517954.03,6
State Senator,William Brent Jackson,REP,NC,Incumbent,Won-General,500041.38,10
State Representative,Brian Mills Turner,DEM,NC,Challenger,Won-General,499680.82,116
State Senator,Stanford Meady White,DEM,NC,Challenger,Lost-General,499140.23,1
U.S. Representative,Mark Randal Meadows,REP,NC,Incumbent,Won-General,493530.47,11
State Senator,Thomas Apodaca,REP,NC,Incumbent,Won-General,482552.22,48
State Senator,Eugene Bertram McLaurin II,DEM,NC,Incumbent,Lost-General,475937.92,25
State Representative,Kimberly Hanchette,DEM,NC,Open,Lost-General,447591.69,49
State Representative,Nathan Carter Ramsey,REP,NC,Incumbent,Lost-General,446121.54,115
State Representative,Gary Pendleton,REP,NC,Open,Won-General,443449.21,49
State Senator,Robert Rucho,REP,NC,Incumbent,Won-General,442434.25,39
State Senator,John McKnitt Alexander Jr.,REP,NC,Open,Won-General,441212.89,15
U.S. Representative,Walter Jones,REP,NC,Incumbent,Won-General,435353.47,3
State Representative,David Lewis,REP,NC,Incumbent,Won-General,433064.38,53
Appellate Court-Open Seat,Lucy Noble Inman,IND,NC,Open,Won-General,421378.19,nan
State Senator,William Richardson,DEM,NC,Challenger,Lost-General,406299.47,19
Appellate Court-Davis Seat,Mark Davis,IND,NC,Incumbent,Won-General,405062.68,nan
Supreme Court-Beasley Seat,Michael Lindsay Robinson,IND,NC,Challenger,Lost-General,395085.82,nan
U.S. Representative,Vincent Coakley,REP,NC,Open,Lost-General,383404.68,12
State Representative,John Ray Bradford III,REP,NC,Open,Won-General,381299.03,98
Supreme Court-Open Seat,Robert Neal Hunter Jr.,IND,NC,Open,Lost-General,373184.12,nan
Supreme Court-Beasley Seat,Cheri Lynn Beasley,IND,NC,Incumbent,Won-General,363784.18,nan
State Representative,John Curtis Ager Jr.,DEM,NC,Challenger,Won-General,353373.1,115
State Representative,Michael Dean Hager,REP,NC,Incumbent,Won-General,350043.73,112
