office,candidate,party,state,incumbency,result,total money,district
Governor,Charles Joseph Crist Jr.,DEM,FL,Challenger,Lost-General,14411770.45,nan
Governor,Richard Scott,REP,FL,Incumbent,Won-General,10765392.39,nan
U.S. Representative,Patrick Murphy,DEM,FL,Incumbent,Won-General,5420313.04,18
Chief Financial Officer,Jeffrey Atwater,REP,FL,Incumbent,Won-General,4271111.37,nan
Agriculture Commissioner,Adam Putnam,REP,FL,Incumbent,Won-General,3858873.75,nan
U.S. Representative,Jose Antonio Garcia,DEM,FL,Incumbent,Lost-General,3840136.87,26
U.S. Representative,Gwen Graham,DEM,FL,Challenger,Won-General,3735625.31,2
U.S. Representative,Curt Clawson,REP,FL,Incumbent,Won-General,3448557.04,19
Attorney General,Pamela Bondi,REP,FL,Incumbent,Won-General,3407302.75,nan
U.S. Representative,William Steve Southerland II,REP,FL,Incumbent,Lost-General,2957345.69,2
U.S. Representative,Alan Mark Grayson,DEM,FL,Incumbent,Won-General,2897003.44,9
U.S. Representative,Debbie Wasserman Schultz,DEM,FL,Incumbent,Won-General,2660509.16,23
U.S. Representative,Carlos Luis Curbelo,REP,FL,Challenger,Won-General,2319530.5,26
U.S. Representative,David Wilson Jolly,REP,FL,Incumbent,Won-General,1934828.75,13
U.S. Representative,Adelaide Sink,DEM,FL,Open,Lost-General,1911296.5,13
U.S. Representative,Carl Domino,REP,FL,Challenger,Lost-General,1494649.0,18
U.S. Representative,Vern Buchanan,REP,FL,Incumbent,Won-General,1483079.92,16
U.S. Representative,Dennis Ross,REP,FL,Incumbent,Won-General,1304413.73,15
State Senator,Jeffrey Brandes,REP,FL,Incumbent,Won-General,1261949.04,22
U.S. Representative,Ander Crenshaw,REP,FL,Incumbent,Won-General,1260921.87,4
U.S. Representative,Lois Frankel,DEM,FL,Incumbent,Won-General,1200661.44,22
U.S. Representative,Bill Posey,REP,FL,Incumbent,Won-General,1130113.13,8
U.S. Representative,Ronald Desantis,REP,FL,Incumbent,Won-General,1092415.63,6
U.S. Representative,Gus Michael Bilirakis,REP,FL,Incumbent,Default Winner-General,1074273.52,12
U.S. Representative,Ted Deutch,DEM,FL,Incumbent,Won-General,1064290.0,21
U.S. Representative,Daniel Webster,REP,FL,Incumbent,Won-General,1009858.83,10
U.S. Representative,Ileana Ros-Lehtinen,REP,FL,Incumbent,Default Winner-General,979613.66,27
