office,candidate,party,state,incumbency,result,total money,district
Governor,Richard Dale Snyder,REP,MI,Incumbent,Won-General,12625208.31,nan
U.S. Senator,Sean McGary,DEM,MI,Open,Won-General,9628583.12,nan
Governor,Mark Hamilton Schauer,DEM,MI,Challenger,Lost-General,7275599.44,nan
U.S. Senator,Terri Lynn Land,REP,MI,Open,Lost-General,4389901.36,nan
Attorney General,William Schuette,REP,MI,Incumbent,Won-General,3849071.93,nan
U.S. Representative,Frederick Stephen Upton,REP,MI,Incumbent,Won-General,3672458.95,6
U.S. Representative,David Trott,REP,MI,Open,Won-General,3575404.34,11
Supreme Court-Zahra Seat,Richard Bernstein,IND,MI,Challenger,Won-General,2247248.92,nan
U.S. Representative,Daniel Benishek,REP,MI,Incumbent,Won-General,2182294.02,1
U.S. Representative,Justin Amash,REP,MI,Incumbent,Won-General,1906057.07,3
U.S. Representative,Timothy Walberg,REP,MI,Incumbent,Won-General,1793704.71,7
U.S. Representative,Sander Levin,DEM,MI,Incumbent,Won-General,1442832.0,9
U.S. Representative,Pamela Byrnes,DEM,MI,Challenger,Lost-General,1398536.93,7
U.S. Representative,William Huizenga,REP,MI,Incumbent,Won-General,1260384.11,2
U.S. Representative,Debbie Dingell,DEM,MI,Open,Won-General,1212856.48,12
State Senator,Margaret Obrien,REP,MI,Open,Won-General,1184954.25,20
U.S. Representative,John Moolenaar,REP,MI,Open,Won-General,1152255.56,4
U.S. Representative,Michael Bishop,REP,MI,Open,Won-General,1070803.61,8
U.S. Representative,Jerry Cannon,DEM,MI,Challenger,Lost-General,1039503.24,1
Supreme Court-Zahra Seat,Brian Keith Zahra,IND,MI,Incumbent,Won-General,953819.64,nan
U.S. Representative,Daniel Kildee,DEM,MI,Incumbent,Won-General,913564.14,5
Supreme Court-Viviano Seat,David Viviano,IND,MI,Incumbent,Won-General,887034.1,nan
State Senator,Sean McCann,DEM,MI,Open,Lost-General,849375.05,20
U.S. Representative,Candice Miller,REP,MI,Incumbent,Won-General,846246.0,10
