office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Brian Schatz,DEM,HI,Open,Won-General,6001940.95,nan
Governor,David Ige,DEM,HI,Open,Won-General,3521692.75,nan
Governor,James Aiona Jr.,REP,HI,Open,Lost-General,1919120.15,nan
U.S. Representative,Kyle Mark Takai,DEM,HI,Open,Won-General,1815292.81,1
U.S. Representative,Tulsi Gabbard,DEM,HI,Open,Won-General,1609107.42,2
U.S. Representative,Charles Djou,REP,HI,Open,Lost-General,1057047.57,1
Governor,Muliufi Hannemann,IND,HI,Open,Lost-General,374048.2,nan
U.S. Senator,Campbell Cavasso,REP,HI,Open,Lost-General,293960.06,nan
State Senator,Josh Green,DEM,HI,Incumbent,Won-General,244587.24,3
State Senator,Michelle Kidani,DEM,HI,Incumbent,Won-General,182442.0,18
State Representative,Sylvia Luke,DEM,HI,Incumbent,Won-General,144288.75,25
State Senator,Rosalyn Hester Baker,DEM,HI,Incumbent,Won-General,139981.19,6
State Representative,Joseph Souki,DEM,HI,Incumbent,Won-General,108001.0,8
State Representative,Chris Kalani Lee,DEM,HI,Incumbent,Won-General,103256.02,51
State Senator,Gilbert Kahele,DEM,HI,Incumbent,Won-General,100355.93,1
State Representative,Jarrett Keohokalole,DEM,HI,Open,Won-General,94039.93,48
State Senator,Lorraine Rodero Inouye,DEM,HI,Open,Won-General,85960.98,4
State Senator,Gil Coloma Keith-Agaran,DEM,HI,Open,Won-General,85415.23,5
State Representative,Scott Saiki,DEM,HI,Incumbent,Won-General,82051.0,26
State Representative,Aaron Ling Johanson,REP,HI,Incumbent,Won-General,79484.3,31
State Representative,Angus McKelvey,DEM,HI,Incumbent,Won-General,74805.15,10
State Senator,Kalani English,DEM,HI,Incumbent,Default Winner-General,71878.94,7
State Representative,Takashi Ohno,DEM,HI,Incumbent,Won-General,71012.49,27
State Representative,Max Fowler,REP,HI,Challenger,Lost-General,69233.03,27
State Representative,Clifton Tsuji,DEM,HI,Incumbent,Default Winner-General,68902.38,2
State Representative,Scott Nishimoto,DEM,HI,Incumbent,Won-General,68815.51,21
State Senator,Clarence Nishihara,DEM,HI,Incumbent,Won-General,67725.0,17
State Representative,Sharon Har,DEM,HI,Incumbent,Won-General,65335.0,42
State Representative,Cynthia Henry Thielen,REP,HI,Incumbent,Won-General,61410.15,50
State Representative,Ryan Yamane,DEM,HI,Incumbent,Won-General,60053.84,37
State Representative,Derek K Kawakami,DEM,HI,Incumbent,Won-General,60020.0,14
State Representative,Beth Fukumoto Chang,REP,HI,Incumbent,Won-General,58291.4,36
State Representative,James Kunane Tokioka,DEM,HI,Incumbent,Won-General,57871.64,15
