office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Marion Michael Rounds,REP,SD,Open,Won-General,3985605.54,nan
Governor,Dennis Daugaard,REP,SD,Incumbent,Won-General,3123326.74,nan
U.S. Representative,Kristi Lynn Noem,REP,SD,Incumbent,Won-General,2304288.25,1
U.S. Senator,Richard Paul Weiland,DEM,SD,Open,Lost-General,1825179.91,nan
U.S. Senator,Larry Pressler,IND,SD,Open,Lost-General,673138.09,nan
Attorney General,Marty Jackley,REP,SD,Incumbent,Won-General,494801.62,nan
Governor,Susan Wismer,DEM,SD,Challenger,Lost-General,314445.54,nan
U.S. Representative,Corinna Robinson,DEM,SD,Challenger,Lost-General,159359.62,1
Secretary Of State,Shantel Krebs,REP,SD,Open,Won-General,117036.53,nan
Public Utility Commissioner,Sean McGary,REP,SD,Incumbent,Won-General,67232.52,nan
State Representative,Steve Westra,REP,SD,Incumbent,Won-General,62875.0,13
Auditor,Steve Barnett,REP,SD,Incumbent,Won-General,62561.1,nan
State Representative,Lee Schoenbeck,REP,SD,Challenger,Won-General,62210.71,5
State Representative,Mark Mickelson,REP,SD,Incumbent,Won-General,59791.56,13
Treasurer,Rich Sattgast,REP,SD,Incumbent,Won-General,55036.6,nan
State Representative,Jeff Nelson,DEM,SD,Challenger,Lost-General,52952.32,8
State Senator,Ann Tornberg,DEM,SD,Challenger,Lost-General,47572.14,16
State Senator,Daniel Lederman,REP,SD,Incumbent,Won-General,45941.53,16
State Representative,Brian Gosch,REP,SD,Incumbent,Won-General,44029.0,32
State Representative,Fred Deutsch,REP,SD,Challenger,Won-General,44012.6,4
State Representative,Leslie Heinemann,REP,SD,Incumbent,Won-General,38124.0,8
State Representative,Matthew Wollmann,REP,SD,Challenger,Won-General,37529.1,8
State Representative,Dick Werner,REP,SD,Incumbent,Won-General,37395.0,22
State Senator,Chuck Welke,DEM,SD,Incumbent,Lost-General,35330.0,2
State Senator,Timothy Rave,REP,SD,Incumbent,Won-General,33810.0,25
U.S. Senator,Gordon Howie,IND,SD,Open,Lost-General,33675.99,nan
State Representative,Kathy Tyler,DEM,SD,Incumbent,Lost-General,33412.74,4
State Senator,Brock Greenfield,REP,SD,Challenger,Won-General,32301.07,2
State Senator,Scott Parsley,DEM,SD,Open,Won-General,30210.0,8
State Senator,Arthur Rusch,REP,SD,Open,Won-General,29777.5,17
State Representative,Alex Jensen,REP,SD,Open,Won-General,28665.0,12
State Senator,Ruth Rehn,DEM,SD,Challenger,Lost-General,28258.49,24
State Representative,Robert Danny Dryden,REP,SD,Incumbent,Won-General,27815.02,34
State Representative,Peggy Anne Gibson,DEM,SD,Incumbent,Won-General,26930.0,22
State Senator,Chuck Jones,REP,SD,Open,Lost-General,25408.0,8
Commissioner Of Public Lands,Ryan Brunner,REP,SD,Open,Won-General,24693.52,nan
State Representative,Mike Verchio,REP,SD,Incumbent,Won-General,24623.04,30
State Representative,Arch Beal,REP,SD,Open,Won-General,24052.05,12
State Senator,Jim White,REP,SD,Incumbent,Won-General,23215.0,22
State Representative,Paula Hawks,DEM,SD,Incumbent,Won-General,22356.65,9
State Representative,John Wiik,REP,SD,Challenger,Won-General,22045.0,4
State Senator,Jeff Monroe,REP,SD,Incumbent,Won-General,21484.6,24
State Senator,Jenna Haggar Netherton,REP,SD,Open,Won-General,21081.78,10
State Senator,Bernie Hunhoff,DEM,SD,Open,Won-General,20983.4,18
State Representative,Mike Stevens,REP,SD,Incumbent,Won-General,20900.0,18
State Senator,David Novstrup,REP,SD,Incumbent,Won-General,20884.23,3
State Representative,Justin Cronin,REP,SD,Incumbent,Won-General,20770.0,23
State Representative,Peggy Schuelke,DEM,SD,Challenger,Lost-General,20225.23,4
State Senator,Oren Lesmeister,DEM,SD,Open,Lost-General,20105.0,28
State Senator,Larry Tidemann,REP,SD,Incumbent,Won-General,19690.0,7
State Representative,Larry Zikmund,REP,SD,Open,Won-General,18887.34,14
State Senator,Betty Olson,REP,SD,Open,Won-General,18865.42,28
State Senator,David Omdahl,REP,SD,Incumbent,Won-General,18434.76,11
State Representative,Joshua Klumb,REP,SD,Challenger,Won-General,17719.43,20
State Representative,Jacqueline Sly,REP,SD,Incumbent,Won-General,17630.56,33
State Representative,Mark Willadsen,REP,SD,Challenger,Won-General,16700.0,11
State Representative,Lynne Disanto,REP,SD,Challenger,Won-General,16667.56,35
State Representative,Tona Rozum,REP,SD,Incumbent,Won-General,16372.78,20
State Representative,Dean Wink,REP,SD,Incumbent,Won-General,16250.0,29
State Senator,Michael Schultz,DEM,SD,Open,Lost-General,16140.0,10
State Senator,Mark Remily,DEM,SD,Challenger,Lost-General,16053.0,3
State Representative,Julie Bartling,DEM,SD,Incumbent,Won-General,15950.0,21
State Representative,Steven Haugaard,REP,SD,Challenger,Won-General,15025.0,10
State Senator,Phil Jensen,REP,SD,Incumbent,Won-General,14865.02,33
State Senator,Deborah Peters,REP,SD,Incumbent,Won-General,14800.0,9
State Representative,Dan Kaiser,REP,SD,Incumbent,Won-General,14731.41,3
State Senator,Terri Haverly,REP,SD,Open,Won-General,14225.0,35
State Representative,Nancy Rasmussen,REP,SD,Incumbent,Won-General,13852.78,17
State Representative,Ray Ring,DEM,SD,Incumbent,Won-General,13791.0,17
State Representative,Kristin Conzet,REP,SD,Incumbent,Won-General,13727.78,32
State Representative,Jim Bolin,REP,SD,Incumbent,Won-General,13641.71,16
State Representative,Lance Steven Russell,REP,SD,Incumbent,Won-General,13625.0,30
State Senator,Michelle Maloney,DEM,SD,Open,Lost-General,13595.0,17
State Senator,Troy Heinert,DEM,SD,Open,Won-General,13300.0,26
State Senator,Ried Holien,REP,SD,Incumbent,Won-General,12870.0,5
State Senator,Corey Brown,REP,SD,Incumbent,Won-General,12150.0,23
State Representative,Steve Hickey,REP,SD,Incumbent,Won-General,12025.0,9
State Representative,Herman Otten,REP,SD,Incumbent,Won-General,11705.0,6
Treasurer,Denny Pierson,DEM,SD,Challenger,Lost-General,11621.16,nan
State Representative,Natasha Noethlich,DEM,SD,Challenger,Lost-General,11400.0,2
State Representative,Jean Hunhoff,REP,SD,Challenger,Won-General,11327.78,18
State Senator,Ernie Otten Jr.,REP,SD,Incumbent,Won-General,11200.0,6
State Representative,Bob Deelstra,REP,SD,Challenger,Lost-General,11125.0,9
State Representative,Mary Duvall,REP,SD,Incumbent,Won-General,11105.0,24
State Senator,Deb Soholt,REP,SD,Incumbent,Won-General,10575.0,14
State Senator,Robin Page,DEM,SD,Challenger,Lost-General,10548.0,33
State Representative,Burton Tulson,REP,SD,Incumbent,Won-General,10536.66,2
State Representative,Tom Holmes,REP,SD,Open,Won-General,10254.0,14
State Representative,Patrick Kirschman,DEM,SD,Incumbent,Won-General,10029.99,15
State Representative,Tim Rounds,REP,SD,Incumbent,Won-General,9750.0,24
State Representative,Don Haggar,REP,SD,Incumbent,Won-General,9725.0,10
State Representative,Terry Winter,DEM,SD,Challenger,Lost-General,9717.1,18
State Senator,Matt Stone,REP,SD,Open,Lost-General,9624.0,18
State Representative,Lee Qualm,REP,SD,Incumbent,Won-General,9550.0,21
State Senator,Jason Frerichs,DEM,SD,Incumbent,Won-General,9500.0,1
State Representative,Jim Stalzer,REP,SD,Incumbent,Won-General,9409.0,11
State Representative,James Schaefer,REP,SD,Incumbent,Won-General,9400.0,26B
State Representative,Kris Langer,REP,SD,Incumbent,Won-General,9327.78,25
State Representative,Spencer Hawley,DEM,SD,Incumbent,Won-General,8663.0,7
State Representative,Isaac Latterell,REP,SD,Incumbent,Won-General,8600.0,6
State Senator,Sean McGary,REP,SD,Open,Won-General,8550.0,29
State Representative,Susan Randall,DEM,SD,Open,Lost-General,8295.0,12
State Representative,Jeff Partridge,REP,SD,Challenger,Won-General,8055.0,34
State Representative,Ellee Spawn,DEM,SD,Open,Lost-General,8000.0,12
State Representative,Valerie Loudenback,DEM,SD,Open,Lost-General,7965.0,14
State Representative,Lana Greenfield,REP,SD,Challenger,Won-General,7887.78,2
State Senator,Billie Sutton,DEM,SD,Incumbent,Won-General,7775.0,21
State Senator,Bruce Rampelberg,REP,SD,Incumbent,Won-General,7775.0,30
State Senator,Phyllis Heineman,REP,SD,Incumbent,Won-General,7550.0,13
State Senator,Richard Blake Curd,REP,SD,Open,Won-General,7450.0,12
State Senator,Mike Vehle,REP,SD,Incumbent,Won-General,7450.0,20
State Representative,Blaine Campbell,REP,SD,Incumbent,Won-General,7371.0,35
State Representative,Elizabeth May,REP,SD,Incumbent,Won-General,7305.56,27
State Senator,Alan Solano,REP,SD,Open,Won-General,7300.0,32
State Representative,Joan Wollschlager,DEM,SD,Challenger,Lost-General,7100.0,22
State Representative,Roger Solum,REP,SD,Incumbent,Won-General,6900.0,5
State Representative,Marion Sorlien,DEM,SD,Challenger,Lost-General,6850.28,17
State Senator,Bill Van Gerpen,REP,SD,Incumbent,Won-General,6850.0,19
State Senator,John Koskan,REP,SD,Open,Lost-General,6850.0,26
State Representative,Scott Craig,REP,SD,Incumbent,Won-General,6650.0,33
State Representative,Burt Elliott,DEM,SD,Challenger,Lost-General,6450.0,3
State Representative,Carrie Ackerman-Rice,DEM,SD,Challenger,Lost-General,6062.0,21
State Representative,David Anderson,REP,SD,Incumbent,Won-General,6000.0,16
State Representative,Rochelle Hagel,DEM,SD,Challenger,Lost-General,5860.02,33
State Representative,James Schorzmann,DEM,SD,Challenger,Lost-General,5860.0,20
State Representative,Chris McClure,DEM,SD,Open,Lost-General,5506.0,14
State Representative,Kevin Killer,DEM,SD,Incumbent,Won-General,5400.0,27
State Representative,Pat Hale,DEM,SD,Challenger,Lost-General,5385.95,3
State Representative,Karen Soli,DEM,SD,Incumbent,Won-General,5300.0,15
State Senator,James Peterson,DEM,SD,Open,Won-General,5250.0,4
State Representative,Sheri Kaufman,REP,SD,Challenger,Lost-General,5102.78,17
State Representative,Ritchie Nordstrom,DEM,SD,Challenger,Lost-General,4965.0,32
State Senator,Tom Cool,DEM,SD,Challenger,Lost-General,4712.82,11
State Representative,Thomas Brunner,REP,SD,Challenger,Won-General,4700.0,29
State Representative,Darrell Solberg,DEM,SD,Challenger,Lost-General,4542.5,11
State Representative,Fred Romkema,REP,SD,Incumbent,Won-General,4450.0,31
State Representative,Dave Freytag,DEM,SD,Challenger,Lost-General,4445.0,35
