office,candidate,party,state,incumbency,result,total money,district
Governor,John Peter Ricketts,REP,NE,Open,Won-General,8483771.73,nan
U.S. Senator,Benjamin Sasse,REP,NE,Open,Won-General,6548186.88,nan
Governor,Chuck Hassebrook,DEM,NE,Open,Lost-General,3349003.34,nan
U.S. Representative,Lee Terry,REP,NE,Incumbent,Lost-General,3116654.45,2
U.S. Representative,Brad Ashford,DEM,NE,Challenger,Won-General,1255175.56,2
U.S. Senator,David Domina,DEM,NE,Open,Lost-General,1251508.53,nan
U.S. Representative,Adrian Smith,REP,NE,Incumbent,Won-General,1040272.16,3
U.S. Representative,Jeff Fortenberry,REP,NE,Incumbent,Won-General,772236.27,1
Board Of Regents District 005,Steve Glenn,IND,NE,Challenger,Lost-General,553455.95,nan
Attorney General,Doug Peterson,REP,NE,Open,Won-General,440198.0,nan
Board Of Regents District 005,Rob Schafer,IND,NE,Incumbent,Won-General,379122.32,nan
U.S. Senator,James Jeffrey Jenkins,PETITIONING CANDIDATE,NE,Open,Lost-General,326976.1,nan
State Senator,Burke Harr,IND,NE,Incumbent,Won-General,302061.03,8
State Senator,Patty Pansing Brooks,IND,NE,Open,Won-General,223614.28,28
State Senator,Roric Paulman,IND,NE,Open,Lost-General,215324.59,42
Auditor,Amanda McGill,DEM,NE,Open,Lost-General,174666.0,nan
State Senator,Robert Bob Hilkemann,IND,NE,Open,Won-General,174176.1,4
State Senator,John McCollister,IND,NE,Open,Won-General,166352.68,20
State Senator,Matt Lathrop,IND,NE,Open,Lost-General,163219.21,20
State Senator,Dallas Jones,IND,NE,Open,Lost-General,157546.59,28
State Senator,Matt Williams,IND,NE,Open,Won-General,155317.91,36
State Senator,Joni Craighead,IND,NE,Open,Won-General,154911.6,6
Auditor,Charlie Janssen,REP,NE,Open,Won-General,149640.14,nan
State Senator,Bob Krist,IND,NE,Incumbent,Won-General,135153.23,10
State Senator,John Stalnaker,IND,NE,Open,Lost-General,132909.75,6
State Senator,Stacy Ryan,IND,NE,Open,Lost-General,131559.42,4
State Senator,John Stinner,IND,NE,Open,Won-General,128065.08,48
State Senator,Gwenn Aspen,IND,NE,Challenger,Lost-General,127416.39,8
State Senator,Tyson Larson,IND,NE,Incumbent,Won-General,116959.76,40
State Senator,Brett Robert Lindstrom,IND,NE,Open,Won-General,109064.8,18
State Senator,Jim Smith,IND,NE,Incumbent,Won-General,108336.8,14
State Senator,William Kintner,IND,NE,Incumbent,Won-General,107506.41,2
State Senator,Adam Morfeld,IND,NE,Open,Won-General,93765.79,46
State Senator,Brent Smoyer,IND,NE,Open,Lost-General,92646.97,26
State Senator,Dan Hughes,IND,NE,Open,Won-General,92347.45,44
State Senator,Tommy Garrett,IND,NE,Incumbent,Won-General,91588.14,3
State Senator,Merv Riepe,IND,NE,Open,Won-General,90123.88,12
State Senator,Phil Hardenburger,IND,NE,Open,Lost-General,84845.68,32
State Senator,Laura Ebke,IND,NE,Open,Won-General,82604.5,32
State Senator,Mark Kolterman,IND,NE,Open,Won-General,81530.0,24
State Senator,Ron Nolte,IND,NE,Challenger,Lost-General,78392.75,2
State Senator,Steve Stroup,IND,NE,Open,Lost-General,78059.71,44
State Senator,Lydia Brasch,IND,NE,Incumbent,Won-General,76852.25,16
State Senator,Michael Tesar,IND,NE,Open,Lost-General,73224.95,18
State Senator,Greg Hosch,IND,NE,Open,Lost-General,70672.89,12
State Senator,Matt Hansen,IND,NE,Open,Won-General,64766.13,26
State Senator,Carol Blood,IND,NE,Challenger,Lost-General,59252.15,3
State Senator,Roy Baker,IND,NE,Open,Won-General,53944.12,30
Public Service Commissioner District 002,Crystal Rhoades,DEM,NE,Open,Won-General,52897.05,nan
State Senator,Bob Tiemann,IND,NE,Open,Lost-General,50385.14,30
State Senator,Mike Meister,IND,NE,Open,Lost-General,49893.44,48
Board Of Education District 008,Bob Meyers,IND,NE,Open,Lost-General,47225.77,nan
State Senator,John Kuehn,IND,NE,Open,Won-General,44669.84,38
Board Of Regents District 001,Tim Clare,IND,NE,Incumbent,Won-General,44546.87,nan
State Senator,Curt Friesen,IND,NE,Open,Won-General,41495.0,34
Attorney General,Janet Stewart,DEM,NE,Open,Lost-General,40234.91,nan
Board Of Education District 008,Patrick McPherson,IND,NE,Open,Won-General,40011.11,nan
State Senator,Michael Groene,IND,NE,Open,Won-General,38920.9,42
State Senator,Luis Sotelo,IND,NE,Open,Lost-General,38212.86,36
U.S. Representative,Dennis Crawford,DEM,NE,Challenger,Lost-General,36919.0,1
Treasurer,Don Stenberg,REP,NE,Incumbent,Won-General,35121.0,nan
U.S. Representative,Mark Sullivan,DEM,NE,Challenger,Lost-General,29514.87,3
State Senator,Keith Kube,IND,NE,Challenger,Lost-General,29051.0,40
State Senator,Paul Schumacher,IND,NE,Incumbent,Won-General,27715.0,22
Board Of Education District 007,Molly Oholleran,IND,NE,Incumbent,Won-General,26842.16,nan
State Senator,James Michael Bowers,IND,NE,Open,Lost-General,24755.18,46
Public Service Commissioner District 002,John Sieler,REP,NE,Open,Lost-General,23992.0,nan
Treasurer,Michael Ohara,DEM,NE,Challenger,Lost-General,22389.5,nan
Board Of Education District 007,Robin Stevens,IND,NE,Challenger,Lost-General,12855.0,nan
Secretary Of State,John Gale,REP,NE,Incumbent,Won-General,9666.56,nan
U.S. Senator,Todd Watson,PETITIONING CANDIDATE,NE,Open,Lost-General,-64834.78,nan
Supreme Court District 002,Lindsey Miller-Lerman,IND,NE,Incumbent,Won-Retention,0.0,nan
U.S. Representative,Steven Laird,LIB,NE,Challenger,Lost-General,0.0,2
Secretary Of State,Ben Backus,LIB,NE,Challenger,Lost-General,0.0,nan
Treasurer,Michael Knebel,LIB,NE,Challenger,Lost-General,0.0,nan
Board Of Regents District 002,Howard Hawks,IND,NE,Incumbent,Won-General,0.0,nan
Board Of Education District 005,Christine Lade,IND,NE,Challenger,Lost-General,0.0,nan
Board Of Education District 005,Patricia Timm,IND,NE,Incumbent,Won-General,0.0,nan
Board Of Education District 006,Maureen Nickels,IND,NE,Open,Won-General,0.0,nan
State Senator,Scott Japp,IND,NE,Challenger,Lost-General,0.0,16
State Senator,Douglas Liewer,IND,NE,Challenger,Lost-General,0.0,22
State Senator,Kirk Tesar,IND,NE,Open,Lost-General,0.0,24
Appellate Court District 002,Michael Pirtle,IND,NE,Incumbent,Won-Retention,0.0,nan
Appellate Court District 004,John Irwin,IND,NE,Incumbent,Won-Retention,0.0,nan
Governor,Mark Elworth Jr.,LIB,NE,Open,Lost-General,0.0,nan
Governor,Mark Elworth Jr.,LIB,NE,Open,Won-Primary,0.0,nan
