office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Mary Landrieu,DEM,LA,Incumbent,Lost-General,17329435.25,nan
U.S. Senator,William Cassidy,REP,LA,Challenger,Won-General,12398862.65,nan
U.S. Senator,Robert Maness,REP,LA,Challenger,Lost-Top Two Primary,3014762.18,nan
U.S. Representative,Stephen Scalise,REP,LA,Incumbent,Default Winner-General,2598286.0,1
U.S. Representative,Charles Boustany Jr.,REP,LA,Incumbent,Default Winner-General,2388946.32,3
U.S. Representative,Garret Graves,REP,LA,Open,Won-General,1993420.7,6
U.S. Representative,John Fleming Jr.,REP,LA,Incumbent,Default Winner-General,1388020.36,4
U.S. Representative,Cedric Richmond,DEM,LA,Incumbent,Default Winner-General,1242349.44,2
U.S. Representative,Ralph Lee Abraham Jr.,REP,LA,Open,Won-General,921296.89,5
Public Service Commissioner District 001,Eric Skrmetta,REP,LA,Incumbent,Won-General,803525.28,nan
Supreme Court District 002,Scott Crichton,REP,LA,Incumbent,Default Winner-General,777111.31,nan
U.S. Representative,Zach Dasher,REP,LA,Challenger,Lost-Top Two Primary,746209.52,5
U.S. Representative,Harris Brown,REP,LA,Challenger,Lost-Top Two Primary,705947.0,5
U.S. Representative,Paul Dietzel II,REP,LA,Open,Lost-Top Two Primary,583142.15,6
U.S. Representative,Vance Michael McAllister,REP,LA,Incumbent,Lost-Top Two Primary,539043.0,5
U.S. Representative,Trey Thomas,REP,LA,Open,Lost-Top Two Primary,460872.34,6
Public Service Commissioner District 005,Foster Lonnie Campbell II,DEM,LA,Incumbent,Won-General,445451.33,nan
U.S. Representative,Edwin Edwards,DEM,LA,Open,Lost-General,427533.15,6
Public Service Commissioner District 001,Forest Bradley-Wright,REP,LA,Challenger,Lost-General,417475.28,nan
U.S. Representative,Daniel Claitor,REP,LA,Open,Lost-Top Two Primary,404514.26,6
U.S. Representative,Craig McCulloch,REP,LA,Open,Lost-Top Two Primary,330945.0,6
Appellate Court District 2Nd Circuit 003-Division 2A,Kent Savoie,REP,LA,Open,Default Winner-General,330618.56,nan
Appellate Court District 2Nd Circuit 003-Division 2A,Jamie Yelverton,REP,LA,Open,Lost-Top Two Primary,322815.48,nan
Appellate Court District 3Rd Circuit 001-Division A,Wayne Ray Chutz,REP,LA,Open,Default Winner-General,312500.0,nan
