office,candidate,party,state,incumbency,result,total money,district
Governor,John Rowland,REP,CT,Incumbent,Won-General,6171598.62,nan
Governor,Bill Curry,DEM,CT,Challenger,Lost-General,2350397.94,nan
Secretary Of State,Susan Bysiewicz,DEM,CT,Incumbent,Won-General,859955.41,nan
Comptroller,Nancy Wyman,DEM,CT,Incumbent,Won-General,655987.29,nan
Treasurer,Denise Nappier,DEM,CT,Incumbent,Won-General,560891.07,nan
Attorney General,Richard Blumenthal,DEM,CT,Incumbent,Won-General,432554.93,nan
Treasurer,Ross Garber,REP,CT,Challenger,Lost-General,279352.68,nan
State Senator,Andrew McDonald,DEM,CT,Open,Won-General,272456.86,27
State Senator,Michael Fedele Jr.,REP,CT,Open,Lost-General,209173.17,27
Attorney General,Martha Dean,REP,CT,Challenger,Lost-General,176442.24,nan
State Senator,Leonard Fasano Jr.,REP,CT,Challenger,Won-General,172280.38,34
State Senator,Donald Defronzo,DEM,CT,Challenger,Won-General,163315.9,6
State Senator,Christopher Murphy,DEM,CT,Open,Won-General,129325.88,16
State Senator,Bill Finch,DEM,CT,Incumbent,Won-General,114696.0,22
Secretary Of State,Ronald San Angelo,REP,CT,Challenger,Lost-General,108246.18,nan
State Senator,William Aniskovich,REP,CT,Incumbent,Won-General,106997.98,12
State Senator,Edith Prague,DEM,CT,Incumbent,Won-General,103051.38,19
State Senator,Thomas Bozek,DEM,CT,Incumbent,Lost-General,100945.4,6
State Senator,Biagio Ciotto,DEM,CT,Incumbent,Won-General,96745.83,9
State Senator,Peter Nystrom,REP,CT,Challenger,Lost-General,96234.24,19
State Senator,Ann Dandrow,REP,CT,Open,Lost-General,95284.66,16
State Senator,Thomas Gaffey,DEM,CT,Incumbent,Won-General,88278.6,13
State Senator,Anthony Guglielmo,REP,CT,Incumbent,Won-General,88046.58,35
State Senator,Eileen Daily,DEM,CT,Incumbent,Won-General,80628.15,33
State Representative,Selim Noujaim,REP,CT,Open,Won-General,80388.64,74
State Senator,Mary Ann Handley,DEM,CT,Incumbent,Won-General,76537.0,4
State Senator,Louis Deluca,REP,CT,Incumbent,Won-General,76515.0,32
State Senator,Brian McDermott,DEM,CT,Incumbent,Lost-General,72888.5,34
State Senator,Kevin Sullivan,DEM,CT,Incumbent,Won-General,72160.0,5
State Senator,Toni Harp,DEM,CT,Incumbent,Won-General,69932.19,10
State Senator,Melodie Peters,DEM,CT,Incumbent,Won-General,69591.48,20
State Representative,Moira Lyons,DEM,CT,Incumbent,Won-General,69452.3,146
State Senator,Gary Lebeau,DEM,CT,Incumbent,Won-General,58775.5,3
State Senator,Elaine Hammers,REP,CT,Challenger,Lost-General,57861.38,22
State Representative,Robert Duff,DEM,CT,Open,Won-General,56693.9,137
State Senator,Eric Coleman,DEM,CT,Incumbent,Won-General,56690.9,2
State Senator,David Cappiello,REP,CT,Incumbent,Won-General,55305.0,24
State Senator,Joseph Bibisi,REP,CT,Challenger,Lost-General,53509.41,13
State Senator,Thomas Herlihy Jr.,REP,CT,Incumbent,Won-General,50832.0,8
State Senator,Joseph Crisco Jr.,DEM,CT,Incumbent,Won-General,49989.74,17
State Senator,Alvin Penn,DEM,CT,Incumbent,Won-General,49624.18,23
State Senator,Andrew Roraback,REP,CT,Incumbent,Won-General,47737.61,30
State Representative,John Mordasky,DEM,CT,Incumbent,Lost-General,46002.5,52
State Representative,Donald Sherer,REP,CT,Open,Won-General,45551.49,147
State Representative,Andrew Fleischmann,DEM,CT,Incumbent,Won-General,45126.0,18
State Senator,Patrick Flaherty,DEM,CT,Challenger,Lost-General,44959.02,35
State Senator,Joan Hartley,DEM,CT,Incumbent,Won-General,43375.0,15
