office,candidate,party,state,incumbency,result,total money,district
Governor,Rod Blagojevich,DEM,IL,Open,Won-General,25368279.43,nan
Governor,James Ryan,REP,IL,Open,Lost-General,14707758.3,nan
Attorney General,Lisa Madigan,DEM,IL,Open,Won-General,10748886.58,nan
State Senator,Emil Jones Jr.,DEM,IL,Incumbent,Won-General,4405564.84,14
Attorney General,Joseph Birkett,REP,IL,Open,Lost-General,4109040.41,nan
Comptroller,Daniel Hynes,DEM,IL,Incumbent,Won-General,3537420.39,nan
State Representative,Lee Daniels,REP,IL,Incumbent,Won-General,3067788.66,46
State Senator,James Philip,REP,IL,Incumbent,Won-General,3021774.3,23
Treasurer,Judy Baar Topinka,REP,IL,Incumbent,Won-General,2761996.45,nan
Secretary Of State,Jesse White,DEM,IL,Incumbent,Won-General,2258803.94,nan
State Representative,Michael Madigan,DEM,IL,Incumbent,Won-General,2020807.02,22
Treasurer,Thomas Dart,DEM,IL,Challenger,Lost-General,1699575.67,nan
State Representative,Louis Lang,DEM,IL,Incumbent,Won-General,1310284.41,16
State Senator,Frank Watson,REP,IL,Open,Won-General,1301624.42,51
State Senator,Kathleen Parker,REP,IL,Incumbent,Lost-General,1271848.33,29
State Senator,Susan Garrett,DEM,IL,Challenger,Won-General,1255657.9,29
State Senator,William Odaniel,DEM,IL,Incumbent,Lost-General,1114825.46,54
Supreme Court District 004,Rita Garman,REP,IL,Open,Won-General,987186.53,nan
State Senator,Steven Rauschenberger,REP,IL,Open,Won-General,984999.66,22
State Senator,Paul Mangieri,DEM,IL,Open,Lost-General,895061.54,37
Secretary Of State,Kris Cohn,REP,IL,Challenger,Lost-General,851544.93,nan
State Senator,Dale Risinger,REP,IL,Open,Won-General,843032.25,37
Supreme Court District 004,Sue Myerscough,DEM,IL,Open,Lost-General,801988.23,nan
State Senator,Richard Winkel Jr.,REP,IL,Open,Won-General,793194.77,52
State Senator,Kirk Dillard,REP,IL,Open,Won-General,777318.9,24
State Senator,Dan Rutherford,REP,IL,Open,Won-General,763930.79,53
State Senator,John Jones,REP,IL,Challenger,Won-General,735792.64,54
State Senator,Dan McCollum,DEM,IL,Open,Lost-General,717294.07,52
State Representative,Angelo Saviano,REP,IL,Incumbent,Won-General,671671.25,77
State Senator,William Shaw,DEM,IL,Incumbent,Lost-General,653456.63,15
State Senator,Dave Syverson,REP,IL,Incumbent,Won-General,621808.77,34
State Senator,James Deleo,DEM,IL,Incumbent,Won-General,606978.21,10
State Senator,Laura Kent Donahue,REP,IL,Open,Lost-General,590494.24,47
State Senator,Larry Bomke,REP,IL,Incumbent,Won-General,555728.88,50
State Senator,David Luechtefeld,REP,IL,Incumbent,Won-General,551822.86,58
State Representative,Tom Cross,REP,IL,Incumbent,Won-General,543289.02,84
State Representative,Tom Berns,REP,IL,Open,Lost-General,526782.69,103
State Senator,Daniel Patrick Welch,DEM,IL,Incumbent,Won-General,510752.3,38
State Representative,Jack Franks,DEM,IL,Incumbent,Won-General,491649.13,63
State Senator,James Meeks,HONESTY & INTEGRITY,IL,Challenger,Won-General,490403.79,15
State Representative,Elaine Nekritz,DEM,IL,Open,Won-General,461775.38,57
State Senator,Dan Cronin,REP,IL,Open,Won-General,452334.24,21
State Senator,Antonio Munoz,DEM,IL,Incumbent,Won-General,449963.66,1
State Senator,Vince Demuzio,DEM,IL,Incumbent,Won-General,448623.84,49
State Representative,Naomi Jakobsson,DEM,IL,Open,Won-General,424834.29,103
State Senator,Louis Viverito,DEM,IL,Incumbent,Won-General,424802.23,11
State Representative,Kurt Granberg,DEM,IL,Open,Won-General,416436.68,107
State Senator,John Sullivan,DEM,IL,Open,Won-General,414885.77,47
State Representative,Charles Hartke,DEM,IL,Incumbent,Won-General,411161.53,108
State Senator,Deborah Defrancesco Halvorson,DEM,IL,Incumbent,Won-General,394632.64,40
State Senator,Ira Silverstein,DEM,IL,Incumbent,Won-General,379880.12,8
State Senator,George Shadid,DEM,IL,Incumbent,Won-General,375424.89,46
State Representative,Pat Hughes,DEM,IL,Challenger,Lost-General,373627.76,17
State Representative,Michael McAuliffe,REP,IL,Open,Won-General,370859.39,20
State Representative,Linda Chapa Lavia,DEM,IL,Open,Won-General,368678.09,83
State Senator,John Dunn,DEM,IL,Open,Lost-General,368207.37,51
State Representative,Jay Hoffman,DEM,IL,Incumbent,Won-General,368110.02,112
State Senator,Wendell Jones,REP,IL,Incumbent,Won-General,359383.47,27
State Representative,Elizabeth Coulson,REP,IL,Incumbent,Won-General,343504.19,17
State Representative,John Novak,DEM,IL,Open,Won-General,338423.78,79
State Representative,James Meyer,REP,IL,Open,Won-General,334864.17,48
State Representative,Raymond Poe,REP,IL,Incumbent,Won-General,328185.29,99
State Representative,Charles Jefferson,DEM,IL,Incumbent,Won-General,320737.51,67
State Senator,Lawrence Walsh,DEM,IL,Incumbent,Won-General,317746.75,43
State Representative,Ralph Capparelli,DEM,IL,Open,Won-General,315439.6,15
State Senator,Dave Sullivan,REP,IL,Open,Won-General,314185.04,33
State Senator,Jeffrey Schoenberg,DEM,IL,Open,Won-General,311583.0,9
State Senator,Maggie Crotty,DEM,IL,Open,Won-General,311159.04,19
State Senator,Christopher Lauzen,REP,IL,Open,Won-General,309796.87,25
State Representative,Robert Bugielski,DEM,IL,Open,Lost-General,308790.15,20
State Senator,Terry Link,DEM,IL,Incumbent,Won-General,307577.13,30
State Senator,Robert Steffen,DEM,IL,Open,Lost-General,305282.19,22
State Senator,Todd Sieben,REP,IL,Open,Won-General,295958.0,45
State Senator,Rickey Hendon,DEM,IL,Incumbent,Won-General,295235.15,5
State Senator,Barack Hussein Obama,DEM,IL,Incumbent,Won-General,294126.0,13
State Senator,Miguel Del Valle,DEM,IL,Incumbent,Won-General,292229.82,2
State Representative,Rich Brauer,REP,IL,Open,Won-General,290814.45,100
State Representative,James Sacia,REP,IL,Open,Won-General,287778.82,89
State Senator,Christine Radogno,REP,IL,Open,Won-General,286170.37,41
State Senator,Larry Woolard,DEM,IL,Incumbent,Won-General,285366.66,59
State Representative,Brent Hassert,REP,IL,Open,Won-General,273280.57,85
State Senator,Bradley Burzynski,REP,IL,Incumbent,Won-General,272444.58,35
State Representative,Ron Stephens,REP,IL,Open,Won-General,269341.16,102
State Senator,William Brady Jr.,REP,IL,Incumbent,Won-General,269286.89,44
State Representative,Art Tenhouse,REP,IL,Open,Won-General,269098.6,93
State Senator,Dale Righter,REP,IL,Open,Won-General,261674.04,55
State Senator,Donne Trotter,DEM,IL,Open,Won-General,261506.0,17
State Representative,Roger Eddy,REP,IL,Open,Won-General,260269.11,109
State Representative,Brandon Phelps,DEM,IL,Open,Won-General,258052.57,118
State Representative,Kathleen Ryg,DEM,IL,Open,Won-General,256067.28,59
State Senator,James Clayborne Jr.,DEM,IL,Incumbent,Won-General,255492.46,57
State Representative,Gary Forby,DEM,IL,Incumbent,Won-General,255326.23,117
State Senator,William Peterson,REP,IL,Incumbent,Won-General,254741.56,26
State Representative,Jim Watson,REP,IL,Incumbent,Won-General,254632.45,97
State Representative,Terry Parke,REP,IL,Open,Won-General,253963.1,44
State Senator,Doris Karpiel,REP,IL,Open,Won-General,252412.52,28
State Representative,Mark Beaubien Jr.,REP,IL,Incumbent,Won-General,250997.34,52
State Representative,John Millner,REP,IL,Open,Won-General,245642.6,55
State Senator,Dennis Jacobs,DEM,IL,Incumbent,Won-General,243786.04,36
State Senator,Donald Harmon,DEM,IL,Open,Won-General,241532.82,39
State Senator,Michael Minton,DEM,IL,Challenger,Lost-General,239356.0,27
State Representative,Kevin Carey Joyce,DEM,IL,Open,Won-General,237425.97,35
State Representative,Frank Mautino,DEM,IL,Incumbent,Won-General,232527.65,76
Governor,Cal Skinner,LIB,IL,Open,Lost-General,231159.57,nan
State Representative,Steve Davis,DEM,IL,Incumbent,Won-General,224030.49,111
State Representative,Rosemary Mulligan,REP,IL,Open,Won-General,220906.29,65
State Representative,David Miller,DEM,IL,Incumbent,Won-General,214787.19,29
State Representative,Joel Brunsvold,DEM,IL,Incumbent,Won-General,213995.29,72
State Representative,Dan Reitz,DEM,IL,Incumbent,Won-General,211037.45,116
State Senator,Kimberly Lightford,DEM,IL,Incumbent,Won-General,207229.59,4
State Representative,Anne Zickus,REP,IL,Open,Lost-General,206650.64,35
