office,candidate,party,state,incumbency,result,total money,district
Governor,Eli Bebout,REP,WY,Open,Lost-General,1095172.13,nan
Governor,Dave Freudenthal,DEM,WY,Open,Won-General,780221.83,nan
Superintendent Of Public Instruction,Trent Blankenship,REP,WY,Open,Won-General,55207.38,nan
Auditor,Max Maxfield,REP,WY,Incumbent,Won-General,43122.08,nan
Superintendent Of Public Instruction,Kathy Emmons,DEM,WY,Open,Lost-General,41036.18,nan
State Representative,Bill Scarlett,REP,WY,Open,Lost-General,32108.0,16
Secretary Of State,Joe Meyer,REP,WY,Incumbent,Won-General,30122.52,nan
State Representative,Becket Hinckley,REP,WY,Open,Won-General,28899.6,41
Treasurer,Cynthia Marie Lummis,REP,WY,Incumbent,Won-General,28255.49,nan
State Senator,Kim Cannon,DEM,WY,Open,Lost-General,25225.0,21
State Senator,Bruce Burns,REP,WY,Open,Won-General,23061.51,21
State Representative,Tom Walsh,REP,WY,Open,Won-General,19948.0,56
State Representative,Fred Parady,REP,WY,Incumbent,Won-General,18977.24,17
State Representative,Clark Stith,REP,WY,Open,Lost-General,17153.59,48
State Representative,Tom Lockhart,REP,WY,Incumbent,Won-General,16576.0,57
State Representative,Larry Meuli,REP,WY,Incumbent,Won-General,13482.16,8
State Representative,Bob Tanner,REP,WY,Open,Lost-General,12161.67,36
State Representative,Peter Jorgensen,DEM,WY,Open,Won-General,12025.0,16
State Representative,Monte Olsen,REP,WY,Open,Won-General,11812.2,22
State Senator,Randy Ottley,REP,WY,Challenger,Lost-General,10702.82,15
State Representative,Rosie Berger,REP,WY,Open,Won-General,10350.0,51
State Representative,Donn Dorsett,REP,WY,Open,Lost-General,10052.93,59
State Representative,Cissy Dillon,DEM,WY,Challenger,Lost-General,10037.0,30
State Representative,Doran Lummis,REP,WY,Challenger,Lost-General,9424.99,11
State Representative,Tim Wells,DEM,WY,Challenger,Lost-General,9402.37,17
State Senator,William Vasey,DEM,WY,Incumbent,Won-General,9075.0,11
State Representative,Kurt Bucholz,REP,WY,Open,Won-General,8947.84,47
State Representative,Floyd Esquibel,DEM,WY,Incumbent,Won-General,8758.14,44
State Representative,Marty Martin,DEM,WY,Open,Won-General,8406.85,48
State Senator,Laness Northrup,REP,WY,Open,Won-General,8258.16,19
State Representative,Mark Semlek,REP,WY,Open,Won-General,7960.43,1
State Representative,Jane Warren,DEM,WY,Incumbent,Won-General,7067.81,13
State Representative,Liz Gentile,DEM,WY,Open,Won-General,6888.02,36
State Representative,Susan Castaneda,DEM,WY,Open,Lost-General,6733.46,41
State Senator,Larry Hicks,REP,WY,Challenger,Lost-General,6476.32,11
State Senator,John Barrasso,REP,WY,Open,Won-General,6422.0,27
State Representative,Elaine Harvey,REP,WY,Open,Won-General,6265.0,26
State Representative,Nancy Berry,DEM,WY,Open,Lost-General,6161.43,38
State Representative,Ed Prosser,REP,WY,Open,Won-General,6088.99,43
State Representative,James Owen Petersen,REP,WY,Incumbent,Won-General,6014.88,19
State Representative,Philip Nicholas,REP,WY,Incumbent,Won-General,5981.0,14
State Representative,Harry Tipton,REP,WY,Incumbent,Won-General,5875.0,33
State Senator,Ken Decaria,DEM,WY,Incumbent,Won-General,5860.24,15
State Senator,John Hanes,REP,WY,Incumbent,Won-General,5830.0,5
State Representative,Don Warfield,DEM,WY,Open,Lost-General,5800.0,53
State Representative,Dorothy Bullard,DEM,WY,Challenger,Lost-General,5700.78,57
State Representative,Jack Landon Jr.,REP,WY,Incumbent,Won-General,5541.54,30
State Representative,Roy Cohee,REP,WY,Incumbent,Won-General,5484.0,35
State Representative,Wayne Reese,DEM,WY,Incumbent,Won-General,5441.06,11
State Representative,Gary Bare,DEM,WY,Open,Lost-General,5275.0,51
State Representative,Peter Illoway,REP,WY,Incumbent,Won-General,5240.0,42
State Representative,Wayne Johnson,REP,WY,Incumbent,Won-General,5175.0,9
State Representative,Mick Powers,REP,WY,Open,Won-General,5175.0,18
State Representative,Mel Zumbrunnen,REP,WY,Challenger,Lost-General,5174.27,2
State Representative,Jeff Wasserburger,REP,WY,Incumbent,Won-General,5158.36,32
State Senator,Tex Boggs,DEM,WY,Incumbent,Won-General,5150.0,13
State Representative,Saundra Meyer,DEM,WY,Incumbent,Won-General,5048.38,49
State Representative,Mary Meyer Gilmore,DEM,WY,Open,Won-General,4920.0,59
State Senator,Bill Barton,REP,WY,Incumbent,Won-General,4815.3,1
State Representative,Jerry Iekel,REP,WY,Incumbent,Won-General,4800.0,29
State Representative,Ross Diercks,DEM,WY,Incumbent,Won-General,4590.0,2
State Representative,Robert Brechtel,REP,WY,Open,Won-General,4471.63,38
State Representative,Mike Sullivan,DEM,WY,Challenger,Lost-General,4450.0,8
State Representative,George Bagby,DEM,WY,Open,Won-General,4372.45,15
State Representative,Linda Beaver,DEM,WY,Open,Lost-General,4361.52,43
State Representative,Deborah Alden,REP,WY,Open,Won-General,4333.0,3
State Representative,Randall Luthi,REP,WY,Incumbent,Won-General,4167.48,21
State Representative,Stan Cooper,REP,WY,Open,Won-General,4158.86,20
State Representative,Steve Harshman,REP,WY,Open,Won-General,4025.0,37
State Representative,Michael Baker,REP,WY,Incumbent,Won-General,4009.42,28
State Representative,George Jackman,DEM,WY,Open,Lost-General,3975.0,18
State Representative,Ed Buchanan,REP,WY,Open,Won-General,3725.0,4
State Representative,Charles Childers,REP,WY,Incumbent,Won-General,3600.0,50
State Representative,Layton Morgan,DEM,WY,Incumbent,Won-General,3252.6,12
State Representative,Joe Shumway,REP,WY,Challenger,Lost-General,3237.14,13
State Senator,John Radosevich,REP,WY,Challenger,Lost-General,3179.83,13
State Representative,Greg Jackson,REP,WY,Challenger,Lost-General,3020.0,49
State Representative,Frank Latta,REP,WY,Open,Won-General,3000.0,53
State Representative,Stephanie Jo Player,DEM,WY,Challenger,Lost-General,2870.0,19
State Senator,Grant Larson,REP,WY,Incumbent,Won-General,2775.0,17
State Representative,Dave Rader,REP,WY,Open,Lost-General,2677.68,15
State Representative,Colin Simpson,REP,WY,Incumbent,Won-General,2600.0,24
State Representative,Tony Ross,REP,WY,Incumbent,Won-General,2450.0,7
State Representative,Jo Koch,DEM,WY,Open,Lost-General,2323.31,37
State Representative,Scott Roybal,REP,WY,Challenger,Lost-General,2272.2,44
State Representative,Jene Jansen,REP,WY,Open,Won-General,2225.0,31
State Representative,Rick Moore,DEM,WY,Challenger,Lost-General,2196.21,14
Governor,Dave Dawson,LIB,WY,Open,Lost-General,2140.2,nan
Auditor,Mark Harris,DEM,WY,Challenger,Lost-General,2085.6,nan
State Representative,Gary Carlson,LIB,WY,Challenger,Lost-General,2019.11,50
State Representative,Clarene Law,REP,WY,Incumbent,Won-General,1740.0,23
State Representative,David Edwards,REP,WY,Incumbent,Won-General,1725.0,6
State Representative,Lorna Johnson,DEM,WY,Incumbent,Won-General,1638.0,45
State Senator,Curtis Meier,REP,WY,Incumbent,Won-General,1477.35,3
State Representative,Lisa Carroll-Reece,DEM,WY,Challenger,Lost-General,1380.0,29
State Representative,Jane Wostenberg,REP,WY,Incumbent,Won-General,1329.0,27
State Representative,Douglas Osborn,REP,WY,Incumbent,Won-General,1275.0,40
State Representative,Bill Thompson,DEM,WY,Incumbent,Won-General,1265.2,60
State Representative,Rodney Anderson,REP,WY,Incumbent,Won-General,1250.0,10
State Representative,James Kennedy,DEM,WY,Challenger,Lost-General,1155.69,33
State Representative,Del McOmie,REP,WY,Incumbent,Won-General,1145.0,54
State Representative,James Hageman,REP,WY,Incumbent,Won-General,1135.05,5
State Representative,David Miller,REP,WY,Open,Won-General,1100.0,55
State Representative,Frank Philp,REP,WY,Incumbent,Won-General,1075.0,34
State Representative,George McMurtrey,REP,WY,Incumbent,Won-General,1075.0,52
State Representative,Sheldon Campbell,REP,WY,Challenger,Lost-General,1025.0,12
State Representative,Antone Gosar,DEM,WY,Open,Lost-General,913.2,22
State Senator,Michael Massie,DEM,WY,Incumbent,Won-General,905.0,9
State Representative,James Slater,REP,WY,Incumbent,Won-General,879.6,46
State Senator,Kathryn Sessions,DEM,WY,Incumbent,Won-General,625.0,7
State Representative,Christopher Boswell,DEM,WY,Incumbent,Won-General,560.0,39
State Representative,Ron Pinther,IND,WY,Challenger,Lost-General,484.0,42
State Representative,Paul Garrison,LIB,WY,Open,Lost-General,475.0,26
Secretary Of State,Jim Fagan,DEM,WY,Challenger,Withdrew-General,464.44,nan
State Representative,Kevin Mahaffey,DEM,WY,Open,Lost-General,273.8,56
State Senator,John Hines,REP,WY,Open,Won-General,144.0,23
State Representative,Alan Jones,REP,WY,Incumbent,Won-General,116.8,25
State Representative,Duffy Jenniges,DEM,WY,Challenger,Lost-General,51.04,32
State Representative,Ann Robinson,DEM,WY,Incumbent,Won-General,25.0,58
State Senator,James Cale Case,REP,WY,Incumbent,Won-General,25.0,25
State Senator,Bill Hawks,REP,WY,Incumbent,Won-General,25.0,29
Secretary Of State,Marie Brossman,LIB,WY,Challenger,Lost-General,0.0,nan
Supreme Court-Kite Seat,Marilyn Kite,IND,WY,Incumbent,Won-Retention,0.0,nan
Supreme Court-Voigt Seat,Barton Voigt,IND,WY,Incumbent,Won-Retention,0.0,nan
