office,candidate,party,state,incumbency,result,total money,district
Governor,Philip Bredesen,DEM,TN,Open,Won-General,8305575.55,nan
Governor,Van Hilleary,REP,TN,Open,Lost-General,7453402.62,nan
State Senator,Douglas Henry Jr.,DEM,TN,Incumbent,Won-General,399337.35,21
State Senator,John Ford,DEM,TN,Incumbent,Won-General,321150.0,29
State Senator,Curtis Person Jr.,REP,TN,Incumbent,Won-General,303450.0,31
State Senator,Bobby Sands,DEM,TN,Open,Lost-General,252600.01,13
State Senator,Don McLeary,DEM,TN,Challenger,Won-General,228865.06,27
State Senator,Mae Beavers,REP,TN,Open,Won-General,217762.1,17
State Senator,Sherry Fisher,DEM,TN,Open,Lost-General,180139.06,17
State Representative,Paul Phelan,DEM,TN,Incumbent,Lost-General,164966.6,79
State Senator,Bill Ketron,REP,TN,Open,Won-General,143601.22,13
State Representative,Danny Waynick,DEM,TN,Open,Lost-General,117797.5,73
State Representative,Lois Deberry,DEM,TN,Incumbent,Won-General,112508.64,91
State Senator,Tim Burchett,REP,TN,Incumbent,Won-General,107939.16,7
State Representative,James Thomas Dubois,REP,TN,Open,Won-General,101416.52,64
State Senator,Randy McNally,REP,TN,Incumbent,Won-General,96378.13,5
State Representative,Kent Coleman,DEM,TN,Open,Won-General,95828.49,49
State Senator,Bobby Carter,REP,TN,Incumbent,Lost-General,94550.0,27
State Representative,Jimmy Naifeh,DEM,TN,Incumbent,Won-General,89350.0,81
State Representative,Guy Derryberry,DEM,TN,Open,Lost-General,84640.0,64
State Senator,Douglas Jackson,DEM,TN,Open,Won-General,81650.0,25
State Representative,Joe Kent,REP,TN,Incumbent,Won-General,81480.02,83
State Representative,Jimmy Eldridge,REP,TN,Open,Won-General,81365.34,73
State Representative,Tommy Head,DEM,TN,Incumbent,Won-General,74730.49,68
Governor,Edwin Sanders,INDEPENDENCE,TN,Open,Lost-General,73808.0,nan
State Representative,Dennis Ferguson,DEM,TN,Incumbent,Won-General,70845.27,32
State Representative,Doyle Lewis Jr.,DEM,TN,Incumbent,Lost-General,69948.72,47
State Representative,Craig Fitzhugh,DEM,TN,Incumbent,Won-General,69543.0,82
State Senator,Rusty Crowe,REP,TN,Incumbent,Won-General,68224.0,3
State Representative,Joseph Armstrong,DEM,TN,Incumbent,Won-General,64180.0,15
State Representative,Donna Rowland,REP,TN,Open,Won-General,62212.04,34
State Representative,Mike Kernell,DEM,TN,Incumbent,Won-General,61245.0,93
State Representative,Robert Miller,REP,TN,Open,Lost-General,57849.37,2
State Representative,Jamie Woodson,REP,TN,Incumbent,Won-General,57650.0,17
State Senator,Jeff Miller,REP,TN,Incumbent,Won-General,57501.0,9
State Representative,Jerry Hamlin,DEM,TN,Open,Lost-General,56751.4,78
State Senator,Paul Bailey,REP,TN,Challenger,Lost-General,56536.0,15
State Representative,Kim McMillan,DEM,TN,Incumbent,Won-General,55800.0,67
State Representative,Phillip Pinion,DEM,TN,Incumbent,Won-General,54666.38,77
State Representative,Robert Briley,DEM,TN,Incumbent,Won-General,54400.0,52
State Representative,Carroll Uselton,REP,TN,Open,Lost-General,53564.78,49
State Representative,Jim Hackworth,DEM,TN,Open,Won-General,52763.83,33
State Representative,Bill Harmon,DEM,TN,Open,Won-General,52217.5,37
