office,candidate,party,state,incumbency,result,total money,district
Governor,Willard Mitt Romney,REP,MA,Open,Won-General,11795711.78,nan
Governor,Shannon Obrien,DEM,MA,Open,Lost-General,11382998.36,nan
Treasurer,Timothy Cahill,DEM,MA,Open,Won-General,1259044.25,nan
Representative Twelfth Suffolk,Thomas Finneran,DEM,MA,Incumbent,Won-General,741665.58,nan
Secretary Of State,William Galvin,DEM,MA,Incumbent,Won-General,704425.0,nan
Treasurer,Daniel Grabauskas,REP,MA,Open,Lost-General,679889.24,nan
Attorney General,Thomas Reilly,DEM,MA,Incumbent,Won-General,509408.68,nan
"Senator Middlesex, Suffolk And Essex",Jarrett Barrios,DEM,MA,Open,Won-General,348553.24,nan
Senator Second Bristol And Plymouth,Mark Montigny,DEM,MA,Incumbent,Won-General,307467.8,nan
Senator First Suffolk And Middlesex,Robert Travaglini,DEM,MA,Incumbent,Won-General,304675.0,nan
Auditor,Joseph Denucci,DEM,MA,Incumbent,Won-General,303243.79,nan
Senator First Suffolk,John Hart Jr.,DEM,MA,Incumbent,Won-General,291928.22,nan
"Senator Norfolk, Bristol And Plymouth",Brian Joyce,DEM,MA,Incumbent,Won-General,289658.76,nan
Governor,Carla Howell,LIB,MA,Open,Lost-General,280252.85,nan
Senator Second Worcester,Guy Glodis,DEM,MA,Incumbent,Won-General,220006.5,nan
Senator Third Essex And Middlesex,Thomas McGee,DEM,MA,Open,Won-General,212306.2,nan
"Senator Norfolk, Bristol And Middlesex",Cheryl Ann Jacques,DEM,MA,Incumbent,Won-General,204865.16,nan
Senator First Essex,Steven Baddour,DEM,MA,Incumbent,Won-General,200575.9,nan
Senator Worcester And Norfolk,Richard Moore,DEM,MA,Incumbent,Won-General,196720.85,nan
Senator Hampden,Linda Melconian,DEM,MA,Incumbent,Won-General,194482.72,nan
Senator Second Suffolk,Dianne Wilkerson,DEM,MA,Incumbent,Won-General,186064.55,nan
Senator Middlesex And Essex,Richard Tisei,REP,MA,Incumbent,Won-General,185088.72,nan
Representative Eleventh Norfolk,Robert Coughlin,DEM,MA,Open,Won-General,180075.0,nan
Governor,Jill Ellen Stein,GRN,MA,Open,Lost-General,177495.53,nan
Senator Second Middlesex,Charles Shannon,DEM,MA,Incumbent,Won-General,168159.0,nan
Senator First Hampden And Hampshire,Brian Lees,REP,MA,Incumbent,Won-General,165649.2,nan
Senator Plymouth And Norfolk,Robert Hedlund,REP,MA,Incumbent,Won-General,163196.21,nan
Senator Suffolk And Norfolk,Marian Walsh,DEM,MA,Incumbent,Won-General,158263.69,nan
Senator Plymouth And Norfolk,Theodore Leclair,DEM,MA,Challenger,Lost-General,157367.34,nan
Representative Twelfth Norfolk,John Rogers,DEM,MA,Incumbent,Won-General,157083.69,nan
Senator First Plymouth And Bristol,Marc Richard Pacheco,DEM,MA,Incumbent,Won-General,150476.11,nan
Senator First Worcester,Harriette Chandler,DEM,MA,Incumbent,Won-General,150336.35,nan
Senator Plymouth And Barnstable,Therese Murray,DEM,MA,Incumbent,Won-General,145540.9,nan
Representative Thirteenth Suffolk,Martin Walsh,DEM,MA,Incumbent,Won-General,143781.41,nan
Representative Third Suffolk,Salvatore Dimasi,DEM,MA,Incumbent,Won-General,129902.1,nan
Senator First Bristol And Plymouth,Joan Menard,DEM,MA,Incumbent,Won-General,128745.97,nan
Representative Tenth Middlesex,Peter Koutoujian,DEM,MA,Incumbent,Won-General,127262.04,nan
Senator Second Essex,Frederick Berry,DEM,MA,Incumbent,Won-General,126682.13,nan
