office,candidate,party,state,incumbency,result,total money,district
Attorney General,Carl Schnee,DEM,DE,Challenger,Lost-General,617415.69,nan
Treasurer,Jack Markell,DEM,DE,Incumbent,Won-General,484581.02,nan
Attorney General,Jane Brady,REP,DE,Incumbent,Won-General,398275.5,nan
State Representative,Michael Meoli,REP,DE,Open,Lost-General,111417.75,14
State Senator,Liane Sorenson,REP,DE,Incumbent,Won-General,109565.75,6
State Senator,Charles Copeland,REP,DE,Open,Won-General,105134.4,4
State Senator,Colin Bonini,REP,DE,Incumbent,Won-General,93393.0,16
State Senator,Richard Diliberto Jr.,DEM,DE,Challenger,Lost-General,86894.81,6
State Senator,Mark Schaeffer,REP,DE,Challenger,Lost-General,74684.9,14
State Representative,Wayne Smith,REP,DE,Incumbent,Won-General,70721.0,7
State Senator,Margaret Rose Henry,DEM,DE,Incumbent,Won-General,66870.0,2
State Senator,David Sokola,DEM,DE,Incumbent,Won-General,66017.23,8
State Senator,Karen Peterson,DEM,DE,Open,Won-General,60731.0,9
State Senator,Gary Simpson,REP,DE,Incumbent,Won-General,59869.85,18
State Representative,Peter Schwartzkopf,DEM,DE,Open,Won-General,59521.49,14
State Representative,Terry Spence,REP,DE,Incumbent,Won-General,55176.0,18
Attorney General,Vivian Houghton,GRN,DE,Challenger,Lost-General,54592.35,nan
State Representative,Shirley Price,DEM,DE,Incumbent,Lost-General,52801.44,38
State Representative,Bethany Hall-Long,DEM,DE,Open,Won-General,52475.72,8
State Senator,John Still III,REP,DE,Incumbent,Won-General,50314.4,17
State Representative,Donna Stone,REP,DE,Incumbent,Won-General,49800.0,32
State Senator,Harris McDowell III,DEM,DE,Incumbent,Won-General,49630.0,1
State Senator,James Vaughn,DEM,DE,Incumbent,Won-General,49330.0,14
Auditor,Thomas Wagner Jr.,REP,DE,Incumbent,Won-General,48254.84,nan
State Senator,Michael Ramone,REP,DE,Challenger,Lost-General,48220.54,8
State Representative,David Brady,DEM,DE,Challenger,Lost-General,46204.87,7
State Senator,David McBride,DEM,DE,Incumbent,Won-General,45540.0,13
State Representative,Roger Roy,REP,DE,Incumbent,Won-General,42800.0,20
State Representative,John Schroeder,DEM,DE,Incumbent,Lost-General,42523.22,37
State Representative,William Hutchison,REP,DE,Open,Lost-General,42200.0,8
State Representative,Gerald Hocker,REP,DE,Challenger,Won-General,42024.0,38
State Senator,Patricia Blevins,DEM,DE,Incumbent,Won-General,41745.0,7
State Representative,Richard Cathcart,REP,DE,Incumbent,Won-General,41445.0,9
State Representative,Timothy Boulden,REP,DE,Incumbent,Won-General,41104.84,23
State Senator,Steven Amick,REP,DE,Incumbent,Won-General,39695.0,10
State Representative,Hazel Plant,DEM,DE,Incumbent,Won-General,39070.0,2
State Senator,Catherine Cloutier,REP,DE,Incumbent,Won-General,38202.95,5
State Representative,Ken Cox,DEM,DE,Challenger,Lost-General,38091.45,33
State Representative,Nancy Wagner,REP,DE,Incumbent,Won-General,37683.0,31
State Senator,Anthony Deluca,DEM,DE,Incumbent,Won-General,36780.0,11
State Representative,Joseph Booth,REP,DE,Challenger,Won-General,36099.21,37
State Senator,John Burton Sr.,DEM,DE,Challenger,Lost-General,35315.0,18
State Representative,John Atkins,REP,DE,Open,Won-General,35229.0,41
State Representative,Helene Keeley,DEM,DE,Incumbent,Won-General,34421.0,3
State Representative,Melanie George Smith,DEM,DE,Open,Won-General,34087.25,5
State Representative,Bruce Reynolds,REP,DE,Incumbent,Won-General,32975.0,15
State Senator,Paul Davis,DEM,DE,Challenger,Lost-General,32612.74,16
State Representative,Bruce Ennis,DEM,DE,Incumbent,Won-General,31978.74,28
State Representative,Judith Hendricks,DEM,DE,Challenger,Lost-General,30193.79,23
State Representative,Robert Gilligan,DEM,DE,Incumbent,Won-General,29635.0,19
State Representative,Joseph Dipinto,REP,DE,Incumbent,Won-General,29295.0,4
State Senator,Robert Venables Sr.,DEM,DE,Incumbent,Won-General,29159.0,21
State Representative,Dennis Williams,DEM,DE,Incumbent,Won-General,28540.0,1
State Senator,George Bunting Jr.,DEM,DE,Incumbent,Won-General,27649.0,20
State Representative,Gregory Francis Lavelle,REP,DE,Incumbent,Won-General,27617.37,11
State Representative,Wallace Caulk Jr.,REP,DE,Incumbent,Won-General,26630.3,33
State Representative,George Carey,REP,DE,Incumbent,Won-General,26173.0,36
State Representative,George Robert Quillen,REP,DE,Incumbent,Won-General,25629.11,30
State Representative,Donald Ward,DEM,DE,Open,Lost-General,25553.44,41
State Senator,Michael Brown Sr.,REP,DE,Challenger,Lost-General,25455.0,3
State Representative,William Oberle Jr.,REP,DE,Incumbent,Won-General,25125.0,24
State Representative,Prameela Kaza,DEM,DE,Challenger,Lost-General,24999.0,31
State Representative,Pamela Thornburg,REP,DE,Incumbent,Won-General,24902.68,29
State Senator,Thurman Adams Jr.,DEM,DE,Incumbent,Won-General,24890.0,19
State Senator,Robert Marshall,DEM,DE,Incumbent,Won-General,24397.1,3
State Representative,Stephanie Ulbrich,REP,DE,Incumbent,Won-General,24341.1,25
State Representative,David Ennis,REP,DE,Incumbent,Won-General,24140.0,6
Treasurer,Ronald Poliquin,REP,DE,Challenger,Lost-General,23420.0,nan
State Representative,Mark Pugh,REP,DE,Challenger,Lost-General,23351.75,28
State Representative,John Van Sant,DEM,DE,Incumbent,Won-General,23130.0,13
State Representative,Deborah Hudson,REP,DE,Incumbent,Won-General,22300.0,12
State Representative,Joseph Miro,REP,DE,Incumbent,Won-General,22135.0,22
State Representative,William Houghton,DEM,DE,Incumbent,Won-General,20965.0,16
State Senator,Lee Murphy,REP,DE,Challenger,Lost-General,19660.0,1
Auditor,Robert Wasserbach,DEM,DE,Challenger,Lost-General,19460.91,nan
State Representative,Stephanie McClellan,DEM,DE,Challenger,Lost-General,19456.0,25
State Representative,Clifford Lee,REP,DE,Incumbent,Won-General,19345.0,40
State Senator,John Rieley,REP,DE,Challenger,Lost-General,19247.3,20
State Representative,Tina Fallon,REP,DE,Incumbent,Won-General,18804.52,39
State Representative,Vincent Lofink,REP,DE,Incumbent,Won-General,18420.0,27
State Representative,Pamela Maier,REP,DE,Incumbent,Won-General,18005.04,21
State Representative,John Viola,DEM,DE,Incumbent,Won-General,17750.0,26
State Senator,Esthelda Parker Selby,REP,DE,Challenger,Lost-General,17128.87,19
State Representative,Robert Valihura Jr.,REP,DE,Incumbent,Won-General,16925.5,10
State Representative,Valerie Longhurst,DEM,DE,Challenger,Lost-General,15455.0,15
State Senator,Kevin Wilkes,REP,DE,Open,Lost-General,15379.27,9
State Representative,Michael Mulrooney,DEM,DE,Incumbent,Won-General,14540.0,17
State Representative,Douglas Ingram,DEM,DE,Challenger,Lost-General,14237.3,36
State Representative,Benjamin Ewing Jr.,REP,DE,Incumbent,Won-General,14040.0,35
State Senator,Dorinda Connor,REP,DE,Incumbent,Won-General,12795.0,12
State Representative,Rosemarie Pritchett,DEM,DE,Challenger,Lost-General,12779.5,30
State Representative,Gerald Buckworth,REP,DE,Incumbent,Won-General,12400.27,34
State Representative,William Daisey,DEM,DE,Challenger,Lost-General,11459.33,32
State Senator,Julia Dugan,DEM,DE,Challenger,Lost-General,11363.5,10
State Representative,John Stenger,IND,DE,Challenger,Lost-General,9896.08,36
State Senator,Nancy Cook,DEM,DE,Incumbent,Won-General,7100.0,15
State Representative,Barbara Beeghley,LIB,DE,Challenger,Lost-General,0.0,7
State Senator,Fred Jeffrey Boykin,DEM,DE,Open,Lost-General,0.0,4
State Representative,Calvin Brown,REP,DE,Challenger,Lost-General,0.0,3
State Senator,Anita Cooper,LIB,DE,Challenger,Lost-General,0.0,14
State Representative,David Dennett,DEM,DE,Challenger,Lost-General,0.0,6
State Representative,Carl Dunn,LIB,DE,Challenger,Lost-General,0.0,6
State Senator,Albert Gargano Jr.,IND,DE,Challenger,Lost-General,0.0,20
State Representative,Oliver Lannak,UNK,DE,Challenger,Lost-General,0.0,26
State Representative,Lawrence,LIB,DE,Challenger,Lost-General,0.0,32
State Representative,Terri Lewis,LIB,DE,Challenger,Lost-General,0.0,28
State Representative,Michael McGroerty,DEM,DE,Challenger,Lost-General,0.0,39
State Representative,Michael Paul,DEM,DE,Challenger,Lost-General,0.0,11
State Representative,Robert Reese,DEM,DE,Challenger,Lost-General,0.0,9
State Representative,Donna Layfield Sinnamon,LIB,DE,Challenger,Lost-General,0.0,38
State Representative,George Smith,LIB,DE,Challenger,Lost-General,0.0,10
State Representative,Dess Stokes,DEM,DE,Challenger,Lost-General,0.0,29
State Representative,Joyce Thurmon,LIB,DE,Open,Lost-General,0.0,41
State Representative,Quentin Wilkerson,IND,DE,Challenger,Lost-General,0.0,35
State Senator,William Winkler Sr.,GRN,DE,Challenger,Lost-General,0.0,20
State Representative,Everett Wodiska,LIB,DE,Open,Lost-General,0.0,14
