office,candidate,party,state,incumbency,result,total money,district
Governor,Brad Henry,DEM,OK,Open,Won-General,3314301.75,nan
Governor,Stephen Michael Largent,REP,OK,Open,Lost-General,2750251.7,nan
Governor,Gary Richardson,IND,OK,Open,Lost-General,2568392.85,nan
Attorney General,William Andrew Edmondson,DEM,OK,Incumbent,Won-General,802298.58,nan
Attorney General,Denise Bode,REP,OK,Challenger,Lost-General,793357.85,nan
Lieutenant Governor,Mary Copeland Fallin,REP,OK,Open,Won-General,684437.35,nan
Corporation Commissioner,Jeff Cloud,REP,OK,Open,Won-General,542020.38,nan
Treasurer,Robert Butkin,DEM,OK,Open,Won-General,453258.75,nan
Lieutenant Governor,Laura Boyd,DEM,OK,Open,Lost-General,379470.89,nan
Insurance Commissioner,Carroll Fisher,DEM,OK,Open,Won-General,359269.28,nan
Auditor,Jeff Alan McMahan,DEM,OK,Open,Won-General,342514.45,nan
State Senator,Cal Hobson,DEM,OK,Incumbent,Won-General,330970.0,16
Superintendent Of Public Instruction,Sandy Garrett,DEM,OK,Open,Won-General,318299.57,nan
State Senator,Kevin Easley,DEM,OK,Incumbent,Won-General,318015.55,18
State Senator,Stratton Taylor,DEM,OK,Incumbent,Won-General,293260.66,2
State Senator,Jim Walker,DEM,OK,Open,Lost-General,239632.77,28
State Senator,Cliff Branan III,REP,OK,Open,Won-General,235343.18,40
State Senator,Johnnie Crutchfield,DEM,OK,Incumbent,Won-General,217587.16,14
State Senator,Steve Harry,DEM,OK,Open,Lost-General,173358.5,40
State Representative,David Adaniel Boren,DEM,OK,Challenger,Won-General,168055.86,28
State Senator,Harry Edward Coates Jr.,REP,OK,Open,Won-General,161143.81,28
State Senator,Joe Smith,DEM,OK,Open,Lost-General,151260.82,42
State Representative,Fred Morgan,REP,OK,Incumbent,Won-General,145609.02,83
State Senator,Kenneth Corn,DEM,OK,Open,Won-General,142593.25,4
Auditor,Gary Jones,REP,OK,Open,Lost-General,142413.07,nan
State Senator,Jay Paul Gumm,DEM,OK,Open,Won-General,142305.41,6
Labor Commissioner,Brenda Reneau Wynn,REP,OK,Open,Won-General,141673.68,nan
State Senator,David Myers,REP,OK,Open,Won-General,119310.55,20
State Senator,Randall Clayton Brogdon,REP,OK,Open,Won-General,113614.24,34
State Senator,Jim Maddox,DEM,OK,Incumbent,Won-General,113215.0,32
State Representative,Thad Balkman,REP,OK,Incumbent,Won-General,110491.91,45
State Senator,Ted Fisher,DEM,OK,Incumbent,Won-General,108082.64,12
Corporation Commissioner,Keith Butler,DEM,OK,Open,Lost-General,96110.61,nan
Superintendent Of Public Instruction,Lloyd Oral Roettger,REP,OK,Open,Lost-General,95720.33,nan
State Representative,Larry Rice,DEM,OK,Incumbent,Won-General,94555.66,8
State Representative,Angela Hendrix,REP,OK,Open,Lost-General,89229.05,18
State Representative,Richard Phillips,REP,OK,Incumbent,Won-General,88137.57,100
State Representative,James Covey,DEM,OK,Incumbent,Won-General,82233.97,57
State Senator,Carol Martin,REP,OK,Incumbent,Lost-General,81082.46,24
State Representative,Larry Adair,DEM,OK,Incumbent,Won-General,80095.66,86
State Representative,Danny Hilliard,DEM,OK,Incumbent,Won-General,76330.0,22
State Representative,Fred Alonzo Stanley,DEM,OK,Incumbent,Won-General,72272.87,49
State Senator,Clifford Aldridge,REP,OK,Open,Won-General,70255.0,42
State Representative,Mary Easley,DEM,OK,Incumbent,Won-General,68835.0,78
State Senator,Mary Jane Tinkler,DEM,OK,Open,Lost-General,65435.13,34
State Representative,Bill Nations,DEM,OK,Incumbent,Won-General,65342.64,44
Labor Commissioner,Lloyd Lee Fields,DEM,OK,Open,Lost-General,64608.92,nan
State Representative,Joe Sweeden,DEM,OK,Incumbent,Won-General,64135.82,36
State Representative,Mike Tyler,DEM,OK,Incumbent,Won-General,63630.0,30
State Representative,Don Lee Armes,REP,OK,Open,Won-General,63455.0,63
State Senator,Gilmer Neely Capps,DEM,OK,Incumbent,Won-General,62433.16,26
State Representative,Billy Joel Mitchell,DEM,OK,Open,Won-General,61043.81,42
State Senator,Stuart Rustin,REP,OK,Open,Lost-General,60631.32,6
State Representative,Kevin Cox,DEM,OK,Incumbent,Won-General,60450.0,97
State Representative,David Braddock,DEM,OK,Incumbent,Won-General,60364.0,52
State Representative,David Butler,DEM,OK,Open,Lost-General,59933.73,63
State Representative,Gregory Ben Dixon,REP,OK,Open,Lost-General,59839.0,42
State Representative,Phil Richardson,REP,OK,Challenger,Lost-General,58272.5,56
Insurance Commissioner,Doug Barry,REP,OK,Open,Lost-General,57757.42,nan
State Representative,Susan Clark Winchester,REP,OK,Incumbent,Won-General,57178.68,47
State Representative,Joe Dorman,DEM,OK,Open,Won-General,57175.09,65
State Representative,Richard Lerblance,DEM,OK,Open,Won-General,56878.53,17
State Representative,Terry Harrison,DEM,OK,Open,Won-General,54118.42,18
State Senator,Tom Leonard,DEM,OK,Open,Lost-General,54099.99,20
State Representative,Danny Morgan,DEM,OK,Challenger,Won-General,53748.01,32
State Representative,Jim Newport,REP,OK,Incumbent,Won-General,53570.66,37
State Representative,Stuart Ericson,REP,OK,Incumbent,Won-General,53216.6,13
State Senator,Scott Pruitt,REP,OK,Open,Won-General,52575.66,36
State Representative,Alex Greenwood,DEM,OK,Challenger,Lost-General,52394.57,87
State Representative,Gus Ray Blackwell,REP,OK,Open,Won-General,52039.73,61
State Representative,Kris Steele,REP,OK,Incumbent,Won-General,51980.14,26
State Representative,John Trebilcock,REP,OK,Open,Won-General,51483.09,98
State Representative,Kent Friskup,REP,OK,Incumbent,Lost-General,51342.16,32
State Senator,Bernest Cain Jr.,DEM,OK,Incumbent,Won-General,50697.0,46
State Representative,Trey Palmer,REP,OK,Challenger,Lost-General,49399.5,92
State Representative,Rick Koch,REP,OK,Challenger,Lost-General,48503.29,57
State Representative,Dennis Adkins,REP,OK,Incumbent,Won-General,47618.16,75
State Representative,Mike Ervin,REP,OK,Incumbent,Lost-General,47455.0,28
State Representative,Brinton Skalnik,REP,OK,Challenger,Lost-General,47238.31,36
State Representative,Lance Cargill,REP,OK,Incumbent,Won-General,47015.23,96
State Senator,Angela Monson,DEM,OK,Incumbent,Won-General,46925.0,48
State Representative,Dale Smith,DEM,OK,Incumbent,Won-General,46809.96,27
State Representative,Bill Paulk,DEM,OK,Incumbent,Won-General,46796.58,92
State Representative,Dale Wells,DEM,OK,Incumbent,Won-General,46733.8,33
State Representative,Suzanne Hogan,REP,OK,Challenger,Lost-General,46449.22,62
State Representative,Forrest Claunch,REP,OK,Incumbent,Won-General,44195.66,101
State Representative,Lucky Lamons,DEM,OK,Open,Won-General,43484.58,66
State Representative,Michelle Sutton,DEM,OK,Open,Lost-General,43154.13,98
State Representative,Hopper Thomas Smith,REP,OK,Incumbent,Won-General,42920.66,67
State Representative,Mark Liotta,REP,OK,Incumbent,Won-General,42470.66,77
State Representative,Chris Benge,REP,OK,Incumbent,Won-General,41455.66,68
State Representative,Joe Hutchison,DEM,OK,Incumbent,Won-General,40398.56,5
State Representative,Tad Jones,REP,OK,Incumbent,Won-General,40102.66,9
State Senator,Berry Harrison,DEM,OK,Incumbent,Won-General,39969.0,10
State Representative,Wenda Blankenship,REP,OK,Open,Lost-General,39714.68,1
State Representative,Shane Jett,REP,OK,Challenger,Lost-General,39407.71,27
State Representative,Gary Taylor,DEM,OK,Incumbent,Won-General,39270.53,10
State Representative,Tom Stephens,REP,OK,Challenger,Lost-General,39246.77,20
State Representative,Paul Roan,DEM,OK,Incumbent,Won-General,38959.0,20
State Representative,Jari Askins,DEM,OK,Incumbent,Won-General,38755.16,50
State Representative,Ron Kirby,DEM,OK,Incumbent,Won-General,38720.0,64
State Senator,Keith Leftwich,DEM,OK,Incumbent,Won-General,38440.0,44
State Senator,Daisy Lawler,DEM,OK,Challenger,Won-General,37818.46,24
State Representative,Michael Ridgeway,DEM,OK,Challenger,Lost-General,36937.05,53
State Representative,Roy McClain,DEM,OK,Open,Won-General,35930.68,71
State Representative,Todd Hiett,REP,OK,Incumbent,Won-General,35410.0,29
State Representative,Greg Piatt,REP,OK,Incumbent,Won-General,34825.0,48
State Representative,Kendall Dustin Fulbright,DEM,OK,Challenger,Lost-General,34490.0,13
State Representative,Randall Lee Erwin,DEM,OK,Incumbent,Won-General,34465.66,19
State Representative,Odilia Dank,REP,OK,Incumbent,Won-General,33525.0,85
State Representative,Al Lindley,DEM,OK,Incumbent,Won-General,32000.13,93
State Representative,Judy Eason McIntyre,DEM,OK,Open,Won-General,31920.76,73
State Representative,Johnny Dale Turner,DEM,OK,Incumbent,Won-General,31138.27,24
State Representative,Wallace Collins,DEM,OK,Challenger,Lost-General,30364.0,45
State Representative,John Carey,DEM,OK,Open,Won-General,30248.08,21
State Representative,Jim Woody,REP,OK,Challenger,Lost-General,30158.75,10
State Representative,Doug Miller,REP,OK,Incumbent,Won-General,29930.0,46
State Representative,Robert Worthen,REP,OK,Incumbent,Won-General,29837.5,87
State Representative,Bill Case,REP,OK,Incumbent,Won-General,29130.66,95
State Representative,Bob Lemon,DEM,OK,Challenger,Lost-General,27331.0,85
State Representative,Mike Reynolds,REP,OK,Open,Won-General,26837.0,91
State Representative,Jerry Ellis,DEM,OK,Open,Won-General,26575.65,1
State Representative,Rick Kibbe,DEM,OK,Open,Lost-General,26290.78,61
State Senator,Glenn Coffee,REP,OK,Open,Won-General,26185.66,30
State Representative,Kevin Calvey,REP,OK,Incumbent,Won-General,25252.0,94
State Representative,Ron Langmacher,DEM,OK,Incumbent,Won-General,25006.0,56
State Representative,Carolyn Coleman,REP,OK,Incumbent,Won-General,24370.66,53
State Representative,Jim Wilson,DEM,OK,Incumbent,Won-General,24275.66,4
State Representative,Debbie Blackburn,DEM,OK,Incumbent,Won-General,24125.0,88
State Representative,Stanley Driver,REP,OK,Challenger,Lost-General,24005.34,5
State Representative,Jack Bonny,DEM,OK,Incumbent,Won-General,23584.45,55
State Representative,Mike Schulz,REP,OK,Challenger,Lost-General,23327.6,52
State Representative,Joe Eddins,DEM,OK,Incumbent,Won-General,23090.0,6
State Representative,Wayne Pettigrew,REP,OK,Incumbent,Won-General,22360.0,39
State Representative,Mike Wilt,REP,OK,Incumbent,Won-General,21735.66,11
State Senator,Amy Stewart Smith,REP,OK,Challenger,Lost-General,21334.63,14
State Representative,Nathan Johnson,REP,OK,Challenger,Lost-General,20933.0,64
State Representative,Rebecca Hamilton,DEM,OK,Open,Won-General,20553.0,89
State Senator,Den Coates,IND,OK,Open,Lost-General,20335.0,20
State Representative,Dale Dewitt,REP,OK,Open,Won-General,20085.66,38
State Representative,Ryland Rivas,DEM,OK,Challenger,Lost-General,19942.58,47
State Representative,Neil Mavis,REP,OK,Open,Lost-General,19667.0,66
State Representative,Keith Cale,DEM,OK,Challenger,Lost-General,19442.71,77
State Representative,Chris Kannady,REP,OK,Challenger,Lost-General,18635.0,44
State Representative,Terry Lee Ingmire,REP,OK,Incumbent,Won-General,18350.0,34
State Representative,Clay Pope,DEM,OK,Incumbent,Won-General,18050.0,59
State Representative,Ron Peterson,REP,OK,Incumbent,Won-General,17735.66,80
State Representative,Billie Fox,REP,OK,Challenger,Lost-General,17500.0,24
State Representative,Neil Brannon,DEM,OK,Open,Won-General,17171.82,3
State Representative,Abe Deutschendorf,DEM,OK,Incumbent,Won-General,17094.66,62
State Representative,Purcy Walker,DEM,OK,Incumbent,Won-General,16710.66,60
State Representative,Michael Ross,DEM,OK,Challenger,Lost-General,16385.0,101
State Representative,Bill Graves,REP,OK,Incumbent,Won-General,15930.0,84
State Representative,Sue Tibbs,REP,OK,Incumbent,Won-General,15860.66,23
State Representative,Darrell Gilbert,DEM,OK,Incumbent,Won-General,15850.0,72
State Representative,Ron Markum,REP,OK,Challenger,Lost-General,14576.59,33
State Representative,John Nance,REP,OK,Incumbent,Won-General,14070.54,90
State Representative,Ronald Wasson,DEM,OK,Challenger,Lost-General,13800.38,84
State Representative,Dana Stites,DEM,OK,Open,Won-General,12886.8,2
State Representative,Ray Young,REP,OK,Incumbent,Won-General,12749.0,43
State Representative,Bob Plunk,DEM,OK,Incumbent,Won-General,12695.0,25
State Representative,Orville Marion Sanders Jr.,DEM,OK,Challenger,Lost-General,12212.13,68
State Representative,Brigitte Harper,REP,OK,Open,Lost-General,11915.0,73
