office,candidate,party,state,incumbency,result,total money,district
Governor,Robert Taft,REP,OH,Incumbent,Won-General,12889727.11,nan
Treasurer,Joseph Deters,REP,OH,Incumbent,Won-General,3194675.26,nan
Supreme Court-Stratton Seat,Evelyn Stratton,IND,OH,Incumbent,Won-General,1898539.04,nan
Supreme Court-Open Seat,Maureen Oconnor,IND,OH,Open,Won-General,1798530.98,nan
Governor,Timothy Hagan,DEM,OH,Challenger,Lost-General,1696305.95,nan
State Senator,John Carey Jr.,REP,OH,Challenger,Won-General,1544201.84,17
Secretary Of State,Kenneth Blackwell,REP,OH,Incumbent,Won-General,1439519.6,nan
State Senator,Kevin Coughlin,REP,OH,Incumbent,Won-General,1423247.41,27
State Senator,Jeffrey Armbruster,REP,OH,Incumbent,Won-General,1376989.03,13
Supreme Court-Open Seat,Timothy Black,IND,OH,Open,Lost-General,1342638.94,nan
Attorney General,Jim Petro,REP,OH,Open,Won-General,1310462.9,nan
Supreme Court-Stratton Seat,Janet Burnside,IND,OH,Challenger,Lost-General,1193638.57,nan
State Senator,David Goodman,REP,OH,Incumbent,Won-General,904120.24,3
Treasurer,Mary Boyle,DEM,OH,Challenger,Lost-General,815095.57,nan
State Representative,Larry Householder,REP,OH,Open,Won-General,767620.54,91
Auditor,Betty Montgomery,REP,OH,Open,Won-General,681721.76,nan
State Senator,Michael Shoemaker,DEM,OH,Incumbent,Lost-General,617914.53,17
State Senator,Lynn Wachtmann,REP,OH,Incumbent,Won-General,518704.51,1
State Senator,Sue Morano,DEM,OH,Challenger,Lost-General,518596.55,13
State Senator,Thomas Bevan,DEM,OH,Challenger,Lost-General,514980.54,27
State Representative,Jeffrey Manning,REP,OH,Open,Won-General,505987.73,57
Attorney General,Leigh Herington,DEM,OH,Open,Lost-General,505950.6,nan
State Representative,Thomas Patton,REP,OH,Open,Won-General,502690.63,18
State Senator,Mike Osgood,REP,OH,Challenger,Lost-General,483654.92,5
Secretary Of State,Bryan Flannery,DEM,OH,Challenger,Lost-General,415794.3,nan
State Representative,Daniel Stewart,DEM,OH,Open,Won-General,408940.44,25
