office,candidate,party,state,incumbency,result,total money,district
Supreme Court-004,William Leaphart,IND,MT,Incumbent,Won-General,74899.0,nan
State Senator,Mary Jo Fox,REP,MT,Open,Lost-General,60875.58,26
State Senator,Mike Cooney,DEM,MT,Open,Won-General,35821.68,26
Supreme Court,James Rice Jr.,IND,MT,Incumbent,Won-Retention,34375.0,nan
Public Service Commissioner District 003,Thomas Schneider,DEM,MT,Open,Won-General,31773.0,nan
State Senator,Gary Perry,REP,MT,Open,Won-General,29720.45,16
State Senator,Gregory Barkus,REP,MT,Open,Won-General,29470.0,39
Public Service Commissioner District 003,John Cobb,REP,MT,Open,Lost-General,29364.0,nan
State Representative,Christine Kaufmann,DEM,MT,Incumbent,Won-General,29260.54,53
State Senator,Sherm Anderson,REP,MT,Open,Won-General,28855.0,28
Public Service Commissioner District 001,Greg Jergeson,DEM,MT,Open,Won-General,28076.0,nan
State Representative,Joe McKenney,REP,MT,Incumbent,Won-General,25199.0,49
State Representative,Cindy Younkin,REP,MT,Incumbent,Won-General,24423.11,28
Public Service Commissioner District 001,Gary Feland,REP,MT,Open,Lost-General,24414.0,nan
Supreme Court-004,Robert Eddleman,IND,MT,Challenger,Lost-General,22310.0,nan
State Representative,Brady Wiseman,DEM,MT,Challenger,Lost-General,21684.88,28
State Senator,Michael Wheat,DEM,MT,Challenger,Won-General,19273.9,14
State Representative,David Lewis,REP,MT,Challenger,Won-General,18286.0,55
State Representative,Bob Robinson,REP,MT,Challenger,Lost-General,18248.5,53
State Senator,Rick Laible,REP,MT,Open,Won-General,15774.0,30
State Senator,Jon Tester,DEM,MT,Incumbent,Won-General,15101.74,45
State Representative,Arlene Becker,DEM,MT,Challenger,Won-General,15013.93,18
State Representative,Emelie Eaton,DEM,MT,Challenger,Lost-General,13847.09,22
State Representative,Roy Brown,REP,MT,Incumbent,Won-General,13301.74,14
State Senator,Bruce Simon,REP,MT,Open,Lost-General,12542.4,9
State Representative,Jim Peterson,REP,MT,Open,Won-General,12490.0,94
State Senator,John Bohlinger,REP,MT,Incumbent,Won-General,12434.7,7
State Senator,Paul Grigsby,DEM,MT,Open,Lost-General,12173.94,13
State Representative,Vivian Drake,DEM,MT,Incumbent,Lost-General,12074.59,55
State Representative,Dan Kaul,DEM,MT,Open,Lost-General,11794.06,26
State Representative,Mike Jopek,DEM,MT,Challenger,Lost-General,11767.62,80
State Senator,Jack Wells,REP,MT,Incumbent,Lost-General,11561.0,14
State Senator,Joe Pennington,DEM,MT,Open,Lost-General,11339.73,28
