office,candidate,party,state,incumbency,result,total money,district
Governor,Edward Rendell,DEM,PA,Open,Won-General,44106918.71,nan
Governor,Mike Fisher,REP,PA,Open,Lost-General,13874257.02,nan
State Representative,John Perzel,REP,PA,Incumbent,Won-General,2694007.65,172
State Senator,Robert Tomlinson,REP,PA,Incumbent,Won-General,1253984.11,6
State Senator,Robert Wonderling,REP,PA,Open,Won-General,991895.89,24
State Senator,Jim Maza,DEM,PA,Open,Lost-General,969935.32,24
State Senator,Jane Clare Orie,REP,PA,Incumbent,Won-General,958155.8,40
State Senator,Peter Kostmayer,DEM,PA,Challenger,Lost-General,920893.75,6
State Representative,Wallis Brooks,REP,PA,Incumbent,Lost-General,907907.81,149
State Senator,Lita Indzel Cohen,REP,PA,Open,Lost-General,864178.42,17
State Senator,Robert Mellow,DEM,PA,Incumbent,Won-General,729804.02,22
State Senator,David Brightbill,REP,PA,Incumbent,Won-General,700424.59,48
State Senator,Robert Jubelirer,REP,PA,Incumbent,Won-General,692540.89,30
State Senator,Edwin Erickson,REP,PA,Incumbent,Won-General,644799.89,26
State Representative,Karen Kaskey,DEM,PA,Open,Lost-General,545131.2,148
State Senator,Jack Wagner,DEM,PA,Incumbent,Won-General,538133.56,42
State Representative,Melissa Murphy Weber,REP,PA,Open,Won-General,501721.03,148
State Representative,William Deweese,DEM,PA,Incumbent,Won-General,457652.54,50
State Senator,Anthony Hardy Williams,DEM,PA,Open,Won-General,446235.94,8
State Representative,Bruce Warshawsky,REP,PA,Challenger,Lost-General,439506.82,104
State Representative,Mike Veon,DEM,PA,Incumbent,Won-General,427581.5,14
State Senator,Barry Stout,DEM,PA,Incumbent,Won-General,418102.0,46
State Representative,Neal Goodman,DEM,PA,Open,Won-General,417715.76,123
State Representative,Mario Scavello,REP,PA,Incumbent,Won-General,405291.53,176
State Senator,Charles Dent,REP,PA,Incumbent,Won-General,404888.81,16
State Senator,John Rafferty Jr.,REP,PA,Open,Won-General,399758.11,44
State Representative,Daylin Leach,DEM,PA,Challenger,Won-General,397974.18,149
State Representative,Mark McNaughton,REP,PA,Incumbent,Won-General,394632.65,104
State Representative,Tom Gannon,REP,PA,Incumbent,Won-General,359686.56,161
State Representative,Scott Petri,REP,PA,Open,Won-General,357506.89,178
State Senator,Joe Conti,REP,PA,Incumbent,Won-General,353806.67,10
State Representative,John Taylor,REP,PA,Incumbent,Won-General,321484.0,177
State Representative,Dwight Evans,DEM,PA,Incumbent,Won-General,312261.0,203
State Senator,Constance Williams,DEM,PA,Open,Won-General,306797.53,17
State Representative,Bernard Oneill,REP,PA,Open,Won-General,306189.69,29
State Senator,Stewart Greenleaf,REP,PA,Incumbent,Won-General,302155.01,12
State Representative,Matthew Ryan,REP,PA,Incumbent,Won-General,271815.89,168
State Representative,Joseph Battisto,DEM,PA,Challenger,Withdrew-General,267795.24,176
State Senator,Allyson Young Schwartz,DEM,PA,Incumbent,Won-General,258710.08,4
State Representative,Sara Lynn Petrosky,DEM,PA,Challenger,Lost-General,258675.58,161
State Representative,Clyde Champ Holman,REP,PA,Open,Lost-General,257592.09,123
State Representative,Teresa Forcier,REP,PA,Incumbent,Won-General,252712.63,6
State Representative,George Kenney Jr.,REP,PA,Incumbent,Won-General,250863.0,170
State Representative,Carl Cherkin,DEM,PA,Open,Lost-General,250489.93,178
State Representative,Michael Turzai,REP,PA,Incumbent,Won-General,248415.7,28
State Senator,Jacob Corman III,REP,PA,Incumbent,Won-General,243926.0,34
State Representative,J Rooney,DEM,PA,Incumbent,Won-General,240910.0,133
State Senator,Lisa Boscola,DEM,PA,Incumbent,Won-General,240639.41,18
State Representative,Douglas Reichley,REP,PA,Open,Won-General,228711.41,134
State Senator,Raphael Musto,DEM,PA,Incumbent,Won-General,218439.0,14
State Senator,Charles Lemmond Jr.,REP,PA,Incumbent,Won-General,214004.68,20
State Senator,Richard Kasunic,DEM,PA,Incumbent,Won-General,213800.0,32
State Senator,Christine Tartaglione,DEM,PA,Incumbent,Won-General,207800.0,2
State Senator,Robert Robbins,REP,PA,Incumbent,Won-General,206209.17,50
State Representative,David Argall,REP,PA,Incumbent,Won-General,200912.07,124
State Senator,Rick Jacobs,DEM,PA,Open,Lost-General,199428.77,44
State Representative,Vincent Biancucci,DEM,PA,Open,Won-General,196957.15,15
State Representative,Patricia Vance,REP,PA,Incumbent,Won-General,196066.54,87
State Senator,Richard Orloski,DEM,PA,Challenger,Lost-General,183771.02,16
State Representative,Gene Digirolamo,REP,PA,Incumbent,Won-General,181300.28,18
