office,candidate,party,state,incumbency,result,total money,district
Governor,Roy Eugene Barnes,DEM,GA,Incumbent,Lost-General,21681487.69,nan
Lieutenant Governor,Mark Taylor,DEM,GA,Incumbent,Won-General,7842746.18,nan
Governor,Sonny Perdue,REP,GA,Challenger,Won-General,5002112.86,nan
Secretary Of State,Cathy Cox,DEM,GA,Incumbent,Won-General,2474859.19,nan
Insurance Commissioner,John Weimann Oxendine,REP,GA,Incumbent,Won-General,2170749.23,nan
Attorney General,Thurbert Baker,DEM,GA,Incumbent,Won-General,2075768.39,nan
Lieutenant Governor,Steven Stancil,REP,GA,Challenger,Lost-General,1240729.37,nan
Labor Commissioner,Michael Lamar Thurmond,DEM,GA,Incumbent,Won-General,996888.62,nan
State Senator,Charles Walker,DEM,GA,Incumbent,Lost-General,706176.5,22
Superintendent Of Public Instruction,Barbara Christmas,DEM,GA,Open,Lost-General,692797.61,nan
Agriculture Commissioner,Tommy Irvin,DEM,GA,Incumbent,Won-General,672354.61,nan
State Senator,Renee Unterman,REP,GA,Open,Won-General,628008.35,45
State Senator,Dan Moody,REP,GA,Open,Won-General,507836.1,27
State Representative,Lawrence Walker,DEM,GA,Open,Won-General,449992.05,115
State Representative,Thomas Murphy,DEM,GA,Incumbent,Lost-General,448095.43,18
State Representative,Terry Coleman,DEM,GA,Open,Won-General,401359.3,118
Supreme Court-Fletcher Seat,Norman Fletcher,IND,GA,Incumbent,Default Winner-General,370988.26,nan
State Senator,George Hooks,DEM,GA,Incumbent,Won-General,334876.68,14
State Senator,Nathan Dean,DEM,GA,Incumbent,Won-General,311359.0,31
State Senator,Liane Levetan,DEM,GA,Challenger,Won-General,301120.95,40
Labor Commissioner,Richard McGee,REP,GA,Challenger,Lost-General,300815.0,nan
State Representative,Calvin Smyre,DEM,GA,Open,Won-General,293975.02,111
State Senator,Sam Zamarripa,DEM,GA,Open,Won-General,284025.21,36
Supreme Court-Benham Seat,Robert Benham,IND,GA,Incumbent,Default Winner-General,277752.0,nan
Agriculture Commissioner,Deanna Strickland,REP,GA,Challenger,Lost-General,268629.81,nan
Superintendent Of Public Instruction,Kathy Cox,REP,GA,Open,Won-General,252996.75,nan
