office,candidate,party,state,incumbency,result,total money,district
Governor,Marshall Sanford Jr.,REP,SC,Challenger,Won-General,6839250.13,nan
Governor,Jim Hodges,DEM,SC,Incumbent,Lost-General,6190567.47,nan
Attorney General,Stephen Benjamin,DEM,SC,Open,Lost-General,1004587.5,nan
Lieutenant Governor,Rudolph Andreas Bauer,REP,SC,Open,Won-General,753916.18,nan
Treasurer,Grady Patterson Jr.,DEM,SC,Incumbent,Won-General,750946.0,nan
Attorney General,Henry McMaster,REP,SC,Open,Won-General,729249.48,nan
Lieutenant Governor,Phil Leventis,DEM,SC,Open,Lost-General,722627.71,nan
Superintendent Of Public Instruction,Inez Tenenbaum,DEM,SC,Incumbent,Won-General,527752.69,nan
Adjutant General,Stan Spears,REP,SC,Incumbent,Won-General,345322.88,nan
Secretary Of State,Rick Wade,DEM,SC,Open,Lost-General,333279.48,nan
Agriculture Commissioner,John Long,DEM,SC,Open,Lost-General,257700.11,nan
Comptroller,James Lander,DEM,SC,Incumbent,Lost-General,237618.32,nan
Treasurer,Greg Ryberg,REP,SC,Challenger,Lost-General,214954.93,nan
State Representative,Michael Thompson,REP,SC,Incumbent,Won-General,181660.0,9
State Representative,Alan Clemmons,REP,SC,Open,Won-General,168443.56,107
State Representative,David Wilkins,REP,SC,Incumbent,Won-General,140455.0,24
State Representative,Catherine Ceips,REP,SC,Open,Won-General,137185.72,124
State Representative,Robert Harrell Jr.,REP,SC,Incumbent,Won-General,125931.1,114
State Representative,Marty Coates,REP,SC,Incumbent,Won-General,99592.26,60
State Representative,Joel Lourie,DEM,SC,Incumbent,Won-General,98956.0,78
State Representative,Thad Viers,REP,SC,Open,Won-General,89387.4,68
State Representative,Harry Bancroft Limehouse III,REP,SC,Incumbent,Won-General,88877.0,110
State Representative,William Sandifer III,REP,SC,Incumbent,Won-General,82188.26,2
State Representative,R Skelton,REP,SC,Open,Won-General,78525.0,3
Secretary Of State,John Mark Hammond,REP,SC,Open,Won-General,77689.14,nan
State Representative,Tracy Edge,REP,SC,Incumbent,Won-General,75385.0,104
State Representative,Gilda Cobb-Hunter,DEM,SC,Incumbent,Won-General,73774.0,66
State Representative,Ben Hagood,REP,SC,Open,Won-General,72637.92,112
State Representative,Gary Simrill,REP,SC,Incumbent,Won-General,66900.0,46
State Representative,Gene Pinson,REP,SC,Open,Won-General,65570.33,13
State Representative,Bill Herbkersman,REP,SC,Open,Won-General,62995.0,118
State Representative,Thayer Rivers Jr.,DEM,SC,Incumbent,Won-General,60422.64,122
State Representative,Harry Cato,REP,SC,Incumbent,Won-General,59880.0,17
State Representative,David Owens,REP,SC,Incumbent,Lost-General,58410.84,97
State Representative,Liston Barfield,REP,SC,Incumbent,Won-General,56969.0,58
State Representative,Jim Stewart,REP,SC,Open,Won-General,56950.95,86
State Representative,John Adam Taylor,REP,SC,Incumbent,Won-General,56477.0,16
State Representative,Dan Ballou,DEM,SC,Challenger,Lost-General,55619.3,46
State Representative,Annette Young,REP,SC,Incumbent,Won-General,54715.0,98
State Representative,Walt McLeod,DEM,SC,Incumbent,Won-General,52825.0,40
State Representative,George Lack,DEM,SC,Open,Lost-General,51736.8,107
State Representative,Dan Tripp,REP,SC,Incumbent,Won-General,51473.19,28
State Representative,Brian Keith White,REP,SC,Incumbent,Won-General,50753.5,6
State Representative,Colonel Huggins Jr.,REP,SC,Incumbent,Won-General,50258.0,85
State Representative,Phil Sinclair,REP,SC,Incumbent,Won-General,50241.0,35
State Representative,James Battle Jr.,DEM,SC,Incumbent,Won-General,50065.11,57
State Representative,Robert Leach,REP,SC,Incumbent,Won-General,48268.94,21
State Representative,Betsy Ross,DEM,SC,Challenger,Lost-General,46316.69,16
State Representative,Douglas Jennings Jr.,DEM,SC,Incumbent,Won-General,45844.99,54
State Representative,Harry Ott Jr.,DEM,SC,Incumbent,Won-General,45822.0,93
State Representative,Ronald Parker Townsend,REP,SC,Incumbent,Won-General,45620.0,7
State Representative,Scott Talley,REP,SC,Incumbent,Won-General,45372.92,34
State Representative,Francis Gregory Delleney Jr.,REP,SC,Incumbent,Won-General,44293.0,43
State Representative,Thomas Keegan,REP,SC,Incumbent,Won-General,42292.03,106
State Representative,Mike Pitts,REP,SC,Open,Won-General,42155.64,14
Comptroller,Richard Eckstrom,REP,SC,Challenger,Won-General,41682.23,nan
Agriculture Commissioner,Charles Sharpe,REP,SC,Open,Won-General,38360.0,nan
State Representative,James Todd Rutherford,DEM,SC,Incumbent,Won-General,37229.0,74
State Representative,Charles Smith,DEM,SC,Challenger,Lost-General,36363.97,119
State Representative,Steve Cheney,DEM,SC,Open,Lost-General,36092.87,118
State Representative,Eldridge Emory,DEM,SC,Incumbent,Won-General,35073.77,45
State Representative,Bill Whitmire,REP,SC,Open,Won-General,33575.0,1
State Representative,Patricia Ferguson Majors,DEM,SC,Challenger,Lost-General,33549.0,106
State Representative,Donald Purcell,REP,SC,Challenger,Lost-General,33127.0,78
State Representative,Lanny Littlejohn Sr.,REP,SC,Incumbent,Won-General,31847.15,33
State Representative,Charles Alexander Harvin III,DEM,SC,Incumbent,Won-General,30336.77,64
State Representative,Ted Pitts,REP,SC,Open,Won-General,29616.0,69
State Representative,Larue Kirby,DEM,SC,Challenger,Lost-General,29601.0,60
State Representative,David Umphlett Jr.,REP,SC,Open,Won-General,29100.8,100
State Representative,Jerry Govan Jr.,DEM,SC,Incumbent,Won-General,27870.0,95
State Representative,Kenny Bingham,REP,SC,Incumbent,Won-General,27597.0,89
State Representative,Harry Stille,REP,SC,Incumbent,Won-General,26452.0,11
State Representative,Joe Brown,DEM,SC,Incumbent,Won-General,25990.96,73
State Representative,Rebecca Davis Meacham Richardson,REP,SC,Incumbent,Won-General,25955.0,48
State Representative,Grady Brown,DEM,SC,Incumbent,Won-General,25715.0,50
State Representative,Jackie Hayes,DEM,SC,Incumbent,Won-General,25611.99,55
State Representative,Jeff Duncan,REP,SC,Open,Won-General,25005.0,15
State Representative,Vida Miller,DEM,SC,Incumbent,Won-General,24582.91,108
State Representative,William Cotty,REP,SC,Incumbent,Won-General,24130.8,79
State Representative,Eugene Bubba Griffith,REP,SC,Challenger,Lost-General,24105.1,40
State Representative,Bob Walker,REP,SC,Incumbent,Won-General,23964.79,38
State Representative,Chuck Allen,DEM,SC,Challenger,Lost-General,23541.45,6
State Representative,Anne Parks,DEM,SC,Incumbent,Won-General,23446.64,12
State Representative,Doug Smith,REP,SC,Incumbent,Won-General,23352.0,32
State Representative,James Roland Smith,REP,SC,Incumbent,Won-General,23032.0,84
State Representative,Kenneth Clark,REP,SC,Open,Won-General,22992.36,96
State Representative,James Smith Jr.,DEM,SC,Incumbent,Won-General,22720.0,72
State Representative,John Scott Jr.,DEM,SC,Incumbent,Won-General,22675.0,77
State Representative,McLain Toole,REP,SC,Open,Won-General,22610.0,88
State Representative,Converse Chellis III,REP,SC,Incumbent,Won-General,22102.0,94
State Representative,Michael Anthony,DEM,SC,Challenger,Won-General,21845.0,42
State Representative,Thomas Middleton Dantzler,REP,SC,Incumbent,Won-General,20712.0,117
State Representative,Everett Keith Chandler,DEM,SC,Open,Lost-General,20675.44,86
State Representative,Brenda Lee,DEM,SC,Incumbent,Won-General,20592.0,31
State Representative,William David Witherspoon,REP,SC,Incumbent,Won-General,20204.0,105
State Representative,Thomas Rhoad,DEM,SC,Incumbent,Won-General,19622.0,90
State Representative,Vincent Sheheen,DEM,SC,Incumbent,Won-General,19506.01,52
State Representative,James Hodges Harrison,REP,SC,Incumbent,Won-General,19305.42,75
State Representative,Shirley Hinson,REP,SC,Incumbent,Won-General,18612.0,92
State Representative,Kenneth Kennedy,DEM,SC,Incumbent,Won-General,18077.0,101
State Representative,Jesse Edison Hines,DEM,SC,Incumbent,Won-General,17767.0,62
State Representative,Larry Labruce Koon,REP,SC,Incumbent,Won-General,17500.0,87
State Representative,Olin Ray Philips,DEM,SC,Incumbent,Won-General,17461.0,30
State Representative,George Murrell Smith Jr.,REP,SC,Open,Won-General,16822.0,67
State Representative,Becky Rogers Martin,REP,SC,Incumbent,Won-General,16339.61,8
State Representative,Bill Bowers,DEM,SC,Incumbent,Won-General,16100.0,120
State Representative,George Rush,DEM,SC,Open,Lost-General,14989.0,14
State Representative,Johnnie Waller,DEM,SC,Challenger,Lost-General,14969.0,11
State Representative,Herbert Kirsh,DEM,SC,Incumbent,Won-General,14715.0,47
State Representative,Mack Hines,DEM,SC,Incumbent,Won-General,14202.0,59
State Representative,James Lucas,REP,SC,Incumbent,Won-General,14157.0,65
State Representative,Lewis Vaughn,REP,SC,Incumbent,Won-General,13779.49,18
State Representative,James Merrill,REP,SC,Incumbent,Won-General,13560.0,99
State Representative,Leslie McIver Sr.,DEM,SC,Challenger,Lost-General,13040.55,58
State Representative,Ronald Fleming,REP,SC,Incumbent,Lost-General,12850.0,42
State Representative,Wallace Scarborough,REP,SC,Incumbent,Won-General,12641.49,115
State Representative,Angela Lowe,REP,SC,Challenger,Lost-General,12595.5,12
State Representative,Richard Quinn Jr.,REP,SC,Incumbent,Won-General,12400.0,71
State Representative,Walter Lloyd,DEM,SC,Incumbent,Won-General,12272.0,121
State Representative,Roger Roy Jr.,DEM,SC,Challenger,Lost-General,12145.0,104
State Representative,Robert Brown,DEM,SC,Incumbent,Won-General,12080.0,116
State Representative,Karl Allen,DEM,SC,Incumbent,Won-General,11514.74,25
State Representative,Joseph Mahaffey,REP,SC,Open,Won-General,11513.0,36
State Representative,Robert Tinsley,DEM,SC,Open,Lost-General,11384.55,13
State Representative,William Clyburn,DEM,SC,Incumbent,Won-General,10902.0,82
State Representative,Creighton Coleman,DEM,SC,Incumbent,Won-General,10702.0,41
State Representative,George Bailey,DEM,SC,Challenger,Won-General,10550.0,97
State Representative,Phillip Owens,REP,SC,Open,Won-General,10500.0,5
State Representative,David Weeks,DEM,SC,Incumbent,Won-General,10302.0,51
State Representative,Floyd Breeland,DEM,SC,Incumbent,Won-General,10177.0,111
