office,candidate,party,state,incumbency,result,total money,district
Supreme Court-003,James Johnson,IND,WA,Open,Lost-General,399267.6,nan
State Senator,James West,REP,WA,Incumbent,Won-General,380974.59,6
State Representative,Brian James Sullivan,DEM,WA,Incumbent,Won-General,326331.55,212
State Senator,Laurie Dolan,DEM,WA,Challenger,Lost-General,314476.44,6
State Representative,Ervin Hoglund,REP,WA,Open,Lost-General,283108.21,381
State Senator,Yvonne Ward,DEM,WA,Challenger,Lost-General,270990.53,31
State Representative,Jean Berkey,DEM,WA,Incumbent,Won-General,263564.72,382
State Senator,Georgia Gardner,DEM,WA,Incumbent,Lost-General,244154.25,42
State Representative,Geoffrey Simpson,DEM,WA,Incumbent,Won-General,231285.55,471
State Representative,Ross Hunter,DEM,WA,Open,Won-General,226113.01,481
State Representative,Judith Clibborn,DEM,WA,Open,Won-General,218795.22,412
State Representative,Jeanne Edwards,DEM,WA,Incumbent,Won-General,209591.29,12
State Representative,Laura Ruderman,DEM,WA,Incumbent,Won-General,206403.52,452
State Senator,Robert Oke,REP,WA,Incumbent,Won-General,206202.27,26
State Senator,Dale Brandland,REP,WA,Challenger,Won-General,200674.07,42
State Senator,Phil Doerflein,DEM,WA,Open,Lost-General,190184.59,44
State Senator,Pamela Roach,REP,WA,Incumbent,Won-General,185440.28,31
State Representative,John McCoy,DEM,WA,Open,Won-General,183968.96,381
State Senator,Stephen Johnson,REP,WA,Incumbent,Won-General,179599.0,47
State Representative,Hans Dunshee,DEM,WA,Incumbent,Won-General,174698.12,441
State Representative,David Morell,REP,WA,Incumbent,Lost-General,174609.07,252
State Senator,Tracey Eide,DEM,WA,Incumbent,Won-General,174230.25,30
State Representative,Brock Jackley,DEM,WA,Incumbent,Lost-General,172180.27,262
State Representative,John Lovick,DEM,WA,Incumbent,Won-General,169273.61,442
State Representative,Dave Asher,DEM,WA,Open,Lost-General,168585.11,451
State Representative,Dawn Morrell,DEM,WA,Challenger,Won-General,167622.86,252
State Representative,Deb Wallace,DEM,WA,Challenger,Won-General,165062.3,172
State Senator,Deborah Jacobson,DEM,WA,Challenger,Lost-General,162834.76,47
State Senator,David Schmidt,REP,WA,Open,Won-General,162691.31,44
State Senator,Paull Shin,DEM,WA,Incumbent,Won-General,160198.0,21
State Representative,David Seabrook,DEM,WA,Open,Lost-General,156377.96,182
State Representative,Barbara Bailey,REP,WA,Open,Won-General,153471.88,102
State Senator,William Anthony Moore Jr.,REP,WA,Challenger,Lost-General,150691.28,30
State Representative,George Aiton,REP,WA,Open,Lost-General,145405.99,481
