Candidate,Party,State,Office,Incumbency,Result,Total Money
"NIGRO, RUSSELL M",DEMOCRATIC,PA,SUPREME COURT-NIGRO SEAT,Incumbent,Lost-Retention,587969.69
"NEWMAN, SANDRA SCHULTZ",REPUBLICAN,PA,SUPREME COURT-NEWMAN SEAT,Incumbent,Won-Retention,356757.50
