office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Joshua Gottheimer,DEM,NJ,Challenger,Won-General,4773284.64,5
U.S. Representative,Frank Pallone Jr.,DEM,NJ,Incumbent,Won-General,2522505.83,6
U.S. Representative,Scott Garrett,REP,NJ,Incumbent,Lost-General,2406536.35,5
U.S. Representative,Donald Norcross,DEM,NJ,Incumbent,Won-General,2051590.45,1
U.S. Representative,Rodney Frelinghuysen,REP,NJ,Incumbent,Won-General,1997723.41,11
U.S. Representative,Thomas Macarthur,REP,NJ,Incumbent,Won-General,1972762.35,3
U.S. Representative,Bill Pascrell Jr.,DEM,NJ,Incumbent,Won-General,1700170.39,9
U.S. Representative,Frank Lobiondo,REP,NJ,Incumbent,Won-General,1587946.51,2
U.S. Representative,Leonard Lance,REP,NJ,Incumbent,Won-General,1132272.4,7
U.S. Representative,Bonnie Watson Coleman,DEM,NJ,Incumbent,Won-General,1100670.35,12
U.S. Representative,Christopher Smith,REP,NJ,Incumbent,Won-General,724754.06,4
U.S. Representative,Albio Sires,DEM,NJ,Incumbent,Won-General,632299.52,8
U.S. Representative,Donald Payne Jr.,DEM,NJ,Incumbent,Won-General,535257.13,10
U.S. Representative,Peter Jacob,DEM,NJ,Challenger,Lost-General,320853.43,7
U.S. Representative,Lorna Phillipson,DEM,NJ,Challenger,Lost-General,250533.65,4
U.S. Representative,Bob Patterson,REP,NJ,Challenger,Lost-General,221434.33,1
State Representative,Robert Karabinchak,DEM,NJ,Open,Won-General,145546.25,18
U.S. Representative,David Cole,DEM,NJ,Challenger,Lost-General,127678.19,2
State Senator,Patrick Diegnan Jr.,DEM,NJ,Open,Won-General,111904.87,18
U.S. Representative,Hector Castillo,REP,NJ,Challenger,Lost-General,100650.6,9
U.S. Representative,Brent Sonnek-Schmelz,REP,NJ,Challenger,Lost-General,75784.4,6
U.S. Representative,Scot John Tomaszewski,SOC,NJ,Challenger,Lost-General,9992.77,1
U.S. Representative,Agha Khan,REP,NJ,Challenger,Lost-General,5910.0,8
U.S. Representative,Steven Uccio,REP,NJ,Challenger,Lost-General,5624.95,12
U.S. Representative,Frederick John Lavergne,DEM,NJ,Challenger,Lost-General,600.0,3
U.S. Representative,James Keenan,MAKE GOVERNMENT WORK,NJ,Challenger,Lost-General,202.48,2
U.S. Representative,David Pinckney,REP,NJ,Challenger,Lost-General,0.0,10
U.S. Representative,Joseph Wenzel,DEM,NJ,Challenger,Lost-General,0.0,11
U.S. Representative,Mike Berman,AMERICAN INDEPENDENT,NJ,Challenger,Lost-General,0.0,1
U.S. Representative,William Sihr IV,LIB,NJ,Challenger,Lost-General,0.0,1
U.S. Representative,Eric Beechwood,PEOPLES INDEPENDENT PROGRESSIVE,NJ,Challenger,Lost-General,0.0,2
U.S. Representative,Steven Fenichel,REPRESENTING THE 99%,NJ,Challenger,Lost-General,0.0,2
U.S. Representative,Gabriel Brian Franco,FOR POLITICAL REVOLUTION,NJ,Challenger,Lost-General,0.0,2
U.S. Representative,John Ordille,LIB,NJ,Challenger,Lost-General,0.0,2
U.S. Representative,Lawrence Berlinski Jr.,CON,NJ,Challenger,Lost-General,0.0,3
U.S. Representative,Jeremy Marcus,LIB,NJ,Challenger,Lost-General,0.0,4
U.S. Representative,Hank Schroeder,ECONOMIC GROWTH,NJ,Challenger,Lost-General,0.0,4
U.S. Representative,Claudio Belusic,LIB,NJ,Challenger,Lost-General,0.0,5
U.S. Representative,Rajit Malliah,GRN,NJ,Challenger,Lost-General,0.0,6
U.S. Representative,Judith Shamy,LIB,NJ,Challenger,Lost-General,0.0,6
U.S. Representative,Arthur Haussmann Jr.,CONSERVATIVE,NJ,Challenger,Lost-General,0.0,7
U.S. Representative,Dan Oneill,LIB,NJ,Challenger,Lost-General,0.0,7
U.S. Representative,Dan Delaney,LIB,NJ,Challenger,Lost-General,0.0,8
U.S. Representative,Pablo Olivera,WAKE UP AMERICA,NJ,Challenger,Lost-General,0.0,8
U.S. Representative,Jeffrey Boss,NSA DID 911,NJ,Challenger,Lost-General,0.0,9
U.S. Representative,Diego Rivera,LIB,NJ,Challenger,Lost-General,0.0,9
U.S. Representative,Aaron Fraser,NEW BEGINNINGS,NJ,Challenger,Lost-General,0.0,10
U.S. Representative,Joanne Miller,WOMEN OF POWER,NJ,Challenger,Lost-General,0.0,10
U.S. Representative,Thomas Depasquale,FINANCIAL INDEPENDENCE,NJ,Challenger,Lost-General,0.0,11
U.S. Representative,Jeff Hetrick,LIB,NJ,Challenger,Lost-General,0.0,11
U.S. Representative,Michael Bollentin,WE THE PEOPLE,NJ,Challenger,Lost-General,0.0,12
U.S. Representative,Thomas Fitzpatrick,LIB,NJ,Challenger,Lost-General,0.0,12
U.S. Representative,Robert Edward Forchion Jr.,LEGALIZE MARIJUANA,NJ,Challenger,Lost-General,0.0,12
U.S. Representative,Robert Shapiro,TEDDY ROOSEVELT PROGRESSIVE,NJ,Challenger,Lost-General,0.0,12
U.S. Representative,Steven Welzer,GRN,NJ,Challenger,Lost-General,0.0,12
State Senator,Roger Daley,REP,NJ,Open,Lost-General,0.0,18
State Representative,Camille Ferraro Clark,REP,NJ,Open,Lost-General,0.0,18
State Representative,Blonnie Watson,DEM,NJ,Open,Won-General,0.0,29
State Representative,Ronda Morrison,REP,NJ,Open,Lost-General,0.0,29
