office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Charles Schumer,DEM,NY,Incumbent,Won-General,22962539.66,nan
U.S. Representative,Zephyr Teachout,DEM,NY,Open,Lost-General,5019216.47,19
U.S. Representative,Lee Michael Zeldin,REP,NY,Incumbent,Won-General,4384914.65,1
U.S. Representative,Anna Throne-Holst,DEM,NY,Challenger,Lost-General,3873333.99,1
U.S. Representative,Sean Patrick Maloney,DEM,NY,Incumbent,Won-General,3576599.84,18
State Senator,Todd Kaminsky,DEM,NY,Incumbent,Won-General,3195590.86,9
U.S. Representative,Elise Stefanik,REP,NY,Incumbent,Won-General,3132887.51,21
U.S. Representative,Thomas Reed II,REP,NY,Incumbent,Won-General,3132767.22,23
U.S. Representative,Joseph Crowley,DEM,NY,Incumbent,Won-General,3075794.94,14
U.S. Representative,John Faso,REP,NY,Open,Won-General,3046647.34,19
U.S. Representative,Martin Babinec,REFORM,NY,Open,Lost-General,3012263.57,22
U.S. Representative,John Katko,REP,NY,Incumbent,Won-General,2722528.51,24
U.S. Representative,Thomas Suozzi,DEM,NY,Open,Won-General,2392183.44,3
U.S. Representative,Kathleen Rice,DEM,NY,Incumbent,Won-General,2081961.79,4
State Senator,Christopher McGrath,REP,NY,Challenger,Lost-General,2036551.62,9
State Senator,Jeffrey Klein,DEM,NY,Incumbent,Won-General,1749652.02,34
U.S. Representative,Nita Lowey,DEM,NY,Incumbent,Won-General,1705151.84,17
U.S. Representative,Eliot Engel,DEM,NY,Incumbent,Won-General,1686701.82,16
U.S. Representative,Carolyn Maloney,DEM,NY,Incumbent,Won-General,1683424.52,12
U.S. Representative,John Plumb,DEM,NY,Challenger,Lost-General,1631822.58,23
U.S. Representative,Jerrold Nadler,DEM,NY,Incumbent,Won-General,1618266.8,10
U.S. Representative,Kim Myers,DEM,NY,Open,Lost-General,1609867.69,22
State Senator,Adam Haber,DEM,NY,Open,Lost-General,1530025.32,7
U.S. Representative,Colleen Deacon,DEM,NY,Challenger,Lost-General,1476361.81,24
U.S. Representative,Louise Slaughter,DEM,NY,Incumbent,Won-General,1447291.41,25
State Senator,Christopher Jacobs,REP,NY,Open,Won-General,1429012.63,60
U.S. Representative,Hakeem Jeffries,DEM,NY,Incumbent,Won-General,1323781.73,8
State Senator,Elaine Phillips,REP,NY,Open,Won-General,1285558.02,7
State Senator,John Flanagan Jr.,REP,NY,Incumbent,Won-General,1273384.22,2
U.S. Representative,Mike Derrick,DEM,NY,Challenger,Lost-General,1247415.48,21
State Senator,George Amedore Jr.,REP,NY,Incumbent,Won-General,1170896.69,46
U.S. Representative,Paul David Tonko,DEM,NY,Incumbent,Won-General,1151588.73,20
U.S. Representative,Grace Meng,DEM,NY,Incumbent,Won-General,1097516.82,6
U.S. Representative,Peter King,REP,NY,Incumbent,Won-General,1046442.0,2
State Representative,Carl Heastie,DEM,NY,Incumbent,Won-General,1012337.66,83
U.S. Representative,Claudia Tenney,REP,NY,Open,Won-General,992451.05,22
U.S. Representative,Gregory Meeks,DEM,NY,Incumbent,Won-General,987897.38,5
State Senator,Susan Serino,REP,NY,Incumbent,Won-General,979338.07,41
State Senator,William Larkin Jr.,REP,NY,Incumbent,Won-General,960981.0,39
State Senator,Terrence Murphy,REP,NY,Incumbent,Won-General,947695.49,40
State Senator,Martin Golden,REP,NY,Incumbent,Won-General,933864.93,22
State Senator,Julia Powers Killian,REP,NY,Challenger,Lost-General,897751.66,37
State Senator,James Gaughran,DEM,NY,Challenger,Lost-General,897134.3,5
U.S. Representative,Jack Martins,REP,NY,Open,Lost-General,851812.7,3
U.S. Representative,Daniel Donovan Jr.,REP,NY,Incumbent,Won-General,817364.15,11
U.S. Representative,Adriano Espaillat,DEM,NY,Open,Won-General,805133.03,13
U.S. Representative,Brian Higgins,DEM,NY,Incumbent,Won-General,791288.53,26
U.S. Representative,Nydia Velazquez,DEM,NY,Incumbent,Won-General,775409.44,7
State Representative,Joseph Morelle,DEM,NY,Incumbent,Won-General,756392.27,136
State Senator,George Latimer,DEM,NY,Incumbent,Won-General,751554.35,37
State Representative,John Ceretto,DEM,NY,Incumbent,Lost-General,701862.91,145
U.S. Representative,Yvette Clarke,DEM,NY,Incumbent,Won-General,694470.52,9
State Senator,Kemp Hannon,REP,NY,Incumbent,Won-General,677206.12,6
U.S. Representative,Christopher Collins,REP,NY,Incumbent,Won-General,666860.84,27
State Senator,Leslie Danks Burke,DEM,NY,Challenger,Lost-General,664093.17,58
State Senator,Andrea Stewart-Cousins,DEM,NY,Incumbent,Won-General,659911.0,35
State Senator,Timothy Kennedy,DEM,NY,Incumbent,Won-General,642567.0,63
State Senator,Carl Marcellino,REP,NY,Incumbent,Won-General,601746.41,5
State Senator,Catharine Young,REP,NY,Incumbent,Won-General,550256.8,57
