office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Richard Craig Shelby,REP,AL,Incumbent,Won-General,4225124.88,nan
U.S. Representative,Terri Sewell,DEM,AL,Incumbent,Won-General,1617786.99,7
U.S. Representative,Martha Roby,REP,AL,Incumbent,Won-General,1499224.29,2
U.S. Representative,Robert Aderholt,REP,AL,Incumbent,Won-General,1451475.04,4
U.S. Representative,Bradley Byrne,REP,AL,Incumbent,Won-General,1380206.05,1
U.S. Representative,Sean McGary,REP,AL,Incumbent,Won-General,1225221.46,6
U.S. Representative,Mike Rogers,REP,AL,Incumbent,Won-General,1129327.0,3
U.S. Representative,Mo Brooks,REP,AL,Incumbent,Won-General,468640.21,5
Public Service Commissioner-President,Twinkle Cavanaugh,REP,AL,Incumbent,Won-General,259523.0,nan
Board Of Education District 001,Matthew Brown,REP,AL,Incumbent,Lost-Primary Runoff,211812.84,nan
Supreme Court-Parker Seat,Tom Parker,REP,AL,Incumbent,Won-General,209170.0,nan
State Representative,Danny Crawford,REP,AL,Open,Won-General,150846.05,5
Board Of Education District 007,Jeff Newman,REP,AL,Incumbent,Won-General,147545.61,nan
State Representative,Joe Lovvorn,REP,AL,Open,Default Winner-General,118862.85,79
State Representative,Chris Seibert,REP,AL,Open,Lost-Primary Runoff,103957.83,5
U.S. Representative,David Jeremy Putman,DEM,AL,Challenger,Lost-General,84645.0,6
State Representative,Chris Blackshear,REP,AL,Open,Default Winner-General,80870.0,80
U.S. Representative,Will Boyd Jr.,DEM,AL,Challenger,Lost-General,61291.93,5
Board Of Education District 003,Stephanie Bell,REP,AL,Incumbent,Won-General,36953.35,nan
U.S. Senator,Ron Crumpton,DEM,AL,Challenger,Lost-General,35283.95,nan
Supreme Court-Bolin Seat,Michael Bolin,REP,AL,Incumbent,Won-General,29100.0,nan
Board Of Education District 001,Jackie Ziegler,REP,AL,Open,Won-General,25236.1,nan
Supreme Court-Wise Seat,Kelli Wise,REP,AL,Incumbent,Won-General,18600.0,nan
State Representative,Henry White,DEM,AL,Open,Lost-General,10789.76,5
U.S. Representative,Jesse Smith,DEM,AL,Challenger,Lost-General,9810.32,3
Board Of Education District 005,Ella Bell,DEM,AL,Incumbent,Won-General,6835.0,nan
U.S. Representative,Nathan Mathis,DEM,AL,Challenger,Lost-General,0.0,2
Board Of Education District 001,Ron Davis,DEM,AL,Open,Withdrew-General,0.0,nan
Board Of Education District 003,Jarralyne Agee,DEM,AL,Challenger,Lost-General,0.0,nan
Board Of Education District 007,Jim Bonner,REP,AL,Challenger,Lost-Primary Runoff,0.0,nan
