office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Kelly Ayotte,REP,NH,Incumbent,Lost-General,18985599.88,nan
U.S. Senator,Margaret Wood Hassan,DEM,NH,Challenger,Won-General,14754198.08,nan
U.S. Representative,Ann McLane Kuster,DEM,NH,Incumbent,Won-General,3161566.62,2
Governor,Colin Van Ostern,DEM,NH,Open,Lost-General,1609364.96,nan
U.S. Representative,Carol Shea-Porter,DEM,NH,Challenger,Won-General,1511529.83,1
U.S. Representative,Shawn Patrick Oconnor,IND,NH,Challenger,Lost-General,1505971.43,1
U.S. Representative,Frank Guinta,REP,NH,Incumbent,Lost-General,1487005.72,1
Governor,Christopher Sununu,REP,NH,Open,Won-General,1131401.18,nan
Executive Councilor-005,Daniel Weeks,DEM,NH,Open,Lost-General,261380.08,nan
State Senator,Charles Morse,REP,NH,Incumbent,Won-General,217856.0,22
Executive Councilor-004,Christopher Pappas,DEM,NH,Incumbent,Won-General,181858.09,nan
State Senator,Donna Soucy,DEM,NH,Incumbent,Won-General,159108.19,18
State Senator,Jeb Bradley,REP,NH,Incumbent,Won-General,151703.05,3
State Senator,Jeffrey Woodburn,DEM,NH,Incumbent,Won-General,147781.0,1
State Senator,Lee Nyquist,DEM,NH,Challenger,Lost-General,140274.52,9
State Senator,John Burwell Garvey,DEM,NH,Open,Lost-General,137131.0,8
State Senator,Thomas Sherman,DEM,NH,Open,Lost-General,135923.0,24
State Senator,Lou Dallesandro,DEM,NH,Open,Won-General,123221.72,20
State Senator,Andrew Hosmer,DEM,NH,Incumbent,Lost-General,113769.0,7
State Senator,Ruth Ward,REP,NH,Open,Won-General,105237.74,8
Executive Councilor,Michael Cryans,DEM,NH,Challenger,Lost-General,103238.85,nan
Executive Councilor-003,Elizabeth Roth,DEM,NH,Open,Lost-General,102219.85,nan
State Senator,Margaret Gilmour,DEM,NH,Challenger,Lost-General,97792.05,12
State Senator,Daniel Feltes,DEM,NH,Incumbent,Won-General,91455.36,15
State Senator,Andy Sanborn,REP,NH,Incumbent,Won-General,90745.0,9
Executive Councilor-002,Andru Volinsky,DEM,NH,Open,Won-General,90093.93,nan
State Senator,Daniel Innis,REP,NH,Open,Won-General,88779.0,24
U.S. Representative,James Lawrence,REP,NH,Challenger,Lost-General,86591.61,2
State Senator,David Watters,DEM,NH,Incumbent,Won-General,76488.0,4
State Senator,Joseph Casey,DEM,NH,Open,Lost-General,73094.46,6
State Senator,Alexis Simpson,DEM,NH,Open,Lost-General,70825.0,23
State Senator,Charles Chandler,DEM,NH,Open,Lost-General,70386.0,2
State Senator,Martha Fuller Clark,DEM,NH,Open,Won-General,65693.97,21
State Senator,Jay Kahn,DEM,NH,Open,Won-General,62131.4,10
State Senator,Scott McGilvray,DEM,NH,Open,Won-General,61155.5,16
State Senator,Sharon Carson,REP,NH,Incumbent,Won-General,53700.0,14
State Senator,Kevin Avard,REP,NH,Incumbent,Won-General,52245.0,12
State Representative,Shawn Jasper,REP,NH,Incumbent,Won-General,51538.2,37
Executive Councilor-003,Russell Prescott,REP,NH,Open,Won-General,45445.0,nan
State Senator,Dorothy McPhaul,REP,NH,Challenger,Lost-General,43798.38,1
State Senator,Bette Lasky,DEM,NH,Incumbent,Won-General,43330.0,13
State Senator,Joe Duarte,REP,NH,Open,Lost-General,42365.0,16
State Senator,Martha Hennessey,DEM,NH,Open,Won-General,39770.0,5
State Senator,Regina Birdsell,REP,NH,Incumbent,Won-General,37880.0,19
State Senator,Gary Daniels,REP,NH,Incumbent,Won-General,36070.0,11
State Senator,John Matthew Reagan,REP,NH,Incumbent,Won-General,34260.0,17
State Senator,Bob Giuda,REP,NH,Open,Won-General,28204.29,2
Executive Councilor,Joseph Kenney,REP,NH,Incumbent,Won-General,26480.0,nan
State Senator,James Gray,REP,NH,Open,Won-General,26435.91,6
State Senator,William Gannon,REP,NH,Open,Won-General,21499.0,23
State Representative,Gene Chandler,REP,NH,Incumbent,Won-General,19907.49,1
State Senator,Harold French,REP,NH,Challenger,Won-General,18015.17,7
Executive Councilor-004,Joseph Kelly Levasseur,REP,NH,Challenger,Lost-General,16325.0,nan
Executive Councilor-005,David Wheeler,REP,NH,Open,Won-General,16160.0,nan
State Representative,Laurie Sanborn,REP,NH,Incumbent,Won-General,14010.7,41
State Senator,Kristi St Laurent,DEM,NH,Challenger,Lost-General,12500.0,19
State Representative,Richard Hinch,REP,NH,Challenger,Won-General,11890.0,21
State Representative,Mark Pearson,REP,NH,Open,Won-General,10551.7,34
State Representative,Dan Hynes,REP,NH,Challenger,Won-General,10300.61,21
State Representative,Mark Mackenzie,DEM,NH,Challenger,Won-General,9537.78,17
State Senator,Bill Oconnor,REPUBLICAN WRITEIN,NH,Challenger,Lost-General,9235.0,4
State Representative,Wesley Golomb,DEM,NH,Challenger,Lost-General,8611.0,2
State Representative,Norman Silber,REP,NH,Challenger,Won-General,8501.86,2
State Representative,Linda Tanner,DEM,NH,Open,Won-General,8271.0,9
State Representative,Kate Murray,DEM,NH,Open,Won-General,8270.0,24
State Representative,Sherman Packard,REP,NH,Incumbent,Won-General,7515.0,5
State Representative,Janet Stevens,REP,NH,Open,Lost-General,7230.16,24
State Representative,Cindy Rosenwald,DEM,NH,Incumbent,Won-General,7190.0,30
State Representative,Bart Fromuth,REP,NH,Incumbent,Won-General,6975.0,7
State Representative,Joseph Hoell,REP,NH,Incumbent,Won-General,6745.0,23
State Representative,Shannon Chandley,DEM,NH,Challenger,Won-General,6454.84,22
State Representative,Yvonne Dean-Bailey,REP,NH,Incumbent,Won-General,6284.0,32
State Representative,Steve Negron,REP,NH,Challenger,Won-General,6185.0,32
State Senator,Carla Gericke,REP,NH,Open,Lost-General,6149.35,20
State Senator,Ross Terrio,REP,NH,Challenger,Lost-General,5966.65,18
State Representative,Joelle Martin,DEM,NH,Incumbent,Won-General,5770.0,23
State Representative,Katherine Rogers,DEM,NH,Incumbent,Won-General,5748.02,28
State Senator,Tammy Marie Siekmann,DEM,NH,Challenger,Lost-General,5720.0,14
State Representative,Kat McGhee,DEM,NH,Challenger,Lost-General,5435.09,40
State Representative,Liz Merry,DEM,NH,Challenger,Lost-General,5411.41,3
Executive Councilor-002,Sam Cataldo,REP,NH,Open,Lost-General,5050.0,nan
State Representative,Richard Ames,DEM,NH,Incumbent,Won-General,4890.0,9
State Representative,Howard Moffett,DEM,NH,Incumbent,Won-General,4821.34,9
State Representative,Mindi Messmer,DEM,NH,Open,Won-General,4758.72,24
State Representative,Bonnie Wright,DEM,NH,Challenger,Lost-General,4690.33,8
State Representative,Mel Myler,DEM,NH,Incumbent,Won-General,4677.0,10
State Representative,Mary Beth Walz,DEM,NH,Challenger,Won-General,4482.0,23
State Representative,Jim Kofalt,REP,NH,Challenger,Lost-General,4360.0,38
State Representative,Dennis Malloy,DEM,NH,Open,Won-General,4240.0,23
State Representative,Latha Mangipudi,DEM,NH,Incumbent,Won-General,4183.34,35
State Representative,Rachael Booth,DEM,NH,Open,Lost-General,4140.0,15
State Representative,Lisa Dimartino,DEM,NH,Challenger,Lost-General,4061.44,2
State Representative,John Cloutier,DEM,NH,Incumbent,Won-General,3985.0,10
State Representative,Suzanne Harvey,DEM,NH,Incumbent,Won-General,3829.24,29
