office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Joseph Kennedy III,DEM,MA,Incumbent,Won-General,3153218.92,4
U.S. Representative,Seth Moulton,DEM,MA,Incumbent,Won-General,3139493.8,6
U.S. Representative,Richard Neal,DEM,MA,Incumbent,Won-General,1844928.13,1
U.S. Representative,Katherine Clark,DEM,MA,Incumbent,Won-General,1335390.0,5
U.S. Representative,Stephen Lynch,DEM,MA,Incumbent,Won-General,1214634.66,8
U.S. Representative,Nicola Tsongas,DEM,MA,Incumbent,Won-General,1203836.18,3
U.S. Representative,William Richard Keating,DEM,MA,Incumbent,Won-General,1200963.24,9
Representative Nineteenth Suffolk,Robert Deleo,DEM,MA,Incumbent,Won-General,1118985.89,nan
U.S. Representative,James McGovern,DEM,MA,Incumbent,Won-General,929994.34,2
"Senator Hampshire, Franklin And Worcester",Stanley Rosenberg,DEM,MA,Incumbent,Won-General,868441.91,nan
U.S. Representative,Michael Capuano,DEM,MA,Incumbent,Won-General,750371.15,7
Senator First Hampden And Hampshire,Eric Philip Lesser,DEM,MA,Incumbent,Won-General,443751.67,nan
Representative Third Essex,Brian Dempsey,DEM,MA,Incumbent,Won-General,407907.34,nan
Representative Third Suffolk,Aaron Michlewitz,DEM,MA,Incumbent,Won-General,395490.2,nan
"Senator Norfolk, Bristol And Plymouth",Walter Timilty,DEM,MA,Incumbent,Won-General,371713.63,nan
Senator Second Middlesex And Norfolk,Karen Spilka,DEM,MA,Incumbent,Won-General,357864.04,nan
Representative Fourth Suffolk,Nick Collins,DEM,MA,Incumbent,Won-General,334565.75,nan
Senator Cape And Islands,Julian Andre Cyr,DEM,MA,Open,Won-General,313846.67,nan
U.S. Representative,Mark Alliegro,REP,MA,Challenger,Lost-General,270954.96,9
Senator First Suffolk And Middlesex,Joseph Boncore,DEM,MA,Incumbent,Won-General,252702.91,nan
Senator Plymouth And Norfolk,Patrick Michael Oconnor,REP,MA,Incumbent,Won-General,226554.81,nan
Senator Cape And Islands,Anthony Edward Schiavi,REP,MA,Open,Lost-General,224091.43,nan
Representative Eighth Suffolk,Jay Livingstone,DEM,MA,Incumbent,Won-General,224032.75,nan
Senator Second Essex And Middlesex,Barbara Litalien,DEM,MA,Incumbent,Won-General,208866.19,nan
Senator First Bristol And Plymouth,Michael Rodrigues,DEM,MA,Incumbent,Won-General,207477.37,nan
Representative Fourth Plymouth,James Cantwell,DEM,MA,Incumbent,Won-General,203422.61,nan
Executive Councilor District 008,Mary Hurley,DEM,MA,Open,Won-General,180972.22,nan
Senator First Plymouth And Bristol,Marc Richard Pacheco,DEM,MA,Incumbent,Won-General,171258.44,nan
Representative Third Bristol,Shaunna Oconnell,REP,MA,Incumbent,Won-General,169143.82,nan
Senator Second Worcester,Michael Moore,DEM,MA,Incumbent,Won-General,164443.94,nan
Senator First Essex And Middlesex,Bruce Tarr,REP,MA,Incumbent,Won-General,162802.46,nan
Senator Middlesex,Salvatore Didomenico,DEM,MA,Incumbent,Won-General,161961.69,nan
Representative Eighteenth Suffolk,Michael Moran,DEM,MA,Incumbent,Won-General,161604.69,nan
Senator Worcester And Norfolk,Ryan Fattman,REP,MA,Incumbent,Won-General,159818.69,nan
Representative Third Norfolk,Ronald Mariano,DEM,MA,Incumbent,Won-General,158250.0,nan
Representative Third Plymouth,Joan Meschino,DEM,MA,Open,Won-General,153029.84,nan
Senator Second Middlesex,Patricia Jehlen,DEM,MA,Incumbent,Won-General,150054.15,nan
Representative First Essex,James Kelcourse,REP,MA,Incumbent,Won-General,149778.18,nan
Representative Thirty-First Middlesex,Michael Day,DEM,MA,Incumbent,Won-General,148707.65,nan
Representative Sixteenth Middlesex,Thomas Golden Jr.,DEM,MA,Incumbent,Won-General,147914.93,nan
Executive Councilor District 002,Bradford Williams,REP,MA,Challenger,Lost-General,141291.19,nan
Representative Eleventh Plymouth,Claire Cronin,DEM,MA,Incumbent,Won-General,140306.64,nan
"Senator Berkshire, Hampshire, Franklin And Hampden",Adam Hinds,DEM,MA,Open,Won-General,135462.84,nan
Representative Twelfth Worcester,Harold Naughton Jr.,DEM,MA,Incumbent,Won-General,129265.22,nan
Representative Thirty-Fifth Middlesex,Paul Donato,DEM,MA,Incumbent,Won-General,128547.48,nan
Representative Thirty-First Middlesex,Caroline Colarusso,REP,MA,Challenger,Lost-General,127288.98,nan
Representative Second Barnstable,William Crocker Jr.,REP,MA,Open,Won-General,126419.15,nan
Senator Fifth Middlesex,Jason Lewis,DEM,MA,Incumbent,Won-General,123167.07,nan
Senator First Suffolk,Linda Dorcena Forry,DEM,MA,Incumbent,Won-General,122112.27,nan
Representative Twentieth Middlesex,Bradley Jones Jr.,REP,MA,Incumbent,Won-General,122084.3,nan
Senator First Worcester,Harriette Chandler,DEM,MA,Incumbent,Won-General,121999.15,nan
Representative Seventeenth Middlesex,David Nangle,DEM,MA,Incumbent,Won-General,121600.0,nan
Representative Fifteenth Suffolk,Jeffrey Sanchez,DEM,MA,Incumbent,Won-General,120881.0,nan
"Senator Worcester, Hampden, Hampshire And Middlesex",James Ehrhard,REP,MA,Challenger,Lost-General,120021.38,nan
Representative Fourth Bristol,Steven Howitt,REP,MA,Incumbent,Won-General,118121.76,nan
Senator Worcester And Middlesex,Jennifer Flanagan,DEM,MA,Incumbent,Won-General,116027.2,nan
