office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,James Paul Lankford,REP,OK,Incumbent,Won-General,2808193.34,nan
U.S. Representative,Tom Cole,REP,OK,Incumbent,Won-General,1810364.38,4
U.S. Representative,Markwayne Mullin,REP,OK,Incumbent,Won-General,1566285.82,2
U.S. Representative,Frank Lucas,REP,OK,Incumbent,Won-General,1184969.14,3
U.S. Representative,Jim Bridenstine,REP,OK,Incumbent,Default Winner-General,911175.9,1
U.S. Representative,Steven Dane Russell,REP,OK,Incumbent,Won-General,868387.45,5
Corporation Commissioner,Dana Murphy,REP,OK,Incumbent,Default Winner-General,670769.55,nan
State Representative,Mike Sanders,REP,OK,Incumbent,Default Winner-General,285228.7,59
State Representative,Scott Michael Inman,DEM,OK,Incumbent,Won-General,256779.62,94
State Senator,Greg Treat,REP,OK,Incumbent,Won-General,256056.27,47
State Senator,Adam Pugh,REP,OK,Open,Won-General,250390.89,41
State Senator,Dan Newberry,REP,OK,Incumbent,Won-General,248389.4,37
State Senator,Greg McCortney,REP,OK,Open,Won-General,244286.0,13
State Senator,John Waldron,DEM,OK,Open,Lost-General,237350.57,39
State Senator,Dave Rader,REP,OK,Open,Won-General,229121.21,39
State Senator,Robert Standridge,REP,OK,Incumbent,Won-General,221504.87,15
State Representative,Randy McDaniel,REP,OK,Incumbent,Default Winner-General,219027.55,83
State Representative,Cyndi Munson,DEM,OK,Incumbent,Won-General,210937.37,85
State Senator,Lloyd Snow,DEM,OK,Challenger,Lost-General,200269.12,37
State Representative,Charles McCall,REP,OK,Incumbent,Default Winner-General,191596.48,22
State Senator,Jet McCoy,REP,OK,Open,Lost-Primary Runoff,182464.47,13
State Representative,Leslie Osborn,REP,OK,Incumbent,Won-General,180618.52,47
State Representative,Chris Kannady,REP,OK,Incumbent,Won-General,166524.63,91
State Representative,Tom Stites,DEM,OK,Challenger,Lost-General,162907.0,2
State Representative,Scott William McEachin,REP,OK,Open,Won-General,159859.92,67
State Representative,Terry Odonnell,REP,OK,Incumbent,Won-General,157469.79,23
State Representative,Kevin Calvey,REP,OK,Incumbent,Won-General,156386.27,82
State Representative,Bruce Lee Smith,REP,OK,Open,Lost-General,155826.26,87
State Representative,Jon Echols,REP,OK,Incumbent,Default Winner-General,155821.82,90
State Senator,Ross Vanhooser,REP,OK,Open,Lost-Primary Runoff,150769.65,19
State Representative,Bobby Cleveland,REP,OK,Incumbent,Won-General,137630.65,20
State Senator,Lonnie Paxton,REP,OK,Open,Won-General,135703.28,23
State Representative,Katie Henke,REP,OK,Incumbent,Won-General,134795.19,71
State Senator,Julie Daniels,REP,OK,Open,Won-General,130937.37,29
State Representative,Collin Walke,DEM,OK,Open,Won-General,130451.32,87
State Senator,Roland Pederson,REP,OK,Open,Won-General,126877.3,19
State Senator,Lisa Mitchell Kramer,REP,OK,Open,Lost-Primary Runoff,126459.89,25
State Senator,Larry Boggs,REP,OK,Incumbent,Won-General,124999.22,7
State Representative,Kevin Wallace,REP,OK,Incumbent,Won-General,122463.24,32
State Senator,John Myers,DEM,OK,Open,Lost-General,121828.24,1
State Representative,William Casey Murdock,REP,OK,Incumbent,Won-General,119302.08,61
