office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Johnny Isakson,REP,GA,Incumbent,Won-General,9536838.16,nan
U.S. Senator,James Barksdale,DEM,GA,Challenger,Lost-General,3898458.75,nan
U.S. Representative,Thomas Edmunds Price,REP,GA,Incumbent,Won-General,2442158.34,6
U.S. Representative,John Thomas Graves Jr.,REP,GA,Incumbent,Won-General,1367575.31,14
U.S. Representative,Anderson Ferguson IV,REP,GA,Open,Won-General,1269795.34,3
U.S. Representative,Douglas Collins,REP,GA,Incumbent,Won-General,1235958.63,9
U.S. Representative,David Scott,DEM,GA,Incumbent,Won-General,1234068.16,13
U.S. Representative,Richard Allen,REP,GA,Incumbent,Won-General,1173071.42,12
U.S. Representative,Sanford Bishop Jr.,DEM,GA,Incumbent,Won-General,1112689.2,2
U.S. Representative,John Lewis,DEM,GA,Incumbent,Won-General,1088172.31,5
U.S. Representative,Earl Leroy Carter,REP,GA,Incumbent,Won-General,1019538.03,1
U.S. Representative,James Austin Scott,REP,GA,Incumbent,Won-General,998248.61,8
U.S. Representative,Barry Loudermilk,REP,GA,Incumbent,Won-General,835025.17,11
State Representative,David Ralston,REP,GA,Incumbent,Won-General,829094.8,7
U.S. Representative,William Robert Woodall,REP,GA,Incumbent,Won-General,662353.7,7
State Senator,Jeff Mullis,REP,GA,Incumbent,Won-General,553217.97,53
State Senator,David Shafer,REP,GA,Incumbent,Won-General,508500.0,48
U.S. Representative,Mike Crane,REP,GA,Open,Lost-Primary Runoff,506140.05,3
U.S. Representative,Henry Johnson,DEM,GA,Incumbent,Won-General,505495.39,4
U.S. Representative,Jody Brownlow Hice,REP,GA,Incumbent,Won-General,502932.07,10
State Representative,Stacey Yvonne Abrams,DEM,GA,Incumbent,Won-General,432718.94,89
State Representative,Jon Burns,REP,GA,Incumbent,Won-General,429307.43,159
State Senator,Cecil Terrell Miller,REP,GA,Incumbent,Won-General,416949.78,49
State Senator,Brandon Beach,REP,GA,Incumbent,Won-General,404074.66,21
State Senator,William Cowsert,REP,GA,Incumbent,Won-General,357975.15,46
