office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Robert Portman,REP,OH,Incumbent,Won-General,25754894.95,nan
U.S. Senator,Ted Strickland,DEM,OH,Challenger,Lost-General,11091746.11,nan
U.S. Representative,Patrick Tiberi,REP,OH,Incumbent,Won-General,4559908.72,12
U.S. Representative,Steven Stivers,REP,OH,Incumbent,Won-General,2990657.6,15
U.S. Representative,James Renacci,REP,OH,Incumbent,Won-General,2114323.42,16
U.S. Representative,David Joyce,REP,OH,Incumbent,Won-General,2088215.84,14
State Senator,Larry Obhof,REP,OH,Incumbent,Won-General,2066917.66,22
State Senator,Stephanie Kunze,REP,OH,Open,Won-General,2038844.98,16
State Representative,Clifford Rosenberger,REP,OH,Incumbent,Won-General,1752289.46,91
U.S. Representative,Bill Johnson,REP,OH,Incumbent,Won-General,1683507.85,6
State Senator,Matthew Dolan,REP,OH,Open,Won-General,1593256.51,24
State Senator,Lou Gentile,DEM,OH,Incumbent,Lost-General,1287832.75,30
U.S. Representative,Joyce Beatty,DEM,OH,Incumbent,Won-General,1168810.86,3
Supreme Court-Open Seat 2,Pat Dewine,IND,OH,Open,Won-General,1144633.83,nan
U.S. Representative,Brad Wenstrup,REP,OH,Incumbent,Won-General,1139362.44,2
State Representative,Keith Faber,REP,OH,Open,Won-General,1075664.68,84
U.S. Representative,Robert Latta,REP,OH,Incumbent,Won-General,1063838.46,5
U.S. Representative,Mike Turner,REP,OH,Incumbent,Won-General,1055936.21,10
State Representative,Thomas Patton,REP,OH,Open,Won-General,1034984.98,7
U.S. Representative,Timothy Ryan,DEM,OH,Incumbent,Won-General,1023361.22,13
U.S. Representative,Steven Chabot,REP,OH,Incumbent,Won-General,1014888.98,1
U.S. Representative,Warren Davidson,REP,OH,Open,Won-General,970166.5,8
Supreme Court-Open Seat 1,Pat Fischer,IND,OH,Open,Won-General,963206.45,nan
State Senator,Randall Gardner,REP,OH,Incumbent,Won-General,944104.72,2
U.S. Representative,Robert Brian Gibbs,REP,OH,Incumbent,Won-General,899216.71,7
U.S. Representative,Marcy Kaptur,DEM,OH,Incumbent,Won-General,897036.85,9
State Representative,Ryan Smith,REP,OH,Incumbent,Won-General,831438.47,93
State Senator,John Eklund,REP,OH,Incumbent,Won-General,826475.87,18
State Representative,Jonathan Dever,REP,OH,Incumbent,Won-General,772460.67,28
State Senator,Matt Huffman,REP,OH,Open,Won-General,758924.61,12
State Senator,Frank Hoagland,REP,OH,Challenger,Won-General,750959.73,30
U.S. Representative,James Jordan,REP,OH,Incumbent,Won-General,730579.37,4
State Representative,Dave Greenspan,REP,OH,Open,Won-General,717433.01,16
U.S. Representative,Marcia Fudge,DEM,OH,Incumbent,Won-General,712273.12,11
State Representative,Laura Lanese,REP,OH,Open,Won-General,678823.25,23
State Representative,Steven Arndt,REP,OH,Incumbent,Won-General,655897.84,89
State Representative,Jim Hughes,REP,OH,Open,Won-General,624414.28,24
State Senator,William Coley,REP,OH,Incumbent,Won-General,578690.71,4
State Representative,Nathan Manning,REP,OH,Incumbent,Won-General,572625.86,55
State Representative,Tommy Greene,DEM,OH,Open,Lost-General,553689.26,16
State Senator,Dave Burke,REP,OH,Incumbent,Won-General,533554.04,26
State Senator,Peggy Lehner,REP,OH,Incumbent,Won-General,532665.27,6
State Senator,Troy Balderson,REP,OH,Incumbent,Won-General,523070.53,20
State Representative,Kristina Roegner,REP,OH,Incumbent,Won-General,510941.06,37
State Representative,Theresa Gavarone,REP,OH,Incumbent,Won-General,509677.66,3
State Representative,Fred Strahorn,DEM,OH,Incumbent,Won-General,508087.0,39
Supreme Court-Open Seat 2,Cynthia Rice,IND,OH,Open,Lost-General,464380.13,nan
Supreme Court-Open Seat 1,John Odonnell,IND,OH,Open,Lost-General,456037.23,nan
State Representative,Jeffery Rezabek,REP,OH,Incumbent,Won-General,410795.29,43
State Senator,Emily Hagan,DEM,OH,Open,Lost-General,398403.11,24
State Representative,Dick Stein,REP,OH,Open,Won-General,390015.84,57
State Representative,Heather Bishoff,DEM,OH,Incumbent,Won-General,376231.39,20
State Representative,Kirk Schuring,REP,OH,Incumbent,Won-General,363988.56,48
State Representative,Brigid Kelly,DEM,OH,Open,Won-General,363229.73,31
State Representative,Mike Duffey,REP,OH,Incumbent,Won-General,355832.15,21
State Representative,Casey Weinstein,DEM,OH,Challenger,Lost-General,355513.7,37
State Representative,Kathleen Clyde,DEM,OH,Incumbent,Won-General,343717.22,75
State Representative,Anne Gonzales,REP,OH,Incumbent,Won-General,334935.92,19
State Senator,Robert Hackett,REP,OH,Open,Won-General,320808.17,10
State Representative,Jay Edwards,REP,OH,Open,Won-General,318746.15,94
State Representative,Dorothy Pelanda,REP,OH,Incumbent,Won-General,308431.53,86
State Representative,William Seitz,REP,OH,Open,Won-General,299919.14,30
State Representative,Lee Schreiner,DEM,OH,Open,Lost-General,296942.62,23
State Senator,Louis Terhar,REP,OH,Open,Won-General,295269.72,8
State Representative,Andrew Thompson,REP,OH,Incumbent,Won-General,295167.5,95
U.S. Representative,Michelle Young,DEM,OH,Challenger,Lost-General,286460.87,1
State Representative,Robert Sprague,REP,OH,Incumbent,Won-General,278934.94,83
State Senator,Joseph Uecker,REP,OH,Incumbent,Won-General,276067.16,14
State Representative,Derek Merrin,REP,OH,Open,Won-General,262844.47,47
State Representative,Anthony Devitis,REP,OH,Incumbent,Won-General,261331.42,36
State Representative,Adam Clay Miller,DEM,OH,Open,Won-General,251900.3,17
State Representative,Scott Ryan,REP,OH,Incumbent,Won-General,244876.06,71
U.S. Representative,Michael Wager,DEM,OH,Challenger,Lost-General,244338.96,14
State Representative,Tim Ginter,REP,OH,Incumbent,Won-General,240680.89,5
State Representative,Rob McColley,REP,OH,Incumbent,Won-General,232137.69,81
State Representative,Thomas Brinkman Jr.,REP,OH,Incumbent,Won-General,231620.95,27
State Representative,Sarah Grace,DEM,OH,Open,Lost-General,229697.92,94
State Representative,Alex Wendt,DEM,OH,Challenger,Lost-General,227195.18,79
State Representative,Larry Householder,REP,OH,Open,Won-General,225042.27,72
State Representative,Ginny Favede,DEM,OH,Challenger,Lost-General,208473.19,95
State Representative,Nickie Antonio,DEM,OH,Incumbent,Won-General,208377.4,13
State Representative,Kelly Wicks,DEM,OH,Challenger,Lost-General,199067.34,3
State Representative,Craig Riedel,REP,OH,Open,Won-General,198568.0,82
State Representative,Kyle Koehler,REP,OH,Incumbent,Won-General,196868.61,79
State Senator,Cathy Johnson,DEM,OH,Open,Lost-General,193409.8,16
State Representative,Brian Hill,REP,OH,Incumbent,Won-General,185967.34,97
State Representative,Richard Perales,REP,OH,Incumbent,Won-General,181966.2,73
State Representative,Rick Carfagna,REP,OH,Open,Won-General,181153.92,68
State Representative,Al Landis,REP,OH,Incumbent,Won-General,181150.16,98
State Representative,Martin Sweeney,DEM,OH,Incumbent,Won-General,178669.63,14
State Representative,Richard Retherford,REP,OH,Incumbent,Won-General,178070.88,51
State Representative,Bill Reineke,REP,OH,Incumbent,Won-General,177041.0,88
State Representative,Jack Cera,DEM,OH,Incumbent,Won-General,175480.56,96
Appellate Court District 006-Open Seat,Christine Mayla,IND,OH,Open,Won-General,174243.11,nan
State Senator,Sean Obrien,DEM,OH,Open,Won-General,172985.61,32
State Representative,Sarah Latourette,REP,OH,Incumbent,Won-General,172958.28,76
State Representative,David Leland,DEM,OH,Incumbent,Won-General,170820.86,22
State Senator,Vernon Sykes,DEM,OH,Open,Won-General,163348.58,28
State Representative,Lawrence Hartlaub,DEM,OH,Challenger,Lost-General,162702.78,89
State Representative,Ronald Young,REP,OH,Incumbent,Won-General,153024.4,61
State Representative,Mark Romanchuk,REP,OH,Incumbent,Won-General,145846.12,2
State Representative,John Rush,REP,OH,Open,Lost-General,145095.96,17
State Representative,Kristin Boggs,DEM,OH,Open,Won-General,141917.65,18
State Representative,Nicholas John Celebrezze,DEM,OH,Incumbent,Won-General,137954.71,15
State Representative,Robert Cupp,REP,OH,Incumbent,Won-General,137676.5,4
State Representative,Lisa Schacht,REP,OH,Challenger,Lost-General,136345.95,20
State Representative,Terry Johnson,REP,OH,Incumbent,Won-General,132719.65,90
State Representative,John Boccieri,DEM,OH,Incumbent,Won-General,128236.8,59
