office,candidate,party,state,incumbency,result,total money,district
Governor,Eric Greitens,REP,MO,Open,Won-General,32111917.95,nan
Governor,Christopher Koster,DEM,MO,Open,Lost-General,28709070.8,nan
U.S. Senator,Roy Blunt,REP,MO,Incumbent,Won-General,16422757.76,nan
U.S. Senator,Jason Kander,DEM,MO,Challenger,Lost-General,13356853.16,nan
Attorney General,Joshua David Hawley,REP,MO,Open,Won-General,10345157.56,nan
Attorney General,Teresa Hensley,DEM,MO,Open,Lost-General,4410515.93,nan
Treasurer,Eric Schmitt,REP,MO,Open,Won-General,3508688.09,nan
Lieutenant Governor,Michael Parson,REP,MO,Open,Won-General,3005100.67,nan
State Senator,Caleb Rowden,REP,MO,Open,Won-General,2458963.52,19
U.S. Representative,Ann Wagner,REP,MO,Incumbent,Won-General,2329540.7,2
State Senator,Richard Prescott Sifton Jr.,DEM,MO,Incumbent,Won-General,1983448.04,1
State Senator,Stephen Webber,DEM,MO,Open,Lost-General,1920017.7,19
U.S. Representative,Blaine Luetkemeyer,REP,MO,Incumbent,Won-General,1885798.44,3
Secretary Of State,John Ashcroft,REP,MO,Open,Won-General,1749106.73,nan
U.S. Representative,Jason Smith,REP,MO,Incumbent,Won-General,1712595.51,8
Lieutenant Governor,Russ Carnahan,DEM,MO,Open,Lost-General,1691907.91,nan
U.S. Representative,Billy Long,REP,MO,Incumbent,Won-General,1569946.63,7
U.S. Representative,Samuel Graves Jr.,REP,MO,Incumbent,Won-General,1514251.13,6
State Representative,Todd Richardson,REP,MO,Incumbent,Won-General,1258127.26,152
U.S. Representative,Emanuel Cleaver II,DEM,MO,Incumbent,Won-General,1138706.16,5
State Senator,William Eigel,REP,MO,Open,Won-General,998360.24,23
State Senator,Ryan Silvey,REP,MO,Incumbent,Won-General,979239.44,17
U.S. Representative,Hartzler,REP,MO,Incumbent,Won-General,927274.0,4
Treasurer,Judith Baker,DEM,MO,Open,Lost-General,799071.24,nan
State Senator,Randall Stephen Jotte,REP,MO,Challenger,Lost-General,767191.31,1
State Senator,Jamilah Nasheed,DEM,MO,Incumbent,Won-General,670982.1,5
U.S. Representative,William Lacy Clay Jr.,DEM,MO,Incumbent,Won-General,661768.39,1
Secretary Of State,Robin Smith,DEM,MO,Open,Lost-General,623581.93,nan
State Senator,John Joseph J) Rizzo,DEM,MO,Open,Won-General,515206.14,11
State Representative,Mike Cierpiot,REP,MO,Incumbent,Won-General,499238.81,30
State Senator,Douglas Libla,REP,MO,Incumbent,Won-General,466961.24,25
U.S. Representative,William Otto,DEM,MO,Challenger,Lost-General,463700.13,2
State Senator,Sean McGary,REP,MO,Incumbent,Won-General,463654.92,3
State Senator,Andrew Koenig,REP,MO,Open,Won-General,458009.9,15
State Senator,Regina Walsh,DEM,MO,Incumbent,Won-General,418068.43,13
State Senator,Jason Holsman,DEM,MO,Incumbent,Won-General,387647.4,7
State Senator,Wayne Wallingford Jr.,REP,MO,Incumbent,Won-General,371276.92,27
State Senator,Mike Cunningham,REP,MO,Incumbent,Won-General,341351.42,33
State Representative,Caleb Jones,REP,MO,Incumbent,Won-General,334473.99,50
State Representative,Kevin Corlew,REP,MO,Incumbent,Won-General,324176.95,14
State Representative,Charles Basye,REP,MO,Incumbent,Won-General,323142.58,47
State Representative,Robert Vescovo,REP,MO,Incumbent,Won-General,320325.76,112
State Senator,Denny Hoskins,REP,MO,Open,Won-General,318028.28,21
State Representative,Holly Rehder,REP,MO,Incumbent,Won-General,309358.16,148
State Senator,Shalonn Curls,DEM,MO,Incumbent,Won-General,292877.34,9
State Representative,Susan McClintic,DEM,MO,Challenger,Lost-General,281863.56,47
State Senator,David Sater,REP,MO,Incumbent,Won-General,280083.41,29
State Representative,Elijah Haahr,REP,MO,Incumbent,Won-General,271362.74,134
State Representative,Deborah Lavender,DEM,MO,Incumbent,Won-General,254393.02,90
State Representative,Mary Hill,REP,MO,Open,Lost-General,254043.05,17
State Representative,Scott Fitzpatrick,REP,MO,Incumbent,Won-General,252896.0,158
State Representative,Steve Helms,REP,MO,Open,Won-General,251268.92,135
State Representative,Byron Delear,DEM,MO,Open,Lost-General,250275.36,70
State Representative,Vicki Lorenz Englund,DEM,MO,Challenger,Lost-General,232242.67,94
State Representative,Dan Shaul,REP,MO,Incumbent,Won-General,231487.44,113
State Representative,Robert Cornejo,REP,MO,Incumbent,Won-General,229639.51,64
Governor,Lester Benton Turilli Jr.,IND,MO,Open,Lost-General,225631.47,nan
State Senator,Edgar Emery,REP,MO,Incumbent,Won-General,221040.88,31
