office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Lisa Murkowski,REP,AK,Incumbent,Won-General,7071836.35,nan
U.S. Representative,Don Young,REP,AK,Incumbent,Won-General,1094747.03,1
U.S. Representative,Steve Lindbeck,DEM,AK,Challenger,Lost-General,1088730.59,1
U.S. Senator,Margaret Stock,IND,AK,Challenger,Lost-General,742248.01,nan
U.S. Senator,Joe Miller,LIB,AK,Challenger,Lost-General,383220.86,nan
Senator N,Vince Beltrami,IND,AK,Challenger,Lost-General,255019.15,nan
Senator L,Natasha Von Imhof,REP,AK,Open,Won-General,207272.22,nan
Senator N,Catherine Giessel,REP,AK,Incumbent,Won-General,207158.77,nan
Senator B,John Coghill Jr.,REP,AK,Incumbent,Won-General,171170.9,nan
State Representative,Michael Gordon,REP,AK,Challenger,Lost-General,147206.48,18
Senator B,Luke Hopkins,DEM,AK,Challenger,Lost-General,133873.18,nan
State Representative,Matt Claman,DEM,AK,Incumbent,Won-General,117611.63,21
Senator J,Thomas Scott Begich,DEM,AK,Open,Won-General,104679.75,nan
State Representative,Chris Birch,REP,AK,Open,Won-General,102860.76,26
State Representative,Lance Pruitt,REP,AK,Incumbent,Won-General,101590.74,27
State Representative,Ivy Spohnholz,DEM,AK,Incumbent,Won-General,99133.58,16
State Representative,Harriet Drummond,DEM,AK,Incumbent,Won-General,98198.88,18
State Representative,Gabrielle Ledoux,REP,AK,Incumbent,Won-General,97512.88,15
State Representative,Daniel Ortiz,IND,AK,Open,Won-General,88710.74,36
Senator F,Shelley Hughes,REP,AK,Open,Won-General,87860.55,nan
State Representative,Harry Crawford Jr.,DEM,AK,Challenger,Lost-General,84796.38,27
State Representative,Cathy Engstrom Munoz,REP,AK,Incumbent,Lost-General,83742.14,34
State Representative,Adam Wool,DEM,AK,Incumbent,Won-General,83647.0,5
State Representative,Delena Goodwin Johnson,REP,AK,Open,Won-General,83465.0,11
State Representative,Jonathan Kreiss-Tomkins,DEM,AK,Incumbent,Won-General,79577.68,35
State Representative,George Rauscher,REP,AK,Open,Won-General,78228.77,9
Senator H,William Wielechowski,DEM,AK,Open,Won-General,78104.02,nan
State Representative,Jason Grenn,IND,AK,Challenger,Won-General,73697.6,22
State Representative,Shirley Ann Cote,DEM,AK,Open,Lost-General,72868.58,28
State Representative,Jennifer Johnston,REP,AK,Open,Won-General,64151.96,28
State Representative,Elizabeth Vazquez,REP,AK,Incumbent,Lost-General,57927.91,22
State Representative,Lora Reinbold,REP,AK,Incumbent,Won-General,56307.25,14
State Representative,Duncan Fields,IND,AK,Challenger,Lost-General,55804.73,32
State Representative,Marilyn Stewart,REP,AK,Challenger,Lost-General,53829.88,21
Senator R,Bert Stedman,REP,AK,Open,Won-General,50497.07,nan
State Representative,Charisse Millett,REP,AK,Incumbent,Won-General,48106.0,25
State Representative,Paul Seaton,REP,AK,Incumbent,Won-General,46933.0,31
State Representative,Louise Stutes,REP,AK,Incumbent,Won-General,46589.74,32
State Representative,Dean Westlake,DEM,AK,Open,Won-General,45488.63,40
Senator H,Kevin Kastner,REP,AK,Open,Lost-General,44840.53,nan
State Representative,Joe Hackenmueller,IND,AK,Challenger,Lost-General,44109.17,14
State Representative,Justin Parish,DEM,AK,Challenger,Won-General,43704.98,34
State Representative,Zach Fansler,DEM,AK,Open,Won-General,43644.54,38
State Representative,Sean McGary,REP,AK,Open,Won-General,42815.18,30
State Representative,Leslie Gara,DEM,AK,Incumbent,Won-General,40327.0,20
State Representative,Pat Higgins,DEM,AK,Challenger,Lost-General,39795.0,25
State Representative,Chris Tuck,DEM,AK,Incumbent,Won-General,39752.41,23
State Representative,Aaron Lojewski,REP,AK,Challenger,Lost-General,38715.32,5
State Representative,Cathy Lynn Tilton,REP,AK,Incumbent,Won-General,38275.79,12
Senator L,Forrest McDonald,DEM,AK,Open,Lost-General,38121.98,nan
State Representative,Robert Sivertsen,REP,AK,Open,Lost-General,36059.33,36
State Representative,Dan Saddler,REP,AK,Incumbent,Won-General,34636.24,13
State Representative,Steve Thompson,REP,AK,Incumbent,Won-General,33760.0,2
State Representative,Sheila Finkenbinder,REP,AK,Challenger,Lost-General,33541.9,35
State Representative,Sue Levi,DEM,AK,Open,Lost-General,33206.95,24
State Representative,Charles Kopp,REP,AK,Open,Won-General,31880.0,24
State Representative,Jeanne Olson,IND,AK,Challenger,Lost-General,31651.87,3
State Representative,David Eastman,REP,AK,Open,Won-General,31288.86,10
Senator D,David Wilson,REP,AK,Open,Won-General,28335.0,nan
State Representative,Scott Kawasaki,DEM,AK,Incumbent,Won-General,28071.0,1
State Representative,David Guttenberg,DEM,AK,Incumbent,Won-General,27902.25,4
State Representative,Tammie Wilson,REP,AK,Incumbent,Won-General,27195.0,3
State Representative,Bryce Edgmon,DEM,AK,Incumbent,Won-General,25600.0,37
State Representative,Andrew Josephson,DEM,AK,Incumbent,Won-General,22203.9,17
State Representative,Bert Verrall,IND,AK,Open,Lost-General,21853.22,11
State Representative,Shauna Thornton,DEM,AK,Open,Lost-General,20213.31,30
State Representative,David Gillespie,DEM,AK,Open,Lost-General,18921.41,26
