office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Mike Lee,REP,UT,Incumbent,Won-General,6168487.89,nan
U.S. Representative,Mia Love,REP,UT,Incumbent,Won-General,5245214.47,4
Governor,Sean McGary,REP,UT,Incumbent,Won-General,3657036.43,nan
Governor,Michael Weinholtz,DEM,UT,Challenger,Lost-General,3107337.47,nan
Attorney General,Sean Reyes,REP,UT,Incumbent,Won-General,1497844.83,nan
U.S. Representative,Jason Chaffetz,REP,UT,Incumbent,Won-General,1400088.62,3
U.S. Representative,Robert Bishop,REP,UT,Incumbent,Won-General,979886.1,1
U.S. Representative,Chris Stewart,REP,UT,Incumbent,Won-General,924024.94,2
U.S. Representative,Charlene Albarran,DEM,UT,Challenger,Lost-General,586812.84,2
State Senator,Curt Bramble,REP,UT,Incumbent,Won-General,333732.77,16
State Representative,Jim Dunnigan,REP,UT,Incumbent,Won-General,314879.46,39
State Senator,Ralph Okerlund,REP,UT,Incumbent,Won-General,189976.42,24
State Senator,Brian Shiozawa,REP,UT,Incumbent,Won-General,183664.83,8
State Senator,Deidre Henderson,REP,UT,Incumbent,Won-General,179141.82,7
State Representative,Brad Wilson,REP,UT,Incumbent,Won-General,159040.58,15
State Representative,Greg Hughes,REP,UT,Incumbent,Won-General,151463.76,51
Attorney General,Jon Harper,DEM,UT,Challenger,Lost-General,150145.27,nan
State Representative,Francis Gibson,REP,UT,Incumbent,Won-General,146003.6,65
State Senator,Todd Weiler,REP,UT,Incumbent,Won-General,135187.75,23
State Representative,John Knotwell,REP,UT,Incumbent,Won-General,130532.97,52
U.S. Representative,Peter Conover Clemens,DEM,UT,Challenger,Lost-General,119353.46,1
State Senator,Wayne Harper,REP,UT,Incumbent,Won-General,117465.38,6
Governor,Vaughn Cook,DEM,UT,Open,Lost-Convention,113053.36,nan
State Senator,Dan Hemmert,REP,UT,Open,Won-General,110859.08,14
State Representative,Mike Winder,REP,UT,Open,Won-General,110338.24,30
State Senator,Lincoln Fillmore,REP,UT,Incumbent,Won-General,105824.3,10
State Representative,Craig Hall,REP,UT,Incumbent,Won-General,105698.17,33
State Representative,Patrice Arent,DEM,UT,Incumbent,Won-General,103749.46,36
State Senator,David Hinkins,REP,UT,Incumbent,Won-General,101197.67,27
State Senator,Jake Anderegg,REP,UT,Open,Won-General,91578.07,13
State Senator,Luz Robles Escamilla,DEM,UT,Incumbent,Won-General,91515.66,1
State Representative,Mike McKell,REP,UT,Incumbent,Won-General,91099.18,66
State Representative,Dan McCay,REP,UT,Incumbent,Won-General,85329.91,41
State Representative,Steven Eliason,REP,UT,Incumbent,Won-General,84892.56,45
State Senator,Don Ipson,REP,UT,Open,Won-General,84733.62,29
State Representative,Dean Sanpei,REP,UT,Incumbent,Won-General,79488.65,63
U.S. Senator,Misty Katherine Snow,DEM,UT,Challenger,Lost-General,75894.84,nan
State Representative,Sophia Dicaro,REP,UT,Incumbent,Lost-General,74860.15,31
State Senator,Allen Christensen,REP,UT,Open,Won-General,74723.99,19
State Representative,Robert Spendlove,REP,UT,Incumbent,Won-General,73206.57,49
State Representative,Lavar Christensen,REP,UT,Incumbent,Won-General,70355.59,32
State Representative,Suzanne Harrison,DEM,UT,Challenger,Lost-General,67697.98,32
State Senator,Gregg Buxton,REP,UT,Open,Won-General,65331.0,20
State Representative,Karen Kwan,DEM,UT,Open,Won-General,65301.35,34
State Representative,Eric Hutchings,REP,UT,Incumbent,Won-General,65038.12,38
State Representative,Gage Froerer,REP,UT,Incumbent,Won-General,64968.41,8
Board Of Education District 008,Richard Nelson,IND,UT,Open,Lost-General,63087.5,nan
State Representative,Carol Spackman Moss,DEM,UT,Incumbent,Won-General,60524.73,37
State Representative,Val Peterson,REP,UT,Incumbent,Won-General,60010.74,59
U.S. Representative,Stephen Paul Tryon,DEM,UT,Challenger,Lost-General,56062.52,3
State Senator,Lyle Hillyard,REP,UT,Incumbent,Won-General,55750.91,25
State Representative,Adam Gardiner,REP,UT,Open,Won-General,55720.06,43
State Representative,Bruce Cutler,REP,UT,Incumbent,Won-General,55219.14,44
State Representative,Keven Stratton,REP,UT,Incumbent,Won-General,52776.81,48
State Representative,Ken Ivory,REP,UT,Incumbent,Won-General,49785.0,47
State Senator,Deana Froerer,DEM,UT,Open,Lost-General,49394.21,19
State Representative,Brian King,DEM,UT,Incumbent,Won-General,47655.47,28
State Representative,Brad Last,REP,UT,Incumbent,Won-General,45401.05,71
State Representative,Tim Quinn,REP,UT,Open,Won-General,44810.02,54
State Representative,Stewart Barlow,REP,UT,Incumbent,Won-General,43587.88,17
Board Of Education District 007,Carol Barlow-Lear,IND,UT,Open,Won-General,42324.87,nan
State Representative,Jeremy Peterson,REP,UT,Incumbent,Won-General,41281.67,9
State Representative,Dixon Pitcher,REP,UT,Incumbent,Won-General,40849.01,10
State Representative,Paul Ray,REP,UT,Incumbent,Won-General,40656.36,13
State Representative,Stephen Handy,REP,UT,Incumbent,Won-General,39428.83,16
State Representative,Mike Schultz,REP,UT,Incumbent,Won-General,39277.45,12
Treasurer,David Damschen,REP,UT,Incumbent,Won-General,38726.06,nan
State Representative,Marc Roberts,REP,UT,Incumbent,Won-General,37196.52,67
State Representative,Keith Grover,REP,UT,Incumbent,Won-General,36755.62,61
State Representative,Kay Christofferson,REP,UT,Incumbent,Won-General,36517.6,56
Board Of Education District 004,Jennifer Graviet,IND,UT,Challenger,Won-General,35827.37,nan
State Representative,Mike Kennedy,REP,UT,Incumbent,Won-General,35402.86,27
State Representative,Becky Edwards,REP,UT,Incumbent,Won-General,34951.88,20
State Representative,Paul Schulte,DEM,UT,Challenger,Lost-General,34250.0,39
State Representative,Christine Passey,DEM,UT,Challenger,Lost-General,34130.98,44
State Representative,Marie Poulson,DEM,UT,Incumbent,Won-General,33791.56,46
State Senator,Heidi Redd,DEM,UT,Challenger,Lost-General,33392.37,27
State Representative,Kelly Miles,REP,UT,Open,Won-General,32819.42,11
