office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,John Henry Hoeven III,REP,ND,Incumbent,Won-General,3831443.34,nan
Governor,Douglas Burgum,REP,ND,Open,Won-General,1853080.55,nan
U.S. Representative,Kevin Cramer,REP,ND,Incumbent,Won-General,1424440.42,1
U.S. Representative,Chase Iron Eyes,DEMOCRATIC-NPL,ND,Challenger,Lost-General,225824.97,1
Public Service Commissioner,Julie Liffrig-Fedorchak,REP,ND,Incumbent,Won-General,161442.98,nan
Governor,Marvin Nelson,DEM,ND,Open,Lost-General,108251.04,nan
Superintendent Of Public Instruction,Kirsten Baesler,IND,ND,Incumbent,Won-General,90372.87,nan
Insurance Commissioner,Jon Godfread,REP,ND,Open,Won-General,84887.7,nan
State Senator,Jim Roers,REP,ND,Challenger,Won-General,65233.0,46
State Senator,Tim Flakoll,REP,ND,Incumbent,Lost-General,61386.0,44
State Senator,George Sinner,DEMOCRATIC-NPL,ND,Incumbent,Lost-General,53373.92,46
Supreme Court-Open Seat,Jerod Elton Tufte,IND,ND,Open,Won-General,51543.83,nan
Insurance Commissioner,Ruth Buffalo,DEMOCRATIC-NPL,ND,Open,Lost-General,51012.84,nan
Treasurer,Kelly Schmidt,REP,ND,Incumbent,Won-General,44770.0,nan
State Representative,Joshua Boschee,DEMOCRATIC-NPL,ND,Incumbent,Won-General,35136.01,44
State Senator,McLain Schneider,DEMOCRATIC-NPL,ND,Incumbent,Lost-General,32274.0,42
State Representative,Karla Rose Hanson,DEMOCRATIC-NPL,ND,Challenger,Won-General,32245.73,44
U.S. Senator,Eliot Glassheim,DEMOCRATIC-NPL,ND,Challenger,Lost-General,30694.0,nan
State Representative,James Kasper,REP,ND,Incumbent,Won-General,30275.0,46
State Representative,Blair Thoreson,REP,ND,Incumbent,Lost-General,28383.66,44
State Representative,Marijo Peterson,DEMOCRATIC-NPL,ND,Open,Lost-General,24900.5,22
State Senator,Jerry Klein,REP,ND,Incumbent,Won-General,23925.32,14
State Representative,Kyle Thorson,DEMOCRATIC-NPL,ND,Challenger,Lost-General,22525.0,18
State Senator,Jordan Kannianen,REP,ND,Open,Won-General,21913.86,4
State Senator,Curt Kreun,REP,ND,Challenger,Won-General,21599.99,42
State Representative,Lisa Dullum,DEMOCRATIC-NPL,ND,Challenger,Lost-General,21100.0,16
State Representative,Grant Hauschild,DEMOCRATIC-NPL,ND,Challenger,Lost-General,20021.0,42
