office,candidate,party,state,incumbency,result,total money,district
Governor,Roy Asberry Cooper III,DEM,NC,Challenger,Won-General,24418705.97,nan
Governor,Patrick McCrory,REP,NC,Incumbent,Lost-General,15579318.05,nan
U.S. Senator,Deborah Ross,DEM,NC,Challenger,Lost-General,13867729.11,nan
U.S. Senator,Richard Mauze Burr,REP,NC,Incumbent,Won-General,12941222.37,nan
Attorney General,Joshua Stein,DEM,NC,Open,Won-General,4369566.34,nan
U.S. Representative,Patrick Timothy McHenry,REP,NC,Incumbent,Won-General,3208681.0,10
U.S. Representative,George Edward Bell Holding,REP,NC,Incumbent,Won-General,2789680.51,2
State Senator,Philip Edward Berger Sr.,REP,NC,Incumbent,Won-General,2275452.42,26
U.S. Representative,Richard Lane Hudson Jr.,REP,NC,Incumbent,Won-General,2075851.77,8
Lieutenant Governor,Dan Forest,REP,NC,Incumbent,Won-General,2043331.48,nan
State Representative,Timothy Keith Moore,REP,NC,Incumbent,Won-General,1793049.94,111
U.S. Representative,Virginia Foxx,REP,NC,Incumbent,Won-General,1638421.42,5
U.S. Representative,David Cheston Rouzer,REP,NC,Incumbent,Won-General,1342302.07,7
Attorney General,Eldon Sharpe Newton III,REP,NC,Open,Lost-General,1230056.84,nan
Insurance Commissioner,George Wayne Goodwin,DEM,NC,Incumbent,Lost-General,1192777.19,nan
U.S. Representative,Robert Pittenger,REP,NC,Incumbent,Won-General,1137643.67,9
U.S. Representative,George Kenneth Butterfield Jr.,DEM,NC,Incumbent,Won-General,1104048.86,1
Treasurer,Dale Folwell,REP,NC,Open,Won-General,1024508.16,nan
Lieutenant Governor,Linda Coleman,DEM,NC,Challenger,Lost-General,1023021.38,nan
State Senator,John Chadwick Barefoot,REP,NC,Incumbent,Won-General,1004392.49,18
U.S. Representative,Alma Adams,DEM,NC,Incumbent,Won-General,921785.93,12
U.S. Representative,Bradley Mark Walker,REP,NC,Incumbent,Won-General,870598.74,6
U.S. Representative,David Price,DEM,NC,Incumbent,Won-General,785243.51,4
State Senator,William Brent Jackson,REP,NC,Incumbent,Won-General,780775.11,10
State Senator,Wesley Alan Meredith,REP,NC,Incumbent,Won-General,702429.58,19
U.S. Representative,Walter Jones,REP,NC,Incumbent,Won-General,676450.69,3
State Representative,Joseph Nelson Dollar,REP,NC,Incumbent,Won-General,673729.92,36
Treasurer,Daniel Terry Blue III,DEM,NC,Open,Lost-General,660891.3,nan
State Representative,Cynthia Ball,DEM,NC,Challenger,Won-General,660258.31,49
State Senator,William Marvin Cook Jr.,REP,NC,Incumbent,Won-General,650060.04,1
U.S. Representative,Theodore Paul Budd,REP,NC,Open,Won-General,603617.94,13
State Senator,Trudy Lynn Wade,REP,NC,Incumbent,Won-General,595767.13,27
State Representative,Terence Jason Everitt,DEM,NC,Challenger,Lost-General,552303.05,35
State Representative,David Lewis,REP,NC,Incumbent,Won-General,527572.21,53
State Representative,William Brawley Jr.,REP,NC,Incumbent,Won-General,508916.93,103
U.S. Representative,Mark Randal Meadows,REP,NC,Incumbent,Won-General,507290.23,11
State Senator,Harry Coolidge Brown,REP,NC,Incumbent,Won-General,506800.0,6
State Senator,Susan Evans,DEM,NC,Challenger,Lost-General,503684.06,17
State Representative,Christopher Malone III,REP,NC,Incumbent,Won-General,474333.73,35
State Representative,Mary Belk,DEM,NC,Challenger,Won-General,464475.47,88
State Representative,Gary Pendleton,REP,NC,Incumbent,Lost-General,463935.29,49
Secretary Of State,Elaine Marshall,DEM,NC,Incumbent,Won-General,457166.84,nan
Agriculture Commissioner,Steven Wayne Troxler,REP,NC,Open,Won-General,456225.88,nan
State Senator,Michael Vincent Lee,REP,NC,Incumbent,Won-General,456068.57,9
State Representative,Robert Bryan III,REP,NC,Incumbent,Lost-General,443654.88,88
State Representative,Rhonda Cole Schandevel,DEM,NC,Challenger,Lost-General,429154.48,118
State Senator,James Gilbert Johnson,DEM,NC,Challenger,Lost-General,424555.74,18
State Senator,William Peter Rabon,REP,NC,Incumbent,Won-General,417072.98,8
Labor Commissioner,Charles Meeker,DEM,NC,Challenger,Lost-General,413911.12,nan
State Senator,Jay Jyoti Chaudhuri,DEM,NC,Open,Won-General,413803.32,16
State Senator,John McKnitt Alexander Jr.,REP,NC,Incumbent,Won-General,413501.03,15
State Representative,Susan Lynn Martin,REP,NC,Incumbent,Won-General,411832.68,8
State Senator,Jane Bates Hipps,DEM,NC,Challenger,Lost-General,409717.53,50
State Representative,Marilyn Avila,REP,NC,Incumbent,Lost-General,401151.33,40
U.S. Representative,Thomas Martin Mills,DEM,NC,Challenger,Lost-General,400314.81,8
State Senator,James Daniel Bishop,REP,NC,Open,Won-General,387938.48,39
State Senator,Andrew Barnhill,DEM,NC,Challenger,Lost-General,374410.31,9
State Senator,Wyatt Thomas Tucker Sr.,REP,NC,Incumbent,Won-General,369881.92,35
Supreme Court-Edmunds Seat,Robert Edmunds Jr.,IND,NC,Incumbent,Lost-General,368019.45,nan
State Senator,Daniel Blue Jr.,DEM,NC,Incumbent,Won-General,355812.89,14
Appellate Court-Stephens Seat,Linda Stephens,IND,NC,Incumbent,Lost-General,349421.74,nan
State Representative,John Richard Bell IV,REP,NC,Incumbent,Won-General,347986.68,10
State Representative,Warren Cameron Judge III,DEM,NC,Open,Lost-General,345821.11,6
State Senator,Jeffery Tarte,REP,NC,Incumbent,Won-General,321927.7,41
State Representative,John Curtis Ager Jr.,DEM,NC,Incumbent,Won-General,314954.07,115
State Representative,Gregory Francis Murphy,REP,NC,Incumbent,Won-General,311475.81,9
State Senator,Ashley Brown Futrell Jr.,DEM,NC,Challenger,Lost-General,305199.08,1
State Representative,John Ray Bradford III,REP,NC,Incumbent,Won-General,302963.75,98
State Representative,Jonathan Christian Jordan,REP,NC,Incumbent,Won-General,300450.43,93
State Representative,Jason Saine,REP,NC,Incumbent,Won-General,297919.33,97
U.S. Representative,Carl Millard,DEM,NC,Challenger,Lost-General,291835.35,10
State Representative,Michele Presnell,REP,NC,Incumbent,Won-General,291182.29,118
State Representative,Verla Insko,DEM,NC,Incumbent,Won-General,286192.73,56
Supreme Court-Edmunds Seat,Michael Rivers Morgan,IND,NC,Challenger,Won-General,279073.53,nan
State Senator,Thomas Moses McInnis,REP,NC,Incumbent,Won-General,275629.13,25
State Representative,Joseph John Sr.,DEM,NC,Challenger,Won-General,274965.03,40
State Representative,Percilla Counts,DEM,NC,Challenger,Lost-General,266348.98,93
Superintendent Of Public Instruction,Mark Randall Johnson Jr.,REP,NC,Challenger,Won-General,262036.68,nan
State Representative,Gale Brown Adcock,DEM,NC,Incumbent,Won-General,260990.86,41
State Representative,James William Arp Jr.,REP,NC,Challenger,Lost-General,259784.09,44
State Representative,Brian Mills Turner,DEM,NC,Incumbent,Won-General,254652.1,116
State Representative,Brad Andrew Salmon,DEM,NC,Incumbent,Lost-General,252392.79,51
State Representative,John David Szoka,REP,NC,Incumbent,Won-General,251479.04,45
State Representative,Larry Hall,DEM,NC,Incumbent,Won-General,250196.36,29
State Representative,Chaz Michael Beasley,DEM,NC,Open,Won-General,249544.97,92
State Representative,Brenden Harding Jones,REP,NC,Open,Won-General,245733.31,46
State Representative,Scott Stone,REP,NC,Open,Won-General,240998.98,105
State Senator,Jerry Tillman,REP,NC,Incumbent,Won-General,238575.53,29
Auditor,Beth Ann Wood,DEM,NC,Open,Won-General,231858.0,nan
State Senator,David Lamar Curtis,REP,NC,Incumbent,Won-General,230804.2,44
State Senator,Charles Marion Edwards,REP,NC,Open,Won-General,215590.53,48
State Senator,Danny Earl Britt Jr.,REP,NC,Challenger,Won-General,213820.2,13
State Representative,William Richardson,DEM,NC,Incumbent,Won-General,211226.14,44
State Representative,Linda Hunt Williams,REP,NC,Open,Won-General,209624.03,37
State Senator,Ralph Hise Jr.,REP,NC,Incumbent,Won-General,207359.65,47
State Senator,Richard Gunn Jr.,REP,NC,Incumbent,Won-General,206875.97,24
State Senator,Teresa Quaid Van Duyn,DEM,NC,Incumbent,Won-General,202993.14,49
State Representative,Donny Carr Lambeth,REP,NC,Incumbent,Won-General,198912.22,75
State Representative,Michael Dean Hager,REP,NC,Incumbent,Withdrew-General,191333.2,112
State Senator,Paul Robert Newton,REP,NC,Open,Won-General,190151.87,36
Appellate Court-Dietz Seat,Richard Donald Dietz,IND,NC,Incumbent,Won-General,185762.52,nan
State Representative,Jane Campbell,IND,NC,Challenger,Lost-General,185042.05,98
State Representative,Frank Hannon Moretz,REP,NC,Challenger,Lost-General,181622.43,115
State Representative,Charles Roper Jeter Jr.,REP,NC,Incumbent,Withdrew-General,180168.54,92
State Senator,Wilfred Andrew Wells Jr.,REP,NC,Incumbent,Won-General,171444.58,42
State Senator,Tamara Barringer,REP,NC,Incumbent,Won-General,167322.52,17
State Representative,Brian Austin Farkas,DEM,NC,Challenger,Lost-General,166112.13,9
