office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Brian Schatz,DEM,HI,Incumbent,Won-General,3799091.8,nan
U.S. Representative,Tulsi Gabbard Tamayo,DEM,HI,Incumbent,Won-General,2321311.76,2
U.S. Representative,Colleen Wakako Hanabusa,DEM,HI,Open,Won-General,965799.38,1
State Senator,Ronald Kouchi,DEM,HI,Incumbent,Default Winner-General,318299.37,8
State Senator,Donovan Dela Cruz,DEM,HI,Incumbent,Default Winner-General,237195.73,22
State Representative,Sylvia Luke,DEM,HI,Incumbent,Default Winner-General,220387.03,25
State Senator,Donna Mercado Kim,DEM,HI,Incumbent,Default Winner-General,213888.49,14
State Senator,Kaiali Kahele,DEM,HI,Incumbent,Won-General,175758.66,1
State Senator,Stanley Chang,DEM,HI,Challenger,Won-General,139295.67,9
State Senator,Karl Rhoads,DEM,HI,Open,Won-General,134484.61,13
State Representative,Joseph Souki,DEM,HI,Incumbent,Won-General,133518.0,8
State Representative,Calvin Y Say,DEM,HI,Incumbent,Won-General,121225.6,20
State Senator,Glenn Wakai,DEM,HI,Incumbent,Won-General,119499.52,15
State Senator,Brian Taniguchi,DEM,HI,Incumbent,Won-General,114810.0,11
State Senator,Gil Coloma Keith-Agaran,DEM,HI,Incumbent,Default Winner-General,112993.87,5
Office Of Hawaiian Affairs District Hawaii,Bob Lindsey,NONPARTISAN SPECIAL,HI,Incumbent,Won-General,107683.61,nan
State Representative,Lynn Decoite,DEM,HI,Incumbent,Won-General,96272.64,13
State Senator,Russell Ruderman,DEM,HI,Incumbent,Won-General,92708.5,2
Office Of Hawaiian Affairs District At Large,Kelii Akina,IND,HI,Open,Won-General,92142.18,nan
State Representative,Scott Saiki,DEM,HI,Incumbent,Default Winner-General,84604.15,26
State Senator,William Espero,DEM,HI,Incumbent,Won-General,80510.0,19
State Representative,Kaniela Ing,DEM,HI,Incumbent,Won-General,76027.1,11
State Representative,Clifton Tsuji,DEM,HI,Incumbent,Default Winner-General,64949.89,2
State Representative,Mark Nakashima,DEM,HI,Incumbent,Won-General,63793.51,1
State Representative,Andria Tupola,REP,HI,Incumbent,Won-General,61096.16,43
State Representative,Della Au Belatti,DEM,HI,Incumbent,Won-General,60605.0,24
State Representative,Ty Cullen,DEM,HI,Incumbent,Default Winner-General,59795.0,39
State Representative,Isaac Choy,DEM,HI,Incumbent,Default Winner-General,59287.8,23
State Representative,Ryan Yamane,DEM,HI,Incumbent,Won-General,57410.0,37
State Representative,Aaron Ling Johanson,DEM,HI,Incumbent,Won-General,56915.7,31
State Representative,John Mizuno,DEM,HI,Incumbent,Won-General,56837.43,28
State Representative,James Kunane Tokioka,DEM,HI,Incumbent,Default Winner-General,56722.8,15
State Representative,Angus McKelvey,DEM,HI,Incumbent,Won-General,55348.34,10
State Representative,Nadine Nakamura,DEM,HI,Open,Won-General,55142.55,14
State Representative,Beth Fukumoto Chang,REP,HI,Incumbent,Won-General,53052.52,36
State Representative,Henry James Aquino,DEM,HI,Incumbent,Default Winner-General,52305.0,38
State Representative,Gene Ward,REP,HI,Incumbent,Won-General,49631.0,17
State Representative,Robert McDermott,REP,HI,Incumbent,Won-General,47627.1,40
State Senator,Sam Slom,REP,HI,Incumbent,Lost-General,46466.92,9
State Representative,Chris Kalani Lee,DEM,HI,Incumbent,Default Winner-General,46455.84,51
State Representative,Scott Nishimoto,DEM,HI,Incumbent,Default Winner-General,45789.11,21
State Representative,Kyle Yamashita,DEM,HI,Incumbent,Default Winner-General,45325.0,12
State Representative,Nicole Lowen,DEM,HI,Incumbent,Won-General,45089.0,6
State Senator,Gabbard,DEM,HI,Incumbent,Default Winner-General,45021.2,20
State Representative,Matthew Lopresti,DEM,HI,Incumbent,Won-General,43879.53,41
State Representative,Richard K Onishi,DEM,HI,Incumbent,Won-General,43407.74,3
State Representative,Ken Ito,DEM,HI,Incumbent,Default Winner-General,42980.0,49
State Representative,Linda Ichiyama,DEM,HI,Incumbent,Default Winner-General,42650.0,32
U.S. Representative,Shirlene Delacruz Ostrov,REP,HI,Open,Lost-General,42274.86,1
State Representative,Daniel Holt,DEM,HI,Open,Won-General,41729.74,29
Office Of Hawaiian Affairs District Hawaii,Mililani Trask,NONPARTISAN SPECIAL,HI,Challenger,Lost-General,40924.56,nan
State Representative,Lauren Cheape Kealohilani Matsumoto,REP,HI,Incumbent,Default Winner-General,40635.0,45
State Representative,Sharon Har,DEM,HI,Incumbent,Default Winner-General,40012.8,42
State Representative,Takashi Ohno,DEM,HI,Incumbent,Default Winner-General,39225.19,27
State Representative,Cedric Asuega Gates,DEM,HI,Open,Won-General,38887.6,44
State Representative,Gregg Takayama,DEM,HI,Incumbent,Won-General,38880.0,34
State Senator,Laura Thielen,DEM,HI,Incumbent,Won-General,38324.55,25
State Representative,Sean Quinlan,DEM,HI,Challenger,Won-General,38165.31,47
State Representative,Cindy Evans,DEM,HI,Incumbent,Won-General,38055.0,7
State Representative,Jarrett Keohokalole,DEM,HI,Incumbent,Default Winner-General,37615.0,48
State Representative,Justin Woodson,DEM,HI,Incumbent,Default Winner-General,36475.0,9
State Representative,Stacelynn M Eli,DEM,HI,Challenger,Lost-General,35996.69,43
State Representative,Tom Brower,DEM,HI,Incumbent,Won-General,34900.0,22
State Representative,Cynthia Henry Thielen,REP,HI,Incumbent,Default Winner-General,34707.0,50
State Representative,Mark Jun Hashem,DEM,HI,Incumbent,Default Winner-General,34300.0,18
State Representative,Daynette Morikawa,DEM,HI,Incumbent,Won-General,32550.0,16
State Representative,Joy San Buenaventura,DEM,HI,Incumbent,Won-General,30450.0,4
State Representative,Sandra Combs,REP,HI,Open,Lost-General,29160.0,14
State Representative,Jaci Agustin,REP,HI,Challenger,Lost-General,28047.79,34
State Representative,Marcus Oshiro,DEM,HI,Incumbent,Won-General,26802.0,46
State Senator,Les Ihara Jr.,DEM,HI,Incumbent,Won-General,25659.99,10
State Representative,Feki Pouha,REP,HI,Incumbent,Lost-General,23016.33,47
State Senator,Robert Nagamine,REP,HI,Challenger,Lost-General,22802.79,25
State Representative,Roy Takumi,DEM,HI,Incumbent,Won-General,22070.0,35
State Representative,Marc Pa Aluhi,REP,HI,Open,Lost-General,20883.41,44
State Representative,Romy Cachola,DEM,HI,Incumbent,Default Winner-General,20635.0,30
State Representative,Marilyn Lee,DEM,HI,Challenger,Lost-General,19498.0,36
State Representative,Bryan Jeremiah,REP,HI,Challenger,Lost-General,18817.0,41
State Representative,Richard Creagan,DEM,HI,Incumbent,Won-General,17400.0,5
Office Of Hawaiian Affairs District At Large,Suzanne Haunani Apoliona,IND,HI,Open,Lost-General,15804.1,nan
State Representative,Bertrand Kobayashi,DEM,HI,Incumbent,Won-General,14300.0,19
State Representative,Bruce Pratt,REP,HI,Challenger,Lost-General,14217.04,6
State Senator,Arnold Phillips II,LIB,HI,Challenger,Lost-General,14204.36,10
State Representative,Eric L Ching,REP,HI,Challenger,Lost-General,12072.8,31
State Representative,Rose Martinez,DEM,HI,Challenger,Lost-General,11024.0,40
State Representative,Kathryn Henski,REP,HI,Challenger,Lost-General,10824.05,22
State Representative,Julia Allen,REP,HI,Challenger,Lost-General,9932.0,20
State Representative,Karlen Ross,DEM,HI,Challenger,Lost-General,8270.0,17
State Representative,Anthony Higa,LIB,HI,Challenger,Lost-General,7031.57,19
State Representative,Daniel Pekus,REP,HI,Challenger,Lost-General,6842.55,11
State Senator,Rod Tam,REP,HI,Open,Lost-General,6519.15,13
State Representative,Kealoha Pisciotta,GRN,HI,Challenger,Lost-General,6250.0,3
State Representative,Michelle Rose Tippens,LIB,HI,Challenger,Lost-General,6098.0,24
State Representative,Jeffrey Coakley,REP,HI,Challenger,Lost-General,5980.0,7
State Representative,Nick Nikhilananda,GRN,HI,Challenger,Lost-General,5108.17,13
State Representative,Kaiwiola Coakley,REP,HI,Open,Lost-General,4500.0,29
State Representative,Victoria Franks,REP,HI,Challenger,Lost-General,4385.43,16
State Representative,Grace Dei Larson,NO PARTY AFFILIATION,HI,Challenger,Withdrew-General,2555.68,2
State Senator,Kurt Fevella,REP,HI,Challenger,Lost-General,2500.0,19
State Representative,Stephen Bischoff,REP,HI,Challenger,Lost-General,2310.0,19
State Representative,Katherine Kupukaa,REP,HI,Challenger,Lost-General,2080.97,37
State Representative,Gilbert Rebolledo,REP,HI,Challenger,Lost-General,1900.2,8
Office Of Hawaiian Affairs District Molokai,Colette Machado,NONPARTISAN SPECIAL,HI,Incumbent,Default Winner-General,1655.0,nan
State Representative,Roger Clemente,REP,HI,Challenger,Lost-General,1205.0,35
State Representative,Byron Young,REP,HI,Challenger,Lost-General,994.0,1
State Representative,Larry Fenton,REP,HI,Challenger,Lost-General,806.01,24
State Senator,Harry Ozols,LIB,HI,Open,Lost-General,441.01,13
State Representative,Luana Jones,NO PARTY AFFILIATION,HI,Challenger,Lost-General,270.0,4
State Representative,Scott Noltie,REP,HI,Challenger,Lost-General,200.0,46
State Senator,Roman Kalinowski,LIB,HI,Challenger,Lost-General,125.0,15
Office Of Hawaiian Affairs District Kauai,Dan Ahuna,IND,HI,Incumbent,Default Winner-General,60.0,nan
State Representative,Carole Kauhiwai Kaapu,REP,HI,Challenger,Lost-General,25.0,28
State Senator,Frederick Fogel,LIB,HI,Challenger,Lost-General,0.0,2
U.S. Senator,John Giuffre,AMERICAN SHOPPING,HI,Challenger,Lost-General,0.0,nan
State Representative,Moke Stephens,CON,HI,Challenger,Lost-General,0.0,4
U.S. Senator,Joy Allison,CON,HI,Challenger,Lost-General,0.0,nan
State Representative,Sam Kong,DEM,HI,Incumbent,Default Winner-General,0.0,33
State Senator,Kimberly Arianoff,LIB,HI,Challenger,Lost-General,0.0,1
U.S. Representative,Alan K Yim,LIB,HI,Open,Lost-General,0.0,1
State Representative,Gregory Arianoff,LIB,HI,Challenger,Lost-General,0.0,3
State Representative,Michael Last,LIB,HI,Challenger,Lost-General,0.0,5
State Senator,Joe Kent,LIB,HI,Challenger,Lost-General,0.0,11
U.S. Senator,Michael Kokoski,LIB,HI,Challenger,Lost-General,0.0,nan
U.S. Representative,Calvin Griffin,NO PARTY AFFILIATION,HI,Open,Lost-General,0.0,1
U.S. Representative,Richard Turner,NO PARTY AFFILIATION,HI,Challenger,Withdrew-General,0.0,2
U.S. Representative,Angela Aulani Kaaihue,REP,HI,Challenger,Lost-General,0.0,2
State Representative,Chayne Marten,REP,HI,Challenger,Lost-General,0.0,10
State Senator,Kaui Jochanan Amsterdam,REP,HI,Challenger,Lost-General,0.0,11
U.S. Senator,John Carroll,REP,HI,Challenger,Lost-General,0.0,nan
U.S. Representative,Peter Cross,DEM,HI,Open,Lost-General,0.0,1
U.S. Representative,Calvin Griffin,NO PARTY AFFILIATION,HI,Open,Lost-General,0.0,1
U.S. Representative,Colleen Wakako Hanabusa,DEM,HI,Open,Won-General,0.0,1
U.S. Representative,Angela Aulani Kaaihue,DEM,HI,Open,Lost-General,0.0,1
U.S. Representative,Howard Kim,DEM,HI,Open,Lost-General,0.0,1
U.S. Representative,Javier Ocasio,DEM,HI,Open,Lost-General,0.0,1
U.S. Representative,Shirlene Delacruz Ostrov,REP,HI,Open,Lost-General,0.0,1
U.S. Representative,Yvonne Perry,NO PARTY AFFILIATION,HI,Open,Lost-General,0.0,1
U.S. Representative,Peter Plotzeneder,NO PARTY AFFILIATION,HI,Open,Lost-General,0.0,1
U.S. Representative,Alan K Yim,LIB,HI,Open,Lost-General,0.0,1
