office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Patrick Leahy,DEM,VT,Incumbent,Won-General,4691699.77,nan
Governor,Sue Minter,DEM,VT,Open,Lost-General,2315405.22,nan
Governor,Philip Scott,REP,VT,Open,Won-General,1685616.23,nan
U.S. Representative,Peter Welch,DEM,VT,Incumbent,Won-General,977310.1,1
Attorney General,Tj Donovan,DEM,VT,Open,Won-General,417496.77,nan
Lieutenant Governor,David Zuckerman,PROGRESSIVE DEMOCRATIC,VT,Open,Won-General,405909.1,nan
Lieutenant Governor,Randolph Brock III,REP,VT,Open,Lost-General,199500.0,nan
Senator Chittenden,Christopher Pearson,DEM,VT,Challenger,Won-General,173635.46,nan
Attorney General,Deborah Bucknam,REP,VT,Open,Lost-General,115421.98,nan
Senator Windsor,Alison Clarkson,DEM,VT,Challenger,Won-General,59507.58,nan
U.S. Senator,Scott Milne,REP,VT,Challenger,Lost-General,44419.0,nan
Senator Chittenden,Michael Sirotkin,DEM,VT,Incumbent,Won-General,34889.3,nan
Senator Rutland,Korrine Rodrigue,DEM,VT,Challenger,Lost-General,33627.0,nan
Senator Franklin,Dustin Allard Degree,REP,VT,Incumbent,Won-General,33400.0,nan
Senator Lamoille,Richard Westman,REP,VT,Incumbent,Won-General,31019.09,nan
Senator Chittenden,Debbie Ingram,DEM,VT,Challenger,Won-General,30047.69,nan
Representative Addison-4,Mari Cordes,DEM,VT,Challenger,Lost-General,22942.78,nan
Senator Franklin,Sara Branon Kittell,DEM,VT,Challenger,Lost-General,21502.19,nan
Senator Franklin,Denise Smith,DEM,VT,Challenger,Lost-General,21492.22,nan
Representative Franklin-3-1,Corey Parent,REP,VT,Incumbent,Won-General,21335.0,nan
Senator Windsor,Richard McCormack,DEM,VT,Incumbent,Won-General,21242.75,nan
Treasurer,Beth Pearce,DEM,VT,Incumbent,Won-General,21169.19,nan
Representative Chittenden-3,Bill Lawrence,REP,VT,Challenger,Lost-General,19760.0,nan
Representative Lamoille-Washington,Sean McGary,REP,VT,Challenger,Won-General,18213.17,nan
Representative Orleans-Lamoille,Katherine Sims,DEM,VT,Challenger,Lost-General,16081.25,nan
Senator Rutland,Kevin Mullin,REP,VT,Incumbent,Won-General,15634.42,nan
Representative Addison-4,Valerie Mullin,REP,VT,Challenger,Lost-General,14591.72,nan
Representative Addison-3,Monique Thurston,REP,VT,Challenger,Lost-General,13034.58,nan
Senator Washington,John Fitzhugh,REP,VT,Challenger,Lost-General,12822.74,nan
Representative Chittenden-8-2,Dylan Giambatista,DEM,VT,Challenger,Won-General,12712.26,nan
Senator Chittenden,Tim Ashe,DEM,VT,Incumbent,Won-General,12336.15,nan
Senator Franklin,Carolyn Whitney Branagan,REP,VT,Challenger,Won-General,12185.0,nan
Representative Chittenden-7-2,Ann Pugh,DEM,VT,Incumbent,Won-General,11920.0,nan
Senator Addison,Peter Briggs,REP,VT,Challenger,Lost-General,11834.0,nan
Representative Franklin-3-1,Mike McCarthy,DEM,VT,Challenger,Lost-General,11686.52,nan
Representative Bennington-4,Brian Keefe,REP,VT,Challenger,Won-General,11663.95,nan
Representative Orleans-Lamoille,Mark Higley,REP,VT,Incumbent,Won-General,11230.0,nan
Representative Chittenden-5-2,Jessica Comai Brumsted,DEM,VT,Open,Won-General,11227.0,nan
Senator Rutland,Brian Collamore,REP,VT,Incumbent,Won-General,11185.83,nan
Senator Washington,Anthony Pollina,DEM,VT,Incumbent,Won-General,11065.0,nan
Representative Addison-1,Robin Scheu,DEM,VT,Challenger,Won-General,10960.44,nan
Representative Lamoille-2,Riki French,REP,VT,Open,Lost-General,10912.7,nan
Representative Addison-3,Warren Van Wyck,REP,VT,Incumbent,Won-General,10908.0,nan
Senator Rutland,Margaret Flory,REP,VT,Incumbent,Won-General,10679.66,nan
Representative Addison-4,David Sharpe,DEM,VT,Incumbent,Won-General,10628.3,nan
Representative Chittenden-7-2,Sam Handy,REP,VT,Challenger,Lost-General,10351.85,nan
Representative Addison-4,Fred Baser,REP,VT,Incumbent,Won-General,10160.0,nan
Representative Chittenden-6-1,Carol Ode,DEM,VT,Challenger,Won-General,9930.0,nan
Representative Bennington-Rutland-1,Linda Joy Sullivan,DEM,VT,Open,Won-General,9902.67,nan
Representative Windsor-Orange-1,Sarah Buxton,DEM,VT,Incumbent,Lost-General,9840.0,nan
Representative Chittenden-8-2,Paul Dame,REP,VT,Incumbent,Lost-General,9446.0,nan
Representative Franklin-1,Caroline Bright,DEM,VT,Open,Lost-General,9310.0,nan
Representative Caledonia-3,Janssen Willhoit,REP,VT,Incumbent,Won-General,9285.63,nan
Senator Addison,Christopher Bray,DEM,VT,Challenger,Won-General,9123.74,nan
