Candidate,Party,State,Office,Incumbency,Result,Total Money
"MCCASKILL, CLAIRE C",DEMOCRATIC,MO,US SENATE DISTRICT MO SW-CLASS I,Incumbent,Lost,25245276.33
"HAWLEY, JOSHUA DAVID (JOSH)",REPUBLICAN,MO,US SENATE DISTRICT MO SW-CLASS I,Challenger,Won,10300383.55
"WAGNER, ANN L",REPUBLICAN,MO,US HOUSE DISTRICT MO 002,Incumbent,Won,2897110.54
"LUETKEMEYER, BLAINE",REPUBLICAN,MO,US HOUSE DISTRICT MO 003,Incumbent,Won,2236307.81
"SMITH, JASON T",REPUBLICAN,MO,US HOUSE DISTRICT MO 008,Incumbent,Won,1903718.40
"GRAVES JR, SAMUEL B (SAM)",REPUBLICAN,MO,US HOUSE DISTRICT MO 006,Incumbent,Won,1631791.43
"GALLOWAY, NICOLE",DEMOCRATIC,MO,AUDITOR,Incumbent,Won,1454841.32
"LONG, BILLY",REPUBLICAN,MO,US HOUSE DISTRICT MO 007,Incumbent,Won,1366943.33
"VANOSTRAN, CORT",DEMOCRATIC,MO,US HOUSE DISTRICT MO 002,Challenger,Lost,1236222.45
"CLEAVER II, EMANUEL",DEMOCRATIC,MO,US HOUSE DISTRICT MO 005,Incumbent,Won,1060935.65
"SCHUPP, JILL SELTZER",DEMOCRATIC,MO,SENATE DISTRICT 024,Incumbent,Won,1043295.65
"HARTZLER, V (VICKI)",REPUBLICAN,MO,US HOUSE DISTRICT MO 004,Incumbent,Won,989175.25
"PETERSEN, AUSTIN",REPUBLICAN,MO,US SENATE DISTRICT MO SW-CLASS I,Open,Lost,628683.72
"LUETKEMEYER, TONY",REPUBLICAN,MO,SENATE DISTRICT 034,Open,Won,600969.47
"CLAY JR, WILLIAM LACY",DEMOCRATIC,MO,US HOUSE DISTRICT MO 001,Incumbent,Won,600265.49
"ONDER JR, ROBERT FRANK (BOB)",REPUBLICAN,MO,SENATE DISTRICT 002,Incumbent,Won,599895.92
"WASINGER, DAVID",REPUBLICAN,MO,AUDITOR,Open,Lost,587708.60
"WIELAND, PAUL J",REPUBLICAN,MO,SENATE DISTRICT 022,Incumbent,Won,487255.51
"MONETTI, RAFFAELE ANTONIO",REPUBLICAN,MO,US SENATE DISTRICT MO SW-CLASS I,Open,Lost,470853.53
"ARTHUR, LAUREN",DEMOCRATIC,MO,SENATE DISTRICT 017,Open,Won,449637.82
"HOAGENSON, SUZANNE RENEE",DEMOCRATIC,MO,US HOUSE DISTRICT MO 004,Challenger,Lost,407898.11
"BURLISON, ERIC W",REPUBLICAN,MO,SENATE DISTRICT 020,Open,Won,389099.65
"HOUGH, LINCOLN",REPUBLICAN,MO,SENATE DISTRICT 030,Open,Won,384253.09
"HAAHR, ELIJAH",REPUBLICAN,MO,HOUSE DISTRICT 134,Incumbent,Won,383170.04
"WHITE, WILLIAM E (BILL)",REPUBLICAN,MO,SENATE DISTRICT 032,Open,Won,373246.16
"SCHATZ, DAVE",REPUBLICAN,MO,SENATE DISTRICT 026,Incumbent,Won,357527.36
"ROBERTS, HARRY",REPUBLICAN,MO,SENATE DISTRICT 034,Open,Lost,344009.25
"RIDDLE, JEANIE",REPUBLICAN,MO,SENATE DISTRICT 010,Incumbent,Won,323459.98
"OLAUGHLIN, CINDY",REPUBLICAN,MO,SENATE DISTRICT 018,Open,Won,312166.50
"VESCOVO, ROBERT (ROB)",REPUBLICAN,MO,HOUSE DISTRICT 112,Incumbent,Won,259550.00
"HEGEMAN, DANIEL",REPUBLICAN,MO,SENATE DISTRICT 012,Incumbent,Won,230455.00
"HUMMEL, JACOB W (JAKE)",DEMOCRATIC,MO,SENATE DISTRICT 004,Incumbent,Lost,184578.50
"REDMON, CRAIG",REPUBLICAN,MO,SENATE DISTRICT 018,Open,Lost,174639.98
"BERNSKOETTER, MIKE",REPUBLICAN,MO,SENATE DISTRICT 006,Open,Won,172676.00
"FRANKLIN, DIANE",REPUBLICAN,MO,SENATE DISTRICT 016,Open,Lost,172195.00
"OSMACK, MARK",DEMOCRATIC,MO,US HOUSE DISTRICT MO 002,Open,Lost,166096.83
"ELLIS, KATHRYN GAIL",DEMOCRATIC,MO,US HOUSE DISTRICT MO 008,Challenger,Lost,162197.34
"OBRIAN, ROB",REPUBLICAN,MO,SENATE DISTRICT 032,Open,Lost,161860.81
"SHIELDS, HILLARY",DEMOCRATIC,MO,SENATE DISTRICT 008,Challenger,Lost,160244.79
"RUCKER II, MARTIN",DEMOCRATIC,MO,SENATE DISTRICT 034,Open,Lost,146962.51
"DILLON, RYAN",DEMOCRATIC,MO,SENATE DISTRICT 016,Open,Lost,139773.45
"PATTERSON, JON",REPUBLICAN,MO,HOUSE DISTRICT 030,Open,Won,139111.84
"DOGAN, SHAMED",REPUBLICAN,MO,HOUSE DISTRICT 098,Incumbent,Won,133038.96
"WALKER, NATHAN BELT (NATE)",REPUBLICAN,MO,SENATE DISTRICT 018,Open,Lost,132516.41
"GREGORY, DAVID J",REPUBLICAN,MO,HOUSE DISTRICT 096,Incumbent,Won,132137.87
"BUSH, CORI",DEMOCRATIC,MO,US HOUSE DISTRICT MO 001,Challenger,Lost,130555.76
"CORNEJO, ROBERT",REPUBLICAN,MO,HOUSE DISTRICT 064,Incumbent,Withdrew,125503.00
"EVANS, JEAN",REPUBLICAN,MO,HOUSE DISTRICT 099,Incumbent,Won,121175.27
"ADAMS JR, JOSEPH L (JOE)",DEMOCRATIC,MO,SENATE DISTRICT 014,Open,Lost,116646.99
"SWAN, KATHRYN (KATHY)",REPUBLICAN,MO,HOUSE DISTRICT 147,Incumbent,Won,116626.28
"BILLINGTON, HARDY",REPUBLICAN,MO,HOUSE DISTRICT 152,Open,Won,115802.79
"GLADNEY, SAM K",DEMOCRATIC,MO,HOUSE DISTRICT 087,Open,Lost,115250.32
"FITZPATRICK, SCOTT M",REPUBLICAN,MO,HOUSE DISTRICT 158,Incumbent,Won,112467.17
"PLOCHER, DEAN",REPUBLICAN,MO,HOUSE DISTRICT 089,Incumbent,Won,106520.67
"KERR, PAT ROWE",REPUBLICAN,MO,HOUSE DISTRICT 060,Open,Lost,103928.52
"WIEMANN, JOHN D",REPUBLICAN,MO,HOUSE DISTRICT 103,Incumbent,Won,102260.17
"BUTZ, STEPHEN",DEMOCRATIC,MO,HOUSE DISTRICT 081,Open,Won,97175.12
