Candidate,Party,State,Office,Incumbency,Result,Total Money
"HUTCHINSON, ASA",REPUBLICAN,AR,GOVERNOR,Incumbent,Won,3627007.84
"HILL, JAMES FRENCH (FRENCH)",REPUBLICAN,AR,US HOUSE DISTRICT AR 002,Incumbent,Won,2724601.98
"TUCKER, CLARKE",DEMOCRATIC,AR,US HOUSE DISTRICT AR 002,Challenger,Lost,1931447.22
"WESTERMAN, BRUCE E",REPUBLICAN,AR,US HOUSE DISTRICT AR 004,Incumbent,Won,1568804.83
"WOMACK, STEVE",REPUBLICAN,AR,US HOUSE DISTRICT AR 003,Incumbent,Won,1088014.20
"CRAWFORD, ERIC ALAN (RICK)",REPUBLICAN,AR,US HOUSE DISTRICT AR 001,Incumbent,Won,970208.16
"GRIFFIN, JOHN TIMOTHY (TIM)",REPUBLICAN,AR,LIEUTENANT GOVERNOR,Incumbent,Won,547466.59
"RUTLEDGE, LESLIE",REPUBLICAN,AR,ATTORNEY GENERAL,Incumbent,Won,500295.54
"HENDERSON, JARED K",DEMOCRATIC,AR,GOVERNOR,Challenger,Won,272013.17
"SPENCER, PAUL JOHN",DEMOCRATIC,AR,US HOUSE DISTRICT AR 002,Open,Lost,266176.99
"MAHONY, JOSH",DEMOCRATIC,AR,US HOUSE DISTRICT AR 003,Challenger,Lost,219098.38
"DAVIS, BREANNE",REPUBLICAN,AR,SENATE DISTRICT 016,Open,Won,161400.00
"HILL, RICKY",REPUBLICAN,AR,SENATE DISTRICT 029,Open,Won,142950.75
"SHAMEL, HAYDEN CATHERINE",DEMOCRATIC,AR,US HOUSE DISTRICT AR 004,Challenger,Lost,137227.49
"RAPERT, JASON",REPUBLICAN,AR,SENATE DISTRICT 035,Incumbent,Won,114025.00
"DESAI, CHINTAN",DEMOCRATIC,AR,US HOUSE DISTRICT AR 001,Challenger,Lost,101647.55
"BAILEY, ROBERT (BOB)",REPUBLICAN,AR,SENATE DISTRICT 016,Open,Lost,97312.29
"THURSTON, JOHN",REPUBLICAN,AR,SECRETARY OF STATE,Open,Won,92810.31
"MCCULLOUGH, TIPPI",DEMOCRATIC,AR,HOUSE DISTRICT 033,Open,Default Winner,90444.34
"MORGAN, JAN",REPUBLICAN,AR,GOVERNOR,Challenger,Lost,85491.89
"PECK, COLE",REPUBLICAN,AR,HOUSE DISTRICT 053,Challenger,Lost,81195.83
"COLLINS, CHARLES S (CHARLIE)",REPUBLICAN,AR,HOUSE DISTRICT 084,Incumbent,Lost,80349.65
"LUNDSTRUM, ROBIN",REPUBLICAN,AR,HOUSE DISTRICT 087,Incumbent,Won,78572.79
"COLLINS SMITH, LINDA",REPUBLICAN,AR,SENATE DISTRICT 019,Incumbent,Lost,71413.61
"HAWKS, SPENCER",REPUBLICAN,AR,HOUSE DISTRICT 070,Open,Won,71381.94
"PITSCH, MATHEW",REPUBLICAN,AR,SENATE DISTRICT 008,Open,Won,70745.53
"NOLAND, ROSS",DEMOCRATIC,AR,HOUSE DISTRICT 033,Open,Lost,68571.45
"INMAN, SUSAN",DEMOCRATIC,AR,SECRETARY OF STATE,Open,Lost,67090.81
"BALLINGER, BOB",REPUBLICAN,AR,SENATE DISTRICT 005,Open,Won,65770.13
"COLLINS, ANDREW",DEMOCRATIC,AR,HOUSE DISTRICT 035,Open,Won,65012.69
"TEAGUE, LARRY R",DEMOCRATIC,AR,SENATE DISTRICT 010,Incumbent,Won,63610.59
"INGRAM, KEITH M",DEMOCRATIC,AR,SENATE DISTRICT 024,Incumbent,Default Winner,63353.56
"JOHNSON, MARK",REPUBLICAN,AR,SENATE DISTRICT 015,Open,Default Winner,60890.00
