Candidate,Party,State,Office,Incumbency,Result,Total Money
"PRITZKER, JAY ROBERT (J B) & STRATTON, JULIANA W",DEMOCRATIC,IL,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Won,148967331.02
"RAUNER, BRUCE VINCENT & SANGUINETTI, EVELYN PACINO",REPUBLICAN,IL,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Lost,85716326.23
"KENNEDY, CHRISTOPHER G & JOY, RA",DEMOCRATIC,IL,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost,9007599.18
"MADIGAN, MICHAEL J",DEMOCRATIC,IL,HOUSE DISTRICT 022,Incumbent,Won,7859304.94
"RAOUL, KWAME",DEMOCRATIC,IL,ATTORNEY GENERAL,Open,Won,6657680.22
"CULLERTON, JOHN J",DEMOCRATIC,IL,SENATE DISTRICT 006,Incumbent,Won,6521698.51
"BISS, DANIEL K & WALLACE, LITESA E",DEMOCRATIC,IL,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost,6427900.92
"ROSKAM, PETER J",REPUBLICAN,IL,US HOUSE DISTRICT IL 006,Incumbent,Lost,6371191.49
"KRISHNAMOORTHI, RAJA",DEMOCRATIC,IL,US HOUSE DISTRICT IL 008,Incumbent,Won,5056924.99
"IVES, JEANNE M & MORTHLAND, RICH",DEMOCRATIC,IL,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost,4360879.75
"SCHNEIDER, BRADLEY SCOTT (BRAD)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 010,Incumbent,Won,4115111.45
"UNDERWOOD, LAUREN A",DEMOCRATIC,IL,US HOUSE DISTRICT IL 014,Challenger,Won,3960612.73
"KELLY, BRENDAN",DEMOCRATIC,IL,US HOUSE DISTRICT IL 012,Challenger,Lost,3352384.09
"CASTEN, SEAN",DEMOCRATIC,IL,US HOUSE DISTRICT IL 006,Challenger,Won,3352082.36
"BUSTOS, CHERI CALLAHAN",DEMOCRATIC,IL,US HOUSE DISTRICT IL 017,Incumbent,Won,3240109.41
"DAVIS, RODNEY",REPUBLICAN,IL,US HOUSE DISTRICT IL 013,Incumbent,Won,3215190.72
"HAROLD, ERIKA",REPUBLICAN,IL,ATTORNEY GENERAL,Open,Lost,3016402.73
