Candidate,Party,State,Office,Incumbency,Result,Total Money
"GOLDEN, JARED",DEMOCRATIC,ME,US HOUSE DISTRICT ME 002,Challenger,Won,5611057.17
"KING JR, ANGUS STANLEY",INDEPENDENT,ME,US SENATE DISTRICT ME SW-CLASS I,Incumbent,Won,4612726.40
"POLIQUIN, BRUCE L",REPUBLICAN,ME,US HOUSE DISTRICT ME 002,Incumbent,Lost,4042718.26
"MILLS, JANET T",DEMOCRATIC,ME,GOVERNOR,Open,Won,3099736.55
"MOODY, SHAWN H",REPUBLICAN,ME,GOVERNOR,Open,Lost,1881528.98
"HAYES, TERRY",INDEPENDENT,ME,GOVERNOR,Open,Lost,1416758.50
"COTE, ADAM ROLAND",DEMOCRATIC,ME,GOVERNOR,Open,Lost,1097560.27
"BRAKEY, ERIC",REPUBLICAN,ME,US SENATE DISTRICT ME SW-CLASS I,Challenger,Lost,950767.29
"SWEET, ELIZABETH ANN (BETSY)",DEMOCRATIC,ME,GOVERNOR,Open,Lost,798483.00
"CARON, ALAN",INDEPENDENT,ME,GOVERNOR,Open,Lost,781393.00
"PINGREE, ROCHELLE M (CHELLIE)",DEMOCRATIC,ME,US HOUSE DISTRICT ME 001,Incumbent,Won,769891.35
"MASON, GARRETT PAUL",REPUBLICAN,ME,GOVERNOR,Open,Lost,736649.26
"ST CLAIR, LUCAS",DEMOCRATIC,ME,US HOUSE DISTRICT ME 002,Open,Lost,635972.37
"MAYHEW, MARY C",REPUBLICAN,ME,GOVERNOR,Open,Lost,435307.92
"EVES, MARK WESTWOOD",DEMOCRATIC,ME,GOVERNOR,Open,Lost,378536.30
"RINGELSTEIN, ZACKARY (ZAK)",DEMOCRATIC,ME,US SENATE DISTRICT ME SW-CLASS I,Challenger,Lost,368195.28
"GROHMAN, MARTIN J",INDEPENDENT,ME,US HOUSE DISTRICT ME 001,Challenger,Lost,367488.20
"FULFORD, JONATHAN STEVEN",DEMOCRATIC,ME,US HOUSE DISTRICT ME 002,Open,Lost,166989.79
"OLSON, CRAIG",DEMOCRATIC,ME,US HOUSE DISTRICT ME 002,Open,Lost,116884.00
"COLLINS, JAN M",DEMOCRATIC,ME,SENATE DISTRICT 017,Open,Lost,88139.43
"HOLBROOK, MARK IRVING",REPUBLICAN,ME,US HOUSE DISTRICT ME 001,Challenger,Lost,82048.22
"HERBIG, ERIN D",DEMOCRATIC,ME,SENATE DISTRICT 011,Open,Won,73984.00
"LAWRENCE, MARK W",DEMOCRATIC,ME,SENATE DISTRICT 035,Open,Won,73970.00
"RUSSELL, DIANE MARIE",DEMOCRATIC,ME,GOVERNOR,Open,Lost,73968.93
"CHIPMAN, BENJAMIN M",DEMOCRATIC,ME,SENATE DISTRICT 027,Incumbent,Won,65900.00
"CLAXTON, NED",DEMOCRATIC,ME,SENATE DISTRICT 020,Open,Won,65899.96
"SANBORN, LINDA F",DEMOCRATIC,ME,SENATE DISTRICT 030,Challenger,Won,65899.09
"JACKSON, TROY DALE",DEMOCRATIC,ME,SENATE DISTRICT 001,Incumbent,Won,65893.49
"BELLOWS, SHENNA LEE",DEMOCRATIC,ME,SENATE DISTRICT 014,Incumbent,Won,65893.12
"FORTMAN, LAURA A",DEMOCRATIC,ME,SENATE DISTRICT 013,Challenger,Lost,65883.01
"DILL, JAMES F",DEMOCRATIC,ME,SENATE DISTRICT 005,Incumbent,Won,65110.00
"LUCHINI, LOUIS JOSEPH",DEMOCRATIC,ME,SENATE DISTRICT 007,Open,Won,61210.18
"GILES, JAYNE CROSBY",REPUBLICAN,ME,SENATE DISTRICT 011,Open,Lost,55838.81
"CARSON, EVERETT BROWNIE",DEMOCRATIC,ME,SENATE DISTRICT 024,Incumbent,Won,55665.64
"CANNEY, CRYSTAL",INDEPENDENT,ME,SENATE DISTRICT 027,Challenger,Lost,55493.65
"FOLEY, ROBERT A",REPUBLICAN,ME,SENATE DISTRICT 034,Open,Won,54710.65
"CHENETTE, JUSTIN M",DEMOCRATIC,ME,SENATE DISTRICT 031,Incumbent,Won,54578.27
"KUSIAK, KAREN",DEMOCRATIC,ME,SENATE DISTRICT 016,Challenger,Lost,53699.19
"FARRIN, BRADLEE THOMAS",REPUBLICAN,ME,SENATE DISTRICT 003,Open,Won,53137.54
"POULIOT, MATTHEW",REPUBLICAN,ME,SENATE DISTRICT 015,Open,Won,52503.12
"DAVIS SR, PAUL T",REPUBLICAN,ME,SENATE DISTRICT 004,Incumbent,Won,50673.41
"BLACK, RUSSELL J",REPUBLICAN,ME,SENATE DISTRICT 017,Open,Won,50672.78
"TIMBERLAKE, JEFFREY LLOYD (JEFF)",REPUBLICAN,ME,SENATE DISTRICT 022,Open,Won,49504.09
"MIRAMANT, DAVID R",DEMOCRATIC,ME,SENATE DISTRICT 012,Incumbent,Won,48800.00
"GRATWICK, GEOFFREY",DEMOCRATIC,ME,SENATE DISTRICT 009,Incumbent,Won,45600.00
"BREEN, CATHERINE E",DEMOCRATIC,ME,SENATE DISTRICT 025,Incumbent,Won,45591.57
"VOLK, AMY",REPUBLICAN,ME,SENATE DISTRICT 030,Incumbent,Lost,44574.09
"DION, MARK",DEMOCRATIC,ME,GOVERNOR,Open,Lost,43781.75
"ESTES, MICHAEL L",REPUBLICAN,ME,SENATE DISTRICT 035,Open,Lost,40525.00
"UHLENHAKE, BEVERLY B",DEMOCRATIC,ME,SENATE DISTRICT 008,Challenger,Lost,40524.09
"WILFONG, JAMES F",DEMOCRATIC,ME,SENATE DISTRICT 018,Challenger,Lost,40522.03
"MACKEY ANDREWS, SUSAN D",DEMOCRATIC,ME,SENATE DISTRICT 004,Challenger,Lost,40089.96
"LIPPINCOTT, WILLIAM J.",DEMOCRATIC,ME,SENATE DISTRICT 010,Open,Lost,39684.92
"KEIM, LISA",REPUBLICAN,ME,SENATE DISTRICT 018,Incumbent,Won,39625.00
"DESCHAMBAULT, SUSAN A",DEMOCRATIC,ME,SENATE DISTRICT 032,Incumbent,Won,38957.79
"ESPLING, ELEANOR M",REPUBLICAN,ME,SENATE DISTRICT 020,Open,Lost,37906.27
"JULIA, KELLIE",DEMOCRATIC,ME,SENATE DISTRICT 015,Open,Lost,35961.85
"GUERIN, STACEY K",REPUBLICAN,ME,SENATE DISTRICT 010,Open,Won,35276.93
"JOHNSON, JEFFREY B",DEMOCRATIC,ME,SENATE DISTRICT 003,Open,Lost,35275.29
"DONALDSON, RICHARD W",REPUBLICAN,ME,SENATE DISTRICT 023,Challenger,Lost,33425.00
"VITELLI, ELOISE A",DEMOCRATIC,ME,SENATE DISTRICT 023,Incumbent,Won,33398.46
"REYNOLDS, KAREN A",REPUBLICAN,ME,SENATE DISTRICT 002,Challenger,Lost,33393.20
"NADEAU, A MICHAEL",REPUBLICAN,ME,SENATE DISTRICT 001,Challenger,Lost,33347.65
"WRIGHT, THOMAS J",DEMOCRATIC,ME,SENATE DISTRICT 034,Open,Lost,33150.00
"DOW, DANA L",REPUBLICAN,ME,SENATE DISTRICT 013,Incumbent,Won,33065.70
"STONE, MATTHEW WILLIAM",REPUBLICAN,ME,SENATE DISTRICT 014,Challenger,Lost,32802.19
"SANBORN, HEATHER B",DEMOCRATIC,ME,SENATE DISTRICT 028,Open,Won,31264.77
"MILLETT, REBECCA J",DEMOCRATIC,ME,SENATE DISTRICT 029,Incumbent,Won,30377.26
"ROSEN, KIMBERLEY C",REPUBLICAN,ME,SENATE DISTRICT 008,Incumbent,Won,28900.00
"TUTTLE JR, JOHN L",DEMOCRATIC,ME,SENATE DISTRICT 033,Challenger,Lost,28660.00
"NADEAU, CATHERINE M",DEMOCRATIC,ME,HOUSE DISTRICT 078,Incumbent,Won,28500.00
"DENDINGER, MAIA R",SOCIALIST,ME,SENATE DISTRICT 005,Challenger,Lost,28388.27
"HAMPER, JAMES MICHAEL",REPUBLICAN,ME,SENATE DISTRICT 019,Incumbent,Won,28259.61
"FREDETTE, KENNETH WADE",REPUBLICAN,ME,GOVERNOR,Open,Lost,27642.00
"CARPENTER, MICHAEL E",DEMOCRATIC,ME,SENATE DISTRICT 002,Incumbent,Won,27525.00
"CYRWAY, SCOTT W",REPUBLICAN,ME,SENATE DISTRICT 016,Incumbent,Won,27445.40
"MENDROS, STAVROS J",REPUBLICAN,ME,SENATE DISTRICT 031,Challenger,Lost,27045.00
"LEBIDA, GUY M",REPUBLICAN,ME,HOUSE DISTRICT 055,Challenger,Lost,26748.11
"NORMANDEAU, SCOTT WAGEMAN",REPUBLICAN,ME,SENATE DISTRICT 032,Challenger,Lost,24976.05
"MCCREIGHT, JOYCE (JAY)",DEMOCRATIC,ME,HOUSE DISTRICT 051,Incumbent,Won,24416.88
"KILBY-CHESLEY, LOIS E",DEMOCRATIC,ME,SENATE DISTRICT 022,Open,Lost,23724.16
"MOORE, MARIANNE",REPUBLICAN,ME,SENATE DISTRICT 006,Open,Won,23044.94
"THERRIEN, CHRISTINA MARIE",DEMOCRATIC,ME,SENATE DISTRICT 006,Open,Lost,22800.02
"PETERS JR, NELSON M J",REPUBLICAN,ME,SENATE DISTRICT 021,Challenger,Lost,22596.52
"LABRECQUE, JAMES C",REPUBLICAN,ME,SENATE DISTRICT 009,Challenger,Lost,21950.69
"CARNEY, ANNE M",DEMOCRATIC,ME,HOUSE DISTRICT 030,Open,Won,21356.38
"BOOTH, JAMES",REPUBLICAN,ME,HOUSE DISTRICT 010,Open,Lost,20649.15
"NUTTING, JOHN M",DEMOCRATIC,ME,HOUSE DISTRICT 075,Open,Lost,20522.01
"MAREAN, DONALD G",REPUBLICAN,ME,HOUSE DISTRICT 016,Incumbent,Won,20516.76
"CAVARETTA, ALLYSON M",REPUBLICAN,ME,HOUSE DISTRICT 003,Challenger,Lost,20027.80
"HUTCHINS, SHERMAN",REPUBLICAN,ME,HOUSE DISTRICT 131,Open,Won,19883.00
"LIBBY, NATHAN L",DEMOCRATIC,ME,SENATE DISTRICT 021,Incumbent,Won,19701.44
"MALABY, RICHARD S",REPUBLICAN,ME,SENATE DISTRICT 007,Open,Lost,19425.26
"MAXMIN, CHLOE S",DEMOCRATIC,ME,HOUSE DISTRICT 088,Open,Won,18799.46
"MORRIS, JOSHUA K",REPUBLICAN,ME,HOUSE DISTRICT 075,Open,Won,18729.94
"NICHOLS, CATHLEEN M",REPUBLICAN,ME,SENATE DISTRICT 025,Challenger,Lost,17866.52
"FECTEAU, JUSTIN J",REPUBLICAN,ME,HOUSE DISTRICT 086,Open,Won,17518.44
"ORDWAY, LESTER S",REPUBLICAN,ME,HOUSE DISTRICT 023,Incumbent,Won,17075.00
"BERRY, SETH ALLAN",DEMOCRATIC,ME,HOUSE DISTRICT 055,Incumbent,Won,16775.00
"MASON, RICHARD GORDON",REPUBLICAN,ME,HOUSE DISTRICT 056,Incumbent,Won,16775.00
"HIGGINS, NORMAN E",COMMON SENSE INDEPENDENT,ME,HOUSE DISTRICT 120,Incumbent,Won,16775.00
"PEBWORTH, SARAH A",DEMOCRATIC,ME,HOUSE DISTRICT 133,Open,Won,16770.77
"INGWERSEN, HENRY L",DEMOCRATIC,ME,HOUSE DISTRICT 010,Open,Won,16746.45
"HEPLER, ALLISON L",DEMOCRATIC,ME,HOUSE DISTRICT 053,Challenger,Won,16674.65
"MILLETT JR, H SAWIN",REPUBLICAN,ME,HOUSE DISTRICT 071,Open,Won,16325.00
"SAMPSON, HEIDI H",REPUBLICAN,ME,HOUSE DISTRICT 021,Incumbent,Won,15904.53
"WARREN, CHARLOTTE MAY",DEMOCRATIC,ME,HOUSE DISTRICT 084,Incumbent,Won,15535.58
"LANDRY JR, H SCOTT",DEMOCRATIC,ME,HOUSE DISTRICT 113,Open,Won,15500.00
"DOUDERA, VICTORIA W",DEMOCRATIC,ME,HOUSE DISTRICT 094,Challenger,Won,15499.76
