Candidate,Party,State,Office,Incumbency,Result,Total Money
"GALVIN, ALYSE S",DEMOCRATIC,AK,US HOUSE DISTRICT AK 001,Challenger,Lost,1938408.37
"YOUNG, DON E",REPUBLICAN,AK,US HOUSE DISTRICT AK 001,Incumbent,Won,1228136.23
"WALKER, WILLIAM M (BILL) & MALLOTT, BYRON I",INDEPENDENT,AK,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Lost,1050273.07
"DUNLEAVY, MICHAEL J (MIKE) & MEYER, KEVIN G",REPUBLICAN,AK,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Won,1043838.29
"BEGICH, MARK P & CALL, DEBRA L",DEMOCRATIC,AK,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost,856821.10
"KAWASAKI, SCOTT",DEMOCRATIC,AK,SENATE DISTRICT A,Challenger,Won,224287.67
"KELLY, PETER",REPUBLICAN,AK,SENATE DISTRICT A,Incumbent,Lost,191645.25
"TREADWELL, LOUIS MEAD (MEAD)",REPUBLICAN,AK,GOVERNOR,Open,Lost,165320.51
"LEDOUX, GABRIELLE",REPUBLICAN,AK,HOUSE DISTRICT 015,Incumbent,Won,145557.40
"DODGE, KATHRYN E",DEMOCRATIC,AK,HOUSE DISTRICT 001,Open,Lost,131897.05
"GRAY-JACKSON, ELVIRA",DEMOCRATIC,AK,SENATE DISTRICT I,Open,Won,128684.62
"KIEHL, JESSE",DEMOCRATIC,AK,SENATE DISTRICT Q,Open,Won,123739.06
"GRUNWALD, EDIE",REPUBLICAN,AK,LIEUTENANT GOVERNOR,Open,Lost,122946.09
"CLAMAN, MATT",DEMOCRATIC,AK,HOUSE DISTRICT 021,Incumbent,Won,110307.49
"LEBON, BARTON S (BART)",REPUBLICAN,AK,HOUSE DISTRICT 001,Open,Won,105227.00
"SHEIN, DIMITRI",DEMOCRATIC,AK,US HOUSE DISTRICT AK 001,Open,Lost,101521.18
"DARDEN, DUSTIN",DEMOCRATIC,AK,HOUSE DISTRICT 022,Open,Lost,100055.00
"NANKERVIS, JERRY A",REPUBLICAN,AK,HOUSE DISTRICT 034,Open,Lost,93877.11
"MICCICHE, PETER",REPUBLICAN,AK,SENATE DISTRICT O,Incumbent,Won,93419.98
"SPOHNHOLZ, IVY A",DEMOCRATIC,AK,HOUSE DISTRICT 016,Incumbent,Won,93055.09
"SEATON, PAUL K",REPUBLICAN,AK,HOUSE DISTRICT 031,Incumbent,Lost,92127.69
"GROH, CLIFF",DEMOCRATIC,AK,HOUSE DISTRICT 020,Open,Lost,91689.11
"STORY, ANDREA (ANDI)",DEMOCRATIC,AK,HOUSE DISTRICT 034,Open,Won,91128.35
"GRENN, JASON S",NO PARTY AFFILIATION,AK,HOUSE DISTRICT 022,Open,Lost,85731.45
"SNYDER, LIZ",DEMOCRATIC,AK,HOUSE DISTRICT 027,Challenger,Lost,82244.06
"DIMOND, CHRIS",UNDECLARED,AK,HOUSE DISTRICT 033,Open,Lost,79744.97
"REVAK, JOSH C",REPUBLICAN,AK,HOUSE DISTRICT 025,Open,Won,78420.14
"HOPKINS, GRIER",DEMOCRATIC,AK,HOUSE DISTRICT 004,Open,Won,77032.43
"REINBOLD, LORA H",REPUBLICAN,AK,SENATE DISTRICT G,Open,Won,76843.32
"MERRICK, KELLY R",REPUBLICAN,AK,HOUSE DISTRICT 014,Open,Won,75342.40
"KREISS-TOMKINS, JONATHAN S",DEMOCRATIC,AK,HOUSE DISTRICT 035,Incumbent,Won,74535.02
"BIRCH, CHRIS",REPUBLICAN,AK,SENATE DISTRICT M,Open,Won,73300.00
"SACKETT, JIM",REPUBLICAN,AK,HOUSE DISTRICT 004,Open,Lost,72235.40
"COSTELLO, MIA C",REPUBLICAN,AK,SENATE DISTRICT K,Incumbent,Won,68439.20
"SADDLER, DAN",REPUBLICAN,AK,SENATE DISTRICT G,Open,Lost,66327.13
"HANNAN, SARA",DEMOCRATIC,AK,HOUSE DISTRICT 033,Open,Won,65941.93
"LEE, AMBER M",DEMOCRATIC,AK,HOUSE DISTRICT 028,Challenger,Lost,61830.43
"JOSEPHSON, ANDREW L (ANDY)",DEMOCRATIC,AK,HOUSE DISTRICT 017,Incumbent,Won,60407.33
"FIELDS, WILLIAM Z (ZACK)",DEMOCRATIC,AK,HOUSE DISTRICT 020,Open,Won,60128.78
"ORTIZ, DANIEL H (DAN)",UNDECLARED,AK,HOUSE DISTRICT 036,Open,Won,57822.74
