Candidate,Party,State,Office,Incumbency,Result,Total Money
"KAINE, TIMOTHY M (TIM)",DEMOCRATIC,VA,US SENATE DISTRICT VA SW-CLASS I,Incumbent,Won,21745673.35
"SPANBERGER, ABIGAIL",DEMOCRATIC,VA,US HOUSE DISTRICT VA 007,Challenger,Won,7230974.97
"COMSTOCK, BARBARA J",REPUBLICAN,VA,US HOUSE DISTRICT VA 010,Incumbent,Lost,6374928.38
"WEXTON, JENNIFER",DEMOCRATIC,VA,US HOUSE DISTRICT VA 010,Challenger,Won,6086902.62
"LURIA, ELAINE G",DEMOCRATIC,VA,US HOUSE DISTRICT VA 002,Challenger,Won,4222861.35
"TAYLOR, SCOTT W",REPUBLICAN,VA,US HOUSE DISTRICT VA 002,Incumbent,Lost,3967284.20
"COCKBURN, LESLIE",DEMOCRATIC,VA,US HOUSE DISTRICT VA 005,Open,Lost,3514054.94
"BRAT, DAVID ALAN",REPUBLICAN,VA,US HOUSE DISTRICT VA 007,Incumbent,Lost,3334581.15
"STEWART, COREY ALAN",REPUBLICAN,VA,US SENATE DISTRICT VA SW-CLASS I,Challenger,Lost,2770613.74
"KIEHL FRIEDMAN, ALISON",DEMOCRATIC,VA,US HOUSE DISTRICT VA 010,Open,Lost,2205178.13
"BEYER JR, DONALD STERNOFF",DEMOCRATIC,VA,US HOUSE DISTRICT VA 008,Incumbent,Won,2072248.39
"CONNOLLY, GERALD E (GERRY)",DEMOCRATIC,VA,US HOUSE DISTRICT VA 011,Incumbent,Won,2028007.05
"RIGGLEMAN, DENVER",REPUBLICAN,VA,US HOUSE DISTRICT VA 005,Open,Won,1912990.38
"WITTMAN, ROBERT J (ROB)",REPUBLICAN,VA,US HOUSE DISTRICT VA 001,Incumbent,Won,1552185.86
"HELMER, DANIEL",DEMOCRATIC,VA,US HOUSE DISTRICT VA 010,Open,Lost,1318244.68
"GRIFFITH, H MORGAN",REPUBLICAN,VA,US HOUSE DISTRICT VA 009,Incumbent,Won,1159531.66
"FLACCAVENTO, ANTHONY J",DEMOCRATIC,VA,US HOUSE DISTRICT VA 009,Challenger,Lost,1056183.92
"CLINE, BEN L",REPUBLICAN,VA,US HOUSE DISTRICT VA 006,Open,Won,937493.30
"WARD, DANIEL",DEMOCRATIC,VA,US HOUSE DISTRICT VA 007,Open,Lost,930542.09
"STOVER, LINDSEY DAVIS",DEMOCRATIC,VA,US HOUSE DISTRICT VA 010,Open,Lost,902205.35
"MCEACHIN, ASTON DONALD",DEMOCRATIC,VA,US HOUSE DISTRICT VA 004,Incumbent,Won,867410.85
"SCOTT, ROBERT C (BOBBY)",DEMOCRATIC,VA,US HOUSE DISTRICT VA 003,Incumbent,Won,649223.57
"DOVE JR, JEFFERY ANTHONY",REPUBLICAN,VA,US HOUSE DISTRICT VA 011,Challenger,Lost,626003.62
"FREITAS, NICHOLAS J (NICK)",REPUBLICAN,VA,US SENATE DISTRICT VA SW-CLASS I,Open,Lost,586961.93
"PELLETIER, PAUL",DEMOCRATIC,VA,US HOUSE DISTRICT VA 010,Open,Lost,448341.75
"LEWIS, JENNIEFER LYNN",DEMOCRATIC,VA,US HOUSE DISTRICT VA 006,Open,Lost,435729.65
"WILLIAMS, VANGIE A",DEMOCRATIC,VA,US HOUSE DISTRICT VA 001,Challenger,Lost,425558.55
"HILL, SHAK E",REPUBLICAN,VA,US HOUSE DISTRICT VA 010,Challenger,Lost,304820.45
"SNEATHERN, ANDREW",DEMOCRATIC,VA,US HOUSE DISTRICT VA 005,Open,Lost,260498.46
"MCADAMS, RYAN A",REPUBLICAN,VA,US HOUSE DISTRICT VA 004,Challenger,Lost,243683.51
"BIGGINS, JULIA ELIZABETH",DEMOCRATIC,VA,US HOUSE DISTRICT VA 010,Open,Lost,100228.40
"JONES, MARY",REPUBLICAN,VA,US HOUSE DISTRICT VA 002,Challenger,Lost,85029.67
"VOLOSIN, PETER",DEMOCRATIC,VA,US HOUSE DISTRICT VA 006,Open,Lost,71378.28
"MALLARD, KAREN POWERS",DEMOCRATIC,VA,US HOUSE DISTRICT VA 002,Open,Lost,70829.40
"OH, THOMAS",REPUBLICAN,VA,US HOUSE DISTRICT VA 008,Challenger,Lost,67453.76
"SUDDARTH, JOHN B",DEMOCRATIC,VA,US HOUSE DISTRICT VA 001,Open,Lost,65196.40
"SANTANA JR, EDWIN",DEMOCRATIC,VA,US HOUSE DISTRICT VA 001,Open,Lost,58097.72
"WATERS, MATT J",LIBERTARIAN,VA,US SENATE DISTRICT VA SW-CLASS I,Challenger,Lost,45709.32
"SANTOPIETRO, JUSTIN D",DEMOCRATIC,VA,US HOUSE DISTRICT VA 009,Open,Lost,26036.89
"FENTY, SHION A",REPUBLICAN,VA,US HOUSE DISTRICT VA 004,Open,Lost,13287.75
"PORTER, STEVAN MICHAEL",LIBERTARIAN,VA,US HOUSE DISTRICT VA 011,Challenger,Lost,10450.30
"WALTON, JOSEPH B",LIBERTARIAN,VA,US HOUSE DISTRICT VA 007,Challenger,Lost,7471.92
"MOORE, CHARLOTTE ANN",DEMOCRATIC,VA,US HOUSE DISTRICT VA 006,Open,Lost,6509.13
"COPPOLA II, SERGIO",DEMOCRATIC,VA,US HOUSE DISTRICT VA 006,Open,Lost,5310.59
"WELLS, PETER J (PETE)",LIBERTARIAN,VA,US HOUSE DISTRICT VA 004,Challenger,Lost,0.00
"JACKSON, E W",REPUBLICAN,VA,US SENATE DISTRICT VA SW-CLASS I,Open,Lost,0.00
