Candidate,Party,State,Office,Incumbency,Result,Total Money
"IVEY, KAY ELLEN",REPUBLICAN,AL,GOVERNOR,Incumbent,Won,7103837.31
"MARSHALL, STEVE",REPUBLICAN,AL,ATTORNEY GENERAL,Incumbent,Won,3927325.12
"AINSWORTH, WILLIAM P (WILL)",REPUBLICAN,AL,LIEUTENANT GOVERNOR,Open,Won,2978548.75
"CAVANAUGH, TWINKLE A",REPUBLICAN,AL,LIEUTENANT GOVERNOR,Open,Lost,2800728.38
"MADDOX, WALT",DEMOCRATIC,AL,GOVERNOR,Challenger,Lost,2741356.02
"ROBY, MARTHA",REPUBLICAN,AL,US HOUSE DISTRICT AL 002,Incumbent,Won,2551540.96
"BATTLE, TOMMY",REPUBLICAN,AL,GOVERNOR,Challenger,Lost,2547186.66
"KING, TROY",REPUBLICAN,AL,ATTORNEY GENERAL,Challenger,Lost,2282380.93
"SEWELL, TERRI A",DEMOCRATIC,AL,US HOUSE DISTRICT AL 007,Incumbent,Won,1782658.18
"ADERHOLT, ROBERT",REPUBLICAN,AL,US HOUSE DISTRICT AL 004,Incumbent,Won,1537485.97
"BEDSOLE, CHESS",REPUBLICAN,AL,ATTORNEY GENERAL,Challenger,Lost,1471393.20
"BYRNE, BRADLEY R",REPUBLICAN,AL,US HOUSE DISTRICT AL 001,Incumbent,Won,1470305.06
"ROGERS, MIKE",REPUBLICAN,AL,US HOUSE DISTRICT AL 003,Incumbent,Won,1343542.00
"STEWART, SARAH HICKS",REPUBLICAN,AL,SUPREME COURT-MENDHEIM SEAT,Open,Won,1272747.14
"VANCE JR, BOB",DEMOCRATIC,AL,SUPREME COURT-CHIEF JUSTICE,Open,Lost,1210320.54
"PALMER, GARY",REPUBLICAN,AL,US HOUSE DISTRICT AL 006,Incumbent,Won,1189414.34
"HIGHTOWER, WILLIAM CHARLES (BILL)",REPUBLICAN,AL,GOVERNOR,Challenger,Lost,1170752.66
"MARSH, DEL",REPUBLICAN,AL,SENATE DISTRICT 012,Incumbent,Won,1115826.64
"MARTIN, ALICE",REPUBLICAN,AL,ATTORNEY GENERAL,Challenger,Lost,997467.14
"PARKER, TOM",REPUBLICAN,AL,SUPREME COURT-CHIEF JUSTICE,Open,Won,983509.88
"WHATLEY, THOMAS M",REPUBLICAN,AL,SENATE DISTRICT 027,Incumbent,Won,976335.63
"STUART, JACQUELINE (LYN)",REPUBLICAN,AL,SUPREME COURT-CHIEF JUSTICE,Incumbent,Lost,951560.00
"DAWSON, SCOTT",REPUBLICAN,AL,GOVERNOR,Challenger,Lost,922568.43
"MITCHELL, JAMES L (JAY)",REPUBLICAN,AL,SUPREME COURT-OPEN SEAT,Open,Won,855725.39
"MENDHEIM JR, BRADY E",REPUBLICAN,AL,SUPREME COURT-MENDHEIM SEAT,Incumbent,Lost,805906.71
"COBB, SUE BELL",DEMOCRATIC,AL,GOVERNOR,Open,Lost,769110.66
"HUNTER, MARY SCOTT",REPUBLICAN,AL,SENATE DISTRICT 007,Open,Lost,750814.02
"ELLIOTT, CHRIS",REPUBLICAN,AL,SENATE DISTRICT 032,Open,Won,734309.98
"SIEGELMAN, JOSEPH",DEMOCRATIC,AL,ATTORNEY GENERAL,Challenger,Lost,728971.80
"GIVHAN, SAM",REPUBLICAN,AL,SENATE DISTRICT 007,Open,Won,668755.03
"PRICE, RANDY",REPUBLICAN,AL,SENATE DISTRICT 013,Open,Won,626455.06
