Candidate,Party,State,Office,Incumbency,Result,Total Money
"GRISHAM, MICHELLE LUJAN & MORALES, HOWIE C",DEMOCRATIC,NM,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won,10111138.25
"HEINRICH, MARTIN TREVOR",DEMOCRATIC,NM,US SENATE DISTRICT NM SW-CLASS I,Incumbent,Won,8625308.66
"PEARCE, STEVAN E (STEVE) & GARCIA, HOLMES MICHELLE",REPUBLICAN,NM,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost,5046945.69
"TORRES-SMALL, XOCHITL",DEMOCRATIC,NM,US HOUSE DISTRICT NM 002,Open,Won,4748777.32
"HAALAND, DEBRA A",DEMOCRATIC,NM,US HOUSE DISTRICT NM 001,Open,Won,2144721.73
"LUJAN, BEN RAY",DEMOCRATIC,NM,US HOUSE DISTRICT NM 003,Incumbent,Won,1946579.39
"HERRELL, STELLA YVETTE",REPUBLICAN,NM,US HOUSE DISTRICT NM 002,Open,Lost,1495234.68
"APODACA, JEFF",DEMOCRATIC,NM,GOVERNOR,Open,Lost,1371433.15
"CERVANTES, JOSEPH",DEMOCRATIC,NM,GOVERNOR,Open,Lost,1353735.76
"BALDERAS, HECTOR H",DEMOCRATIC,NM,ATTORNEY GENERAL,Incumbent,Won,1077350.44
"SEDILLO LOPEZ, ANTOINETTE",DEMOCRATIC,NM,US HOUSE DISTRICT NM 001,Open,Lost,1060880.42
"NEWMAN, MONTY",REPUBLICAN,NM,US HOUSE DISTRICT NM 002,Open,Lost,757733.38
"RICH, MICK",REPUBLICAN,NM,US SENATE DISTRICT NM SW-CLASS I,Challenger,Lost,711349.46
"MARTINEZ, DAMON P",DEMOCRATIC,NM,US HOUSE DISTRICT NM 001,Open,Lost,705910.27
"LYONS, PATRICK HILLER",REPUBLICAN,NM,COMMISSIONER OF PUBLIC LANDS,Open,Lost,529664.86
"LARA, DAMIAN",DEMOCRATIC,NM,US HOUSE DISTRICT NM 001,Open,Lost,469848.03
"TOULOUSE OLIVER, MAGGIE",DEMOCRATIC,NM,SECRETARY OF STATE,Incumbent,Won,468377.67
"GARCIA-RICHARD, STEPHANIE",DEMOCRATIC,NM,COMMISSIONER OF PUBLIC LANDS,Open,Won,458721.31
"MUNOZ, GEORGE K",DEMOCRATIC,NM,COMMISSIONER OF PUBLIC LANDS,Open,Lost,418836.84
"COLON, BRIAN S",DEMOCRATIC,NM,AUDITOR,Open,Won,399617.84
"JOHNSON, GARY E",LIBERTARIAN,NM,US SENATE DISTRICT NM SW-CLASS I,Challenger,Lost,394825.81
"VENEKLASEN, GARRETT",DEMOCRATIC,NM,COMMISSIONER OF PUBLIC LANDS,Open,Lost,384587.66
"DAVIS, PATRICK",DEMOCRATIC,NM,US HOUSE DISTRICT NM 001,Open,Lost,373414.79
"EGOLF JR, BRIAN FRANKLIN",DEMOCRATIC,NM,HOUSE DISTRICT 047,Incumbent,Won,326838.85
"ARNOLD-JONES, JANICE E",REPUBLICAN,NM,US HOUSE DISTRICT NM 001,Open,Lost,315295.82
"ZAMORA, BRIANA H",DEMOCRATIC,NM,APPELLATE COURT-KIEHNE SEAT,Open,Won,268803.95
"DUFFY, MEGAN P",DEMOCRATIC,NM,APPELLATE COURT-GALLEGOS SEAT,Challenger,Won,227589.94
"MEDINA, JACQUELINE R",DEMOCRATIC,NM,APPELLATE COURT-BOHNHOFF SEAT,Open,Won,227446.32
"JOHNSON, WAYNE A",REPUBLICAN,NM,AUDITOR,Open,Lost,227163.17
"BOGARDUS, KRISTINA",DEMOCRATIC,NM,APPELLATE COURT-FRENCH SEAT,Challenger,Won,227086.07
"HILDEBRANDT, LORI MADELINE",DEMOCRATIC,NM,US HOUSE DISTRICT NM 002,Open,Lost,226092.51
"BOHNOFF, HANK",REPUBLICAN,NM,APPELLATE COURT-BOHNHOFF SEAT,Open,Lost,213294.06
"KIEHNE, EMIL J",REPUBLICAN,NM,APPELLATE COURT-KIEHNE SEAT,Open,Lost,211187.71
"GALLEGOS, DANIEL JOSE",REPUBLICAN,NM,APPELLATE COURT-GALLEGOS SEAT,Incumbent,Lost,210301.73
"CLINGMAN, GARY L",REPUBLICAN,NM,SUPREME COURT-CLINGMAN SEAT,Incumbent,Lost,209639.38
"FRENCH, STEPHEN G",REPUBLICAN,NM,APPELLATE COURT-FRENCH SEAT,Incumbent,Lost,208355.12
"STANSBURY, MELANIE ANN",DEMOCRATIC,NM,HOUSE DISTRICT 028,Challenger,Won,207042.57
"ELY, DAYMON B",DEMOCRATIC,NM,HOUSE DISTRICT 023,Incumbent,Won,204940.08
"HENDRICKS, MICHAEL",REPUBLICAN,NM,ATTORNEY GENERAL,Challenger,Lost,195741.38
"DODGE JR, GEORGE",DEMOCRATIC,NM,HOUSE DISTRICT 063,Incumbent,Lost,192195.92
"VIGIL, MICHAEL E",DEMOCRATIC,NM,SUPREME COURT-CLINGMAN SEAT,Challenger,Won,186356.00
"MCCAMLEY, WILLIAM J (BILL)",DEMOCRATIC,NM,AUDITOR,Open,Lost,181814.03
"THOMSON, ELIZABETH L",DEMOCRATIC,NM,HOUSE DISTRICT 024,Incumbent,Won,180994.34
"CLARKSON, GAVIN",REPUBLICAN,NM,US HOUSE DISTRICT NM 002,Open,Lost,179186.00
"GARRETT, BILLY G",DEMOCRATIC,NM,LIEUTENANT GOVERNOR,Open,Lost,170085.15
"LUNDSTROM, PATRICIA A (PATTY)",DEMOCRATIC,NM,HOUSE DISTRICT 009,Incumbent,Won,169260.33
"MOYA, PAUL D",DEMOCRATIC,NM,US HOUSE DISTRICT NM 001,Open,Lost,168242.47
"TRUJILLO, CARL P",DEMOCRATIC,NM,HOUSE DISTRICT 046,Incumbent,Lost,165507.24
"DOW, REBECCA L",REPUBLICAN,NM,HOUSE DISTRICT 038,Incumbent,Won,161768.82
"CHANDLER, CHRISTINE GRAY",DEMOCRATIC,NM,HOUSE DISTRICT 043,Open,Won,159496.01
"HOCHMAN, DAYAN M",DEMOCRATIC,NM,HOUSE DISTRICT 015,Open,Won,156532.49
"ROMERO, ANDREA D",DEMOCRATIC,NM,HOUSE DISTRICT 046,Open,Won,155389.16
"FIGUEROA, NATALIE R",DEMOCRATIC,NM,HOUSE DISTRICT 030,Open,Won,153267.90
"AKHIL, ABBAS A",DEMOCRATIC,NM,HOUSE DISTRICT 020,Challenger,Won,148053.32
"GARRATT, JOY I",DEMOCRATIC,NM,HOUSE DISTRICT 029,Challenger,Won,144816.26
"ADKINS, DAVID EDWARD",REPUBLICAN,NM,HOUSE DISTRICT 029,Incumbent,Lost,144704.08
"FERRARY, JOANNE JEAN",DEMOCRATIC,NM,HOUSE DISTRICT 037,Incumbent,Won,141955.78
"ARMSTRONG, GAIL (MISSY)",REPUBLICAN,NM,HOUSE DISTRICT 049,Incumbent,Won,132592.78
"ZAMORA, MARTIN RUBEN",REPUBLICAN,NM,HOUSE DISTRICT 063,Challenger,Won,127737.17
"RODELLA, DEBBIE A",DEMOCRATIC,NM,HOUSE DISTRICT 041,Incumbent,Lost,127527.00
"MARTINEZ, RODOLPHO S",DEMOCRATIC,NM,HOUSE DISTRICT 039,Incumbent,Won,126893.88
"GALLEGOS, DOREEN Y",DEMOCRATIC,NM,HOUSE DISTRICT 052,Incumbent,Won,122098.41
"FISCHMANN, STEPHEN H",DEMOCRATIC,NM,PUBLIC REGULATION COMMISSION DISTRICT 005,Open,Won,120247.38
"SMALL, NATHAN P",DEMOCRATIC,NM,HOUSE DISTRICT 036,Incumbent,Won,117318.72
"BASH, KAREN C",DEMOCRATIC,NM,HOUSE DISTRICT 068,Challenger,Won,109207.78
"VELASQUEZ, JESSICA P",DEMOCRATIC,NM,HOUSE DISTRICT 022,Open,Lost,106528.19
"YOUNGBLOOD, MONICA C",REPUBLICAN,NM,HOUSE DISTRICT 068,Incumbent,Lost,101730.00
"EICHENBERG, TIMOTHY (TIM)",DEMOCRATIC,NM,TREASURER,Incumbent,Won,101438.99
"FAJARDO, KELLY K",REPUBLICAN,NM,HOUSE DISTRICT 007,Incumbent,Won,98993.14
"MCQUEEN, MATTHEW",DEMOCRATIC,NM,HOUSE DISTRICT 050,Incumbent,Won,97978.72
"HALL, JIMMIE C",REPUBLICAN,NM,HOUSE DISTRICT 028,Incumbent,Lost,97611.15
"MIERA, RICK",DEMOCRATIC,NM,LIEUTENANT GOVERNOR,Open,Lost,97265.20
"MADRID, WILLIE A",DEMOCRATIC,NM,HOUSE DISTRICT 053,Challenger,Won,91588.79
"ALLISON, ANTHONY",DEMOCRATIC,NM,HOUSE DISTRICT 004,Challenger,Won,90437.11
"CLARKSON, GAVIN",REPUBLICAN,NM,SECRETARY OF STATE,Challenger,Lost,88081.76
"CLAHCHISCHILLIAGE, SHARON",REPUBLICAN,NM,HOUSE DISTRICT 004,Incumbent,Lost,87797.00
"SWEETSER, CANDIE G",DEMOCRATIC,NM,HOUSE DISTRICT 032,Incumbent,Won,87657.28
"HARPER, JASON CARL",REPUBLICAN,NM,HOUSE DISTRICT 057,Incumbent,Won,86259.02
"BALDONADO, ALONZO",REPUBLICAN,NM,HOUSE DISTRICT 008,Incumbent,Won,85057.15
"HERRERA, SUSAN K",DEMOCRATIC,NM,HOUSE DISTRICT 041,Open,Won,81471.25
"SANCHEZ, JOSEPH L",DEMOCRATIC,NM,HOUSE DISTRICT 040,Open,Won,80311.46
"WINTER, BRAD",REPUBLICAN,NM,HOUSE DISTRICT 015,Open,Lost,79583.60
"BOATMAN, BRENDA DIANE",REPUBLICAN,NM,HOUSE DISTRICT 023,Challenger,Lost,79514.15
"SCHMEDES, GREGG WILLIAM",REPUBLICAN,NM,HOUSE DISTRICT 022,Open,Won,79189.76
"SHIN, LISA",REPUBLICAN,NM,HOUSE DISTRICT 043,Open,Lost,79037.55
"JONES, JOHN L",REPUBLICAN,NM,HOUSE DISTRICT 030,Open,Lost,79013.33
