Candidate,Party,State,Office,Incumbency,Result,Total Money
"WALKER, SCOTT K & KLEEFISCH, REBECCA",REPUBLICAN,WI,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Lost,33199458.65
"BALDWIN, TAMMY SUZANNE GREEN",DEMOCRATIC,WI,US SENATE DISTRICT WI SW-CLASS I,Incumbent,Won,30750152.18
"EVERS, ANTHONY STEVEN (TONY) & BARNES, MANDELA",DEMOCRATIC,WI,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Won,9403426.65
"BRYCE, RANDY",DEMOCRATIC,WI,US HOUSE DISTRICT WI 001,Open,Lost,8967588.69
"VUKMIR, EVANGELINE (LEAH)",REPUBLICAN,WI,US SENATE DISTRICT WI SW-CLASS I,Challenger,Lost,5776792.54
"NICHOLSON, KEVIN",REPUBLICAN,WI,US SENATE DISTRICT WI SW-CLASS I,Open,Lost,3636247.91
"DUFFY, SEAN P",REPUBLICAN,WI,US HOUSE DISTRICT WI 007,Incumbent,Won,3577088.20
"KOHL, DANIEL A (DAN)",DEMOCRATIC,WI,US HOUSE DISTRICT WI 006,Challenger,Lost,3413537.86
"GALLAGHER, MIKE",REPUBLICAN,WI,US HOUSE DISTRICT WI 008,Incumbent,Won,2817717.64
"SCHIMEL, BRAD DAVID",REPUBLICAN,WI,ATTORNEY GENERAL,Incumbent,Lost,2356264.29
"KAUL, JOSHUA",DEMOCRATIC,WI,ATTORNEY GENERAL,Challenger,Won,2318421.67
"STEIL, BRYAN",REPUBLICAN,WI,US HOUSE DISTRICT WI 001,Open,Won,2315043.90
"KIND, RON",DEMOCRATIC,WI,US HOUSE DISTRICT WI 003,Incumbent,Won,2269104.43
"GROTHMAN, GLENN S",REPUBLICAN,WI,US HOUSE DISTRICT WI 006,Incumbent,Won,1995861.06
"MYERS, CATHY",DEMOCRATIC,WI,US HOUSE DISTRICT WI 001,Open,Lost,1452773.65
"DALLET, REBECCA FRANK",NONPARTISAN,WI,SUPREME COURT-OPEN SEAT,Open,Won,1260881.08
"MITCHELL, MAHLON",DEMOCRATIC,WI,GOVERNOR,Open,Lost,1111528.43
"POCAN, MARK",DEMOCRATIC,WI,US HOUSE DISTRICT WI 002,Incumbent,Won,1091440.76
"SCRENOCK, MICHAEL",NONPARTISAN,WI,SUPREME COURT-OPEN SEAT,Open,Lost,1057089.46
"ROYS, KELDA HELEN",DEMOCRATIC,WI,GOVERNOR,Open,Lost,1031136.00
"MOORE, GWENDOLYNNE (GWEN)",DEMOCRATIC,WI,US HOUSE DISTRICT WI 004,Incumbent,Won,1018467.35
"MARKLEIN, HOWARD",REPUBLICAN,WI,SENATE DISTRICT 017,Incumbent,Won,891913.84
"GRONIK, DAVID S (ANDY)",DEMOCRATIC,WI,GOVERNOR,Open,Lost,851110.16
"WACHS, DANA",DEMOCRATIC,WI,GOVERNOR,Open,Lost,842118.99
"FROSTMAN, CALEB",DEMOCRATIC,WI,SENATE DISTRICT 001,Open,Lost,717618.42
"FITZGERALD, SCOTT L",REPUBLICAN,WI,SENATE DISTRICT 013,Incumbent,Won,698487.81
"FLYNN, MATT",DEMOCRATIC,WI,GOVERNOR,Open,Lost,628880.90
"GODLEWSKI, SARAH",DEMOCRATIC,WI,TREASURER,Open,Won,599211.21
"JACQUE, ANDRE M",REPUBLICAN,WI,SENATE DISTRICT 001,Open,Won,546443.42
"ROTH JR, ROGER J",REPUBLICAN,WI,SENATE DISTRICT 019,Incumbent,Won,535753.27
"MARION, KRISS",DEMOCRATIC,WI,SENATE DISTRICT 017,Challenger,Lost,528848.71
"KOOYENGA, DALE P",REPUBLICAN,WI,SENATE DISTRICT 005,Open,Won,468206.58
"PLUMER, JON",REPUBLICAN,WI,ASSEMBLY DISTRICT 042,Open,Won,466855.32
"KOBER, KURT JASON",DEMOCRATIC,WI,LIEUTENANT GOVERNOR,Open,Lost,456333.11
"BERNIER, KATHLEEN M (KATHY)",REPUBLICAN,WI,SENATE DISTRICT 023,Open,Won,437561.73
"BURNS, TIM",NONPARTISAN,WI,SUPREME COURT-OPEN SEAT,Open,Lost,393094.39
"SNODGRASS, LEE",DEMOCRATIC,WI,SENATE DISTRICT 019,Challenger,Lost,381270.22
"JARCHOW, ADAM M",REPUBLICAN,WI,SENATE DISTRICT 010,Open,Lost,371060.27
"LIEGEOIS, BEAU",DEMOCRATIC,WI,US HOUSE DISTRICT WI 008,Challenger,Lost,356914.65
"SENSENBRENNER JR, F JAMES (JIM)",REPUBLICAN,WI,US HOUSE DISTRICT WI 005,Incumbent,Won,354264.39
"BOLEN, JAMES",REPUBLICAN,WI,SENATE DISTRICT 025,Challenger,Lost,338445.65
"LEMAHIEU, DEVIN",REPUBLICAN,WI,SENATE DISTRICT 009,Incumbent,Won,319559.99
"WHELTON, KYLE GREGORY",DEMOCRATIC,WI,SENATE DISTRICT 009,Challenger,Lost,308259.79
"MCCABE, MIKE",DEMOCRATIC,WI,GOVERNOR,Open,Lost,299568.42
"LARSON, CHRISTOPHER J (CHRIS)",DEMOCRATIC,WI,SENATE DISTRICT 007,Incumbent,Won,299342.65
"TOFT, STEVE",REPUBLICAN,WI,US HOUSE DISTRICT WI 003,Challenger,Lost,299252.68
"ZIMMERMAN, SHANNON",REPUBLICAN,WI,ASSEMBLY DISTRICT 030,Incumbent,Won,295140.44
"SCHACHTNER, PATTY",DEMOCRATIC,WI,SENATE DISTRICT 010,Open,Won,288350.05
"NOVAK, TODD D",REPUBLICAN,WI,ASSEMBLY DISTRICT 051,Incumbent,Won,286206.78
"SHRADER, ARTHUR L",DEMOCRATIC,WI,ASSEMBLY DISTRICT 050,Open,Lost,285065.83
"WRIGHT, JEFF",DEMOCRATIC,WI,ASSEMBLY DISTRICT 051,Challenger,Lost,270045.84
"HENSZEY, JULIE",DEMOCRATIC,WI,SENATE DISTRICT 005,Open,Lost,266089.76
"PALZEWICZ, TOM",DEMOCRATIC,WI,US HOUSE DISTRICT WI 005,Challenger,Lost,263201.28
"KURTZ, ANTHONY M (TONY)",REPUBLICAN,WI,ASSEMBLY DISTRICT 050,Open,Won,259998.30
"BEWLEY, JANET T",DEMOCRATIC,WI,SENATE DISTRICT 025,Incumbent,Won,259922.72
"VINEHOUT, KATHLEEN",DEMOCRATIC,WI,GOVERNOR,Open,Lost,220032.42
"ADAMCZYK, MATT",REPUBLICAN,WI,ASSEMBLY DISTRICT 014,Open,Lost,219574.77
"EWERT, BRIAN",DEMOCRATIC,WI,US HOUSE DISTRICT WI 007,Open,Lost,218188.73
"VOS, ROBIN J",REPUBLICAN,WI,ASSEMBLY DISTRICT 063,Incumbent,Won,216166.82
"LEAHY, ALYSON",DEMOCRATIC,WI,ASSEMBLY DISTRICT 085,Challenger,Lost,208033.19
"NEHLEN III, PAUL",REPUBLICAN,WI,US HOUSE DISTRICT WI 001,Open,Lost,200381.69
"OLDENBURG, LOREN",REPUBLICAN,WI,ASSEMBLY DISTRICT 096,Open,Won,195013.38
"SOGLIN, PAUL R",DEMOCRATIC,WI,GOVERNOR,Open,Lost,191778.00
"PETROWSKI, JERRY",REPUBLICAN,WI,SENATE DISTRICT 029,Incumbent,Won,190693.01
