Candidate,Party,State,Office,Incumbency,Result,Total Money
"MANCHIN III, JOSEPH (JOE)",DEMOCRATIC,WV,US SENATE DISTRICT WV SW-CLASS I,Incumbent,Won,9263096.05
"MORRISEY, PATRICK",REPUBLICAN,WV,US SENATE DISTRICT WV SW-CLASS I,Challenger,Lost,5666089.47
"BLANKENSHIP, DON L",REPUBLICAN,WV,US SENATE DISTRICT WV SW-CLASS I,Open,Lost,4140000.00
"OJEDA II, RICHARD NEECE",DEMOCRATIC,WV,US HOUSE DISTRICT WV 003,Open,Lost,2836903.07
"MILLER, CAROL D",REPUBLICAN,WV,US HOUSE DISTRICT WV 003,Open,Won,1840759.81
"MOONEY, ALEX",REPUBLICAN,WV,US HOUSE DISTRICT WV 002,Incumbent,Won,1829797.07
"MCKINLEY, DAVID B",REPUBLICAN,WV,US HOUSE DISTRICT WV 001,Incumbent,Won,1321211.14
"JENKINS, EVAN H",REPUBLICAN,WV,US SENATE DISTRICT WV SW-CLASS I,Open,Lost,1306432.87
"SERGENT, TALLEY",DEMOCRATIC,WV,US HOUSE DISTRICT WV 002,Challenger,Lost,695257.52
"SCHEINBERG, AARON",DEMOCRATIC,WV,US HOUSE DISTRICT WV 002,Open,Lost,577311.78
"BAXTER, RALPH",DEMOCRATIC,WV,US HOUSE DISTRICT WV 001,Open,Lost,410256.79
"LUCAS, CONRAD",REPUBLICAN,WV,US HOUSE DISTRICT WV 003,Open,Lost,408657.37
"TABIT, JOANNA I",NONPARTISAN,WV,SUPREME COURT-KETCHUM SEAT,Open,Lost,313692.41
"DOUGLAS, JIM",NONPARTISAN,WV,SUPREME COURT-DAVIS SEAT,Open,Lost,306550.00
"PHILLIPS JR, RUPERT WILSON (RUPIE)",REPUBLICAN,WV,US HOUSE DISTRICT WV 003,Open,Lost,279668.90
"FERSHEE, KENDRA JEAN HUARD",DEMOCRATIC,WV,US HOUSE DISTRICT WV 001,Challenger,Lost,271831.99
"IHLENFELD, WILLIAM J",DEMOCRATIC,WV,SENATE DISTRICT 001,Challenger,Won,266689.04
"FERNS, RYAN J",REPUBLICAN,WV,SENATE DISTRICT 001,Incumbent,Lost,221117.24
"WILLIS, THOMAS (TOM)",REPUBLICAN,WV,US SENATE DISTRICT WV SW-CLASS I,Open,Lost,173472.18
"NELSON JR, ERIC",REPUBLICAN,WV,HOUSE DISTRICT 035,Incumbent,Won,124812.50
"GAUNCH, CHARLES EDWARD",REPUBLICAN,WV,SENATE DISTRICT 008,Incumbent,Lost,124245.03
